fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis
165,mic_fileid_165_doa288_3spk.wav,text_fileid_165_doa288_spk3.txt,288,281,7.0,3,0.20833333333333334,10,48,0.2781597570001395,5.011204636999992,0.5371967830001267,5.826561177000258,TO STOP MY TONGUE AND FILL MY STOMACH BY THE TOKEN OF WHICH AS MY GAL SAYS SHE STUNTED THE GROWTH OF THE PRETTIEST FIGURE IN ALL MOWBRAY AND HERE THE YOUTH DREW HIMSELF UP AND THRUST HIS HANDS IN THE SIDE POCKETS OF HIS PEA JACKET WELL,"to stop my tongue and fill my stomach. By the toberner which, as my gal says, she stunted the growth of the prettiest pinkering home over. And here the youth threw himself up, and thrust his hands into the side pockets of his P-jacket. Well."
166,mic_fileid_166_doa59_3spk.wav,text_fileid_166_doa59_spk3.txt,59,58,1.0,3,0.08,4,50,0.2998576870004399,4.988745893999749,0.5001733789999889,5.7887769600001775,BUT NOT THE LESS SHOULD HE HAVE IT OF RIGHT SEEING THAT HE DESIRED IT BUT YET MISSUS DALE DID NOT DARE TO GET UP AND LEAVE THE ROOM LILY HAD ASKED HER NOT TO DO SO AND AT THE PRESENT PERIOD OF THEIR LIVES ALL LILY'S REQUESTS WERE SACRED,"But not the less should he have it of right, seeing that he desired it. But yet Mrs. Dale did not dare to get up and leave the room. Lily and Astor not to do so, and at the present period of their lives all Lily's requests were sacred."
166,mic_fileid_166_doa109_3spk.wav,text_fileid_166_doa109_spk1.txt,109,118,9.0,1,0.09090909090909091,3,33,0.2998576870004399,4.988745893999749,0.37760281000009854,5.666206391000287,FOR I HAD SEEN HIM MEDITATING A FRESH TREACHERY UPON THE PLATEAU ACCORDINGLY IT WAS PRETTY GRUFFLY THAT THE DOCTOR ANSWERED HIM DRUNK OR RAVING SAID HE RIGHT YOU WERE SIR REPLIED SILVER,"for I had seen him meditating a fresh treachery upon the plateau. Accordingly, it was pretty gruffly that the doctor answered him. Drunk or raving, said he, Raguers, sir, replied Silver."
166,mic_fileid_166_doa320_3spk.wav,text_fileid_166_doa320_spk2.txt,320,320,0.0,2,0.045454545454545456,1,22,0.2998576870004399,4.988745893999749,0.3117216959999496,5.600325277000138,AND THE BITTEREST NAME HIS ENEMIES CALLED HIM WORSE IN THEIR MINDS THAN FOOL CLOWN IMBECILE OR GORILLA WAS A BLACK REPUBLICAN,"And the bitterest name his enemies called him, worse in their minds than fool, clown, imbecile, or guerrilla, was a black Republican."
167,mic_fileid_167_doa27_3spk.wav,text_fileid_167_doa27_spk1.txt,27,26,1.0,1,0.08333333333333333,3,36,0.2808500279998043,4.32389059299976,0.45717411699979493,5.061914737999359,THEIR SHARP CUR LIKE BARKS USED OFTEN TO ROUSE US AND OF A DARK EVENING WE WOULD HEAR THEM OUT IN THE FIELDS MOUSING AROUND THE STONE HEAPS MAKING A QUEER SQUEAKING SOUND LIKE A MOUSE,"Their sharp, hurl-like arps used often to rouse us. And of a dark evening, we would hear them out in the fields, mousing around the stone heaps, making a queer squeaking sound like a mouse."
167,mic_fileid_167_doa142_3spk.wav,text_fileid_167_doa142_spk2.txt,142,138,4.0,2,0.043478260869565216,2,46,0.2808500279998043,4.32389059299976,0.4536522979997244,5.058392918999289,WHICH WAS PLACED UNDER HER DIRECTION IN ATTENDANCE UPON ITS INMATES THE WEATHER WAS INTENSELY HOT HER HEALTH WAS FEEBLE AND DELICATE THE DEAD AND DYING WERE AROUND HER IN EVERY STAGE OF PAIN AND HORROR BUT SHE NEVER SHRANK FROM THE DUTY SHE HAD ASSUMED,"which was placed under her direction and attended upon its inmates. The weather was intensely hot. Her health was feeble and delicate. The dead and dying were around her in every stage of pain and horror, but she never shrank from the duty she had assumed."
167,mic_fileid_167_doa297_3spk.wav,text_fileid_167_doa297_spk3.txt,297,307,10.0,3,0.0,0,23,0.2808500279998043,4.32389059299976,0.31239613900015684,4.917136759999721,EMMA WOODHOUSE HANDSOME CLEVER AND RICH WITH A COMFORTABLE HOME AND HAPPY DISPOSITION SEEMED TO UNITE SOME OF THE BEST BLESSINGS OF EXISTENCE,"Emma Woodhouse, handsome, clever, and rich, with a comfortable home and happy disposition, seemed to unite some of the best blessings of existence."
168,mic_fileid_168_doa134_3spk.wav,text_fileid_168_doa134_spk3.txt,134,133,1.0,3,0.2777777777777778,15,54,0.301290255999902,5.162601885000186,0.5496271759998308,6.013519316999918,IT WOULD BE A GOOD THING IF WE TRIED THE RANGE OF OUR GUNS DO YOU THINK THAT IS USEFUL ASKED THE ENGINEER IT IS MORE THAN USEFUL IT IS NECESSARY WITHOUT THAT HOW ARE WE TO KNOW TO WHAT DISTANCE WE CAN SEND ONE OF THOSE PRETTY SHOT WITH WHICH WE ARE PROVIDED,"We do think if we try the range of our guns, do you think that is useful? That's the engineer. It is needed. It's necessary. Without that, how are we familiar to what distance we can send one of those pretty shot with which we are provided?"
168,mic_fileid_168_doa169_3spk.wav,text_fileid_168_doa169_spk2.txt,169,168,1.0,2,0.1,4,40,0.301290255999902,5.162601885000186,0.4870460710003499,5.9509382120004375,AFTER A SOBER SECOND THOUGHT WE REALIZED THAT WE HAD NOTHING TO TRADE BUT LABOR AND WE HAD NOT COME AS FAR AS THIS TO BE LABORERS FOR HIRE WE HAD COME TO FIND A PLACE TO MAKE A FARM,"After a silver second thought, we realized that we had nothing to trade but labor. And we had not come as far as this to be laborious for our land. We had come to find a place to make a farm."
168,mic_fileid_168_doa343_3spk.wav,text_fileid_168_doa343_spk1.txt,343,336,7.0,1,0.125,5,40,0.301290255999902,5.162601885000186,0.4334333700003299,5.8973255110004175,THE OLD SHIP WAS NOT HEATED UNTIL EIGHTEEN TWENTY TWO THE ONLY RELIEF FROM THE CHILL AND STIFFNESS COMES DURING THE PRAYER WHEN THE CONGREGATION STANDS KNEELING OF COURSE WOULD SAVOR TOO STRONGLY OF IDOLATRY AND THE CHURCH OF ROME,"The old ship was not heated until 1822. The only relief from the chill and stiffness comes during the prayer when the congregation stands. Nealing, of course, would savor too strongly idolatry and the Church of Rome."
169,mic_fileid_169_doa149_3spk.wav,text_fileid_169_doa149_spk3.txt,149,147,2.0,3,0.075,3,40,0.2663602070001616,4.838696247999451,0.4226718840000103,5.527728338999623,THAT AS I HAVE BEEN FOUR TIMES BEFORE AT ROME I KNOW THE PRICES OF ALL THE CARRIAGES WE WILL GIVE YOU TWELVE PIASTRES FOR TO DAY TOMORROW AND THE DAY AFTER AND THEN YOU WILL MAKE A GOOD PROFIT,"that as I have been four times before at Rome, I know the prices of all the carriages. We will give you twelve piassons for today, tomorrow, and the day after, and then you will make a good profit."
169,mic_fileid_169_doa264_3spk.wav,text_fileid_169_doa264_spk1.txt,264,263,1.0,1,0.1346153846153846,7,52,0.2663602070001616,4.838696247999451,0.5611122699997395,5.666168724999352,AND MATTIE ANDREWS HAD A NEW RED HOOD AND A BLUE CROSSOVER WITH TASSELS ON IT AND THE AIRS SHE PUT ON ABOUT IT WERE PERFECTLY SICKENING AND LIZZIE WRIGHT DIDN'T SPEAK TO MAMIE WILSON BECAUSE MAMIE WILSON'S GROWN UP SISTER HAD CUT OUT LIZZIE WRIGHT'S GROWN UP SISTER WITH HER BEAU,And Maddie Andrews had a new red hood and a blue crossover with tassels on it. And the air she put on about it were perfectly sickening. And Lizzie Wright didn't speak to Mamie Wilson because Mamie Wilson's grown-up sister had cut out Lizzie Wright's grown-up sister with her bow.
169,mic_fileid_169_doa314_3spk.wav,text_fileid_169_doa314_spk2.txt,314,295,19.0,2,0.13793103448275862,4,29,0.2663602070001616,4.838696247999451,0.37553835700009586,5.480594811999708,BUT AFTER OUR LONG WANDERING IN RUGGED MOUNTAINS WHERE SO FREQUENTLY WE HAD MET WITH DISAPPOINTMENTS AND WHERE THE CROSSING OF EVERY RIDGE DISPLAYED SOME UNKNOWN LAKE OR RIVER,"But after our long wandering in rugged mountains, where so frequently we have met with disappointments, and where the crossing of every ridge displayed some unknown late-for-rivet."
170,mic_fileid_170_doa57_3spk.wav,text_fileid_170_doa57_spk3.txt,57,57,0.0,3,0.08163265306122448,4,49,0.28903120399991167,5.072008960000403,0.5259238129997357,5.88696397700005,MATTHEW WENT TO BRIGHT RIVER WE'RE GETTING A LITTLE BOY FROM AN ORPHAN ASYLUM IN NOVA SCOTIA AND HE'S COMING ON THE TRAIN TONIGHT IF MARILLA HAD SAID THAT MATTHEW HAD GONE TO BRIGHT RIVER TO MEET A KANGAROO FROM AUSTRALIA MISSUS RACHEL COULD NOT HAVE BEEN MORE ASTONISHED,"Matthew went to Bright River. We're getting a little boy from an orphan asylum in Nova Scotia, and he's coming down the train tonight. If Marilla had said that Matthew had got to Bright River to meet a kangaroo from Australia, Mrs. Rachel could not have been more astonishing."
170,mic_fileid_170_doa133_3spk.wav,text_fileid_170_doa133_spk1.txt,133,135,2.0,1,0.07272727272727272,4,55,0.28903120399991167,5.072008960000403,0.5199200899996868,5.880960254000001,AND NOT HAVE MARRIED THE MOTHER OF THE PROUD PRINCESS WHO CAUSED HIM ENDLESS TROUBLE UNTIL HER DEATH MY DAY IS PAST SAID HE AND HE GAVE UP HIS CROWN TO HIS SON AMEER ALI WHO WENT ONCE MORE AND CALLED TO THE FOREST FAIRY TO PROVIDE HIM WITH A QUEEN TO SHARE HIS THRONE,"and not had married the mother of the proud princess who caused him endless trouble until her death. My day has passed, said he, and he gave up his crown to his son, Amir Ali, who went once more and called to the forest fairy to provide him with a queen to share his throne."
170,mic_fileid_170_doa329_3spk.wav,text_fileid_170_doa329_spk2.txt,329,324,5.0,2,0.15384615384615385,6,39,0.28903120399991167,5.072008960000403,0.48688387700030944,5.847924041000624,AND CHILDREN THEIR OWN PARENTS IN A WORD ALL REVERENCE SHALL THEN BE BANISHED NO TRUE RESPECT TO OTHER SHALL BE HAD THEY'LL SAY THAT EVERY MAN SHOULD HAVE HIS TURN BOTH IN HIS GOING FORTH AND HIS RETURN,"And children are in parents. In the word, all reverence shall then be banished. No true respect to others shall be had. They'll say that every man shall have his turn, both in his going forth and in his return."
171,mic_fileid_171_doa66_3spk.wav,text_fileid_171_doa66_spk3.txt,66,59,7.0,3,0.11764705882352941,4,34,0.25920036000024993,4.567019135000464,0.4556067010003062,5.28182619600102,THEY SAVORED AS STRONGLY OF MICE AS TOM'S QUESTION OF BAD GRAMMAR AND DON'T FOXES CATCH MICE DEMANDED TOM CONFIDENTLY YES BUT I DON'T SEE HOW THAT'S GOING TO CATCH THE FOX I SAID,"They savored as strongly of mice as Tom's question of bad grammar. And though foxes catch mice, demanded Tom confidently. He answered, but I don't see how that's going to catch a fox, I said."
171,mic_fileid_171_doa238_3spk.wav,text_fileid_171_doa238_spk1.txt,238,235,3.0,1,0.043478260869565216,2,46,0.25920036000024993,4.567019135000464,0.48364674399999785,5.309866239000712,STILL IF HE IS TO BE IN THE GROVE TO NIGHT I MAY AS WELL BE THERE ALSO WHAT DISGUISE IS HE IN A FARM LABORER'S THE BEST HE COULD ADOPT ABOUT HERE WITH LARGE BLACK WHISKERS HE IS STOPPING ABOUT THREE MILES OFF HE SAID,"Still, if he is to be in the grove tonight, I may as well be there also. What disguise is he in? A farm laborer's, the best he could adopt about here, with large black whiskers. He is stopping about three miles off, he said."
171,mic_fileid_171_doa348_3spk.wav,text_fileid_171_doa348_spk2.txt,348,1,13.0,2,0.047619047619047616,2,42,0.25920036000024993,4.567019135000464,0.4598543699999027,5.286073865000617,SLACKENING PACE AT NIGHTFALL TO COOL MY SYSTEM GRADUALLY I FINALLY MADE MY CAMP AND SLEPT AS SOUNDLY AS IF ON A BED OF DOWN MY CONSOLATION WAS THAT THE NIGHT WAS SHORT AND I COULD SEE TO TRAVEL BY THREE O'CLOCK,Slacking pace at nightfall to cool my system gradually. I finally made my camp and slept as soundly as if on a bed of down. My consolation was that the night was short and I could see to travel by 3 o'clock.
172,mic_fileid_172_doa1_3spk.wav,text_fileid_172_doa1_spk2.txt,1,358,3.0,2,0.022727272727272728,1,44,0.2734294420001788,5.007405608999761,0.46328467800003637,5.744119728999976,BUT NEITHER MARCY NOR HIS SUCCESSORS EVER FOUND TIME TO EXAMINE THAT TENTH VOLUME THOUGH ON THE FIRST DAY OF EVERY OFFICIAL YEAR THE COMPILER CALLED THEIR ATTENTION TO IT FOR SEVEN YEARS HE WAS A SUITOR ON BEHALF OF HIS BELOVED TENTH VOLUME,"but neither Varsity nor his successors ever found time to examine that tenth volume. Though on the first day of every official year, the compiler called their attention to it. For seven years, he was a suitor on behalf of his beloved tenth volume."
172,mic_fileid_172_doa236_3spk.wav,text_fileid_172_doa236_spk1.txt,236,236,0.0,1,0.023255813953488372,1,43,0.2734294420001788,5.007405608999761,0.35124200200016276,5.632077053000103,WE WERE YET ALMOST AFRAID TO BELIEVE THAT WE WERE AT LAST TO ESCAPE INTO THE GENIAL COUNTRY OF WHICH WE HAVE HEARD SO MANY GLOWING DESCRIPTIONS AND DREADED AGAIN TO FIND SOME VAST INTERIOR LAKE WHOSE BITTER WATERS WOULD BRING US DISAPPOINTMENT,We were yet almost afraid to believe that we were at last to escape into the genial country of which we have heard so many glowing descriptions and dreaded again to find some fast interior lake whose bitter waters would bring us disappointment.
172,mic_fileid_172_doa286_3spk.wav,text_fileid_172_doa286_spk3.txt,286,283,3.0,3,0.05714285714285714,2,35,0.2734294420001788,5.007405608999761,0.42625370900032067,5.707088760000261,I DROPPED OVER THE SIDE WALKED CAUTIOUSLY DOWN THE ROAD UP WHICH BUT AN HOUR OR SO BEFORE WE HAD STRUGGLED SO DESPERATELY PACED FARTHER AND FARTHER WITH AN INCREASING CONFIDENCE AND A GROWING WONDER,"I dropped over the side, walked cautiously down the road, up which, but an hour or so before, we had struggled so desperately, paced farther and farther, with an increase in confidence and a growing wonder."
173,mic_fileid_173_doa42_3spk.wav,text_fileid_173_doa42_spk2.txt,42,39,3.0,2,0.08333333333333333,3,36,0.30308398999977726,5.260916529000042,0.4488413750000291,6.012841893999848,CHECK OLD BOY LUSH BEING A MAN OF SOME ABILITY HAD NOT KNOWN GRANDCOURT FOR FIFTEEN YEARS WITHOUT LEARNING WHAT SORT OF MEASURES WERE USELESS WITH HIM THOUGH WHAT SORT MIGHT BE USEFUL REMAINED OFTEN DUBIOUS,"Check, old boy. Lush, being a man of some ability, had not known Grandcourt for 15 years without learning what sort of measures were useless with him, though what sort might be useful remained off in dubious."
173,mic_fileid_173_doa87_3spk.wav,text_fileid_173_doa87_spk3.txt,87,87,0.0,3,0.024390243902439025,1,41,0.30308398999977726,5.260916529000042,0.4476028449998921,6.011603363999711,IF THEY COULD DO THIS IT WOULD BE AN EASY MATTER TO RUSH UPON THE UNSUSPECTING GARRISON AND HAVING ANNIHILATED THESE MAKE THEMSELVES MASTERS OF THE TOWN BUT THEIR PLANS DID NOT WORK VERY WELL THEY WERE DISCOVERED BY SOME INDIANS,"If they could do this, it would be an easy matter to rush upon the unsuspecting garrison in having annihilated these, make themselves masters of the town. But their plans did not work very well. They were discovered by some Indians."
173,mic_fileid_173_doa146_3spk.wav,text_fileid_173_doa146_spk1.txt,146,148,2.0,1,0.041666666666666664,2,48,0.30308398999977726,5.260916529000042,0.5259820319997743,6.0899825509995935,THE APPEARANCE OF THE CHART WAS INCREDIBLE TO THE SURVIVING MUTINEERS THEY LEAPED UPON IT LIKE CATS UPON A MOUSE IT WENT FROM HAND TO HAND ONE TEARING IT FROM ANOTHER AND BY THE OATHS AND THE CRIES AND THE CHILDISH LAUGHTER WITH WHICH THEY ACCOMPANIED THEIR EXAMINATION,"The appearance of the chart was incredible to the surviving Newton years. They leaped upon it like cats upon a mouse. It went from hand to hand, one tearing it from another, and by the oaths and the cries and the childish laughter with which they accompanied their examination."
174,mic_fileid_174_doa166_3spk.wav,text_fileid_174_doa166_spk1.txt,166,161,5.0,1,0.0,0,39,0.2650439619997087,4.4659325159996115,0.4537116460001016,5.184688123999422,THE GRAVEYARD WAS A MILE OUTSIDE THE VILLAGE A SANDY PLAIN WHERE A FEW STUNTED PINES TRANSPLANTED FROM THE WOODS NEAR IT STRUGGLED TO KEEP ALIVE AS WE TURNED FROM THE STREET INTO THE LANE WHICH LED TO IT,The graveyard was a mile outside the village. A sandy plain where a few stunted pines transplanted from the woods near it struggled to keep alive. As we turned from the street into the lane which led to it...
174,mic_fileid_174_doa270_3spk.wav,text_fileid_174_doa270_spk3.txt,270,267,3.0,3,0.04878048780487805,2,41,0.2650439619997087,4.4659325159996115,0.44841165500019997,5.17938813299952,FOR BLOT WAS A GREAT COMFORT TO HER NEVER RUNNING AWAY OR DISOBEYING IN ANY WAY BUT ALWAYS CLOSE TO HER SIDE READY TO CREEP UNDER HER WING OR BRING HER A PLUMP BUG WHEN THE POOR BIDDY'S APPETITE FAILED HER,"For Blott was a great comfort to her, never running away or disobeying in any way, but always close to her side, ready to creep under her wing or bring her a plump bug when the poor bitty's appetite failed her."
174,mic_fileid_174_doa334_3spk.wav,text_fileid_174_doa334_spk2.txt,334,332,2.0,2,0.08333333333333333,3,36,0.2650439619997087,4.4659325159996115,0.39034185999980764,5.121318337999128,MISSUS RACHEL KNEW THAT HE OUGHT BECAUSE SHE HAD HEARD HIM TELL PETER MORRISON THE EVENING BEFORE IN WILLIAM J BLAIR'S STORE OVER AT CARMODY THAT HE MEANT TO SOW HIS TURNIP SEED THE NEXT AFTERNOON,Mrs. Rachel knew that he ought because she had heard him tell Peter Morrison the evening before in William J. Blair's store over at Carmody that he meant to sow his turn of seed the next afternoon.
175,mic_fileid_175_doa16_3spk.wav,text_fileid_175_doa16_spk3.txt,16,15,1.0,3,0.18518518518518517,5,27,0.2864309609999509,4.783768934999898,0.34310368899969035,5.4133035849995395,COURTING A BROOMSTICK THE SIDE SHOW LET US NOW DESCRIBE SOME OF THE MANIFESTATIONS OF HYPNOTISM TO SEE JUST HOW IT OPERATES AND HOW IT EXHIBITS ITSELF,"according to Brunstich, the sideshow. Let us now describe some of the manifestations of hypnotism, to see just how it operates and how it exhibits itself."
175,mic_fileid_175_doa144_3spk.wav,text_fileid_175_doa144_spk1.txt,144,158,14.0,1,0.05555555555555555,2,36,0.2864309609999509,4.783768934999898,0.4146765979999145,5.484876493999764,MADAME DE VILLEFORT SIGHED HER NERVES GAVE WAY AND SHE SUNK ON THE CARPET THE KING'S ATTORNEY SEEMED TO EXPERIENCE A SENSATION OF PITY HE LOOKED UPON HER LESS SEVERELY AND BOWING TO HER SAID SLOWLY,"Madame de Villaforte sighed. Her nerves gave way and she sunk on the carpet. The King's attorney seemed to experience a sensation at pity. He looked upon her less severely and, bowing to her, said slowly."
175,mic_fileid_175_doa312_3spk.wav,text_fileid_175_doa312_spk2.txt,312,314,2.0,2,0.07142857142857142,3,42,0.2864309609999509,4.783768934999898,0.5160047150002356,5.586204611000085,IT DOES REALLY SEEM AS IF I MUST BE DREAMING WELL I'M SORRY FOR THAT POOR YOUNG ONE AND NO MISTAKE MATTHEW AND MARILLA DON'T KNOW ANYTHING ABOUT CHILDREN AND THEY'LL EXPECT HIM TO BE WISER AND STEADIER THAT HIS OWN GRANDFATHER,"It does really seem as if I must be dreaming. I'm sorry for that poor young one and no mistake. Matthew and Merbilla don't know anything about children, and they'll expect him to be wiser and steadier than his own grandfather."
176,mic_fileid_176_doa208_3spk.wav,text_fileid_176_doa208_spk1.txt,208,209,1.0,1,0.0,0,42,0.3279301980001037,5.2609576410000045,0.5625747770000089,6.151462616000117,HE STOOD ASIDE EDGED A LITTLE INTO THE RAIN TO LET THE THRONG PASS A SMALL BOY RUSHED OUT SNIFFED IN THE DAMP FRESH AIR AND TURNED UP THE COLLAR OF HIS COAT CAME THREE OR FOUR COUPLES IN A GREAT HURRY,"He stood aside, edged a little into the rain to let the throng pass. A small boy rushed out, sniffed in the damp fresh air, and turned up the collar of his coat. Came three or four couples in a great hurry."
176,mic_fileid_176_doa247_3spk.wav,text_fileid_176_doa247_spk2.txt,247,247,0.0,2,0.25,12,48,0.3279301980001037,5.2609576410000045,0.5853327599998011,6.174220598999909,BUT IN THE MIDST OF GAIETY HIS HEART YEARNED ALL THE WHILE FOR HIS LOST LOVE AND HIS MERRIMENT WAS BUT MOURNING IN DISGUISE AT LAST THE NIGHT WORE ON AND AS HE WAS RETIRING ALONG THE CORRIDOR HE SAW A MAN OF ABOUT FORTY YEARS OF AGE,"But in the midst of gayly, it hard yearned all the wild for his lost love, and the flirmid was the morning through the sun. At last the night wore on, and as he was retiring along the corridor, he saw a man of about 40 years of age."
176,mic_fileid_176_doa290_3spk.wav,text_fileid_176_doa290_spk3.txt,290,289,1.0,3,0.05555555555555555,2,36,0.3279301980001037,5.2609576410000045,0.5305161969999972,6.119404036000105,HE NEVER COULD PROPERLY MEASURE OR DETERMINE THESE TWO A MAN AND A WOMAN LOOKED STRAIGHT INTO EACH OTHER'S VISAGES AND DOWN INTO EACH OTHER'S HEARTS AND JOHN SILENCE THE SOUL WITH THE GOOD UNSELFISH MOTIVE,"He never could properly measure or determine these two, a man and a woman, look straight into each other's visages and down into each other's hearts. And John Silas, the soul with the good, unselfish motive."
177,mic_fileid_177_doa189_3spk.wav,text_fileid_177_doa189_spk2.txt,189,190,1.0,2,0.175,7,40,0.28632142800006477,4.896019796000473,0.5094143190003706,5.691755543000909,SO BE IT THE WORLD IS WHIRLING FASTER TO DAY THAN EVER BEFORE IT HAS GAINED IMPETUS AFFAIRS RUSH TO CONCLUSION THE FAR EAST IS THE POINT OF CONTACT OF THE ADVENTURING WESTERN PEOPLE AS WELL AS OF THE ASIATIC,Soviet. The world is whirling faster today than ever before. It is gained to impetus. Affairs rush to conclusion. The Far East is the point of contact of the adventuring Western people as well as of the Asiatic.
177,mic_fileid_177_doa288_3spk.wav,text_fileid_177_doa288_spk1.txt,288,288,0.0,1,0.08823529411764706,3,34,0.28632142800006477,4.896019796000473,0.42452875900016807,5.606869983000706,THE SCHOOL AND THE NEIGHBOURING COTTAGES THIS DID GOOD FOR A TIME BUT WHEN THE AUTUMN DREW ON AND THE WEATHER BECAME MORE CHANGEABLE HER MOTHER'S IDEA OF THE UNHEALTHINESS OF THE PLACE INCREASED,"the school and the neighboring cottages. This did good for a time, but when the autumn germined and the weather became more changeable, her mother's idea of the unhealthiness of the place increased."
177,mic_fileid_177_doa328_3spk.wav,text_fileid_177_doa328_spk3.txt,328,329,1.0,3,0.0,0,41,0.28632142800006477,4.896019796000473,0.5557351229999767,5.738076347000515,HIS HANDSOME AND BENEVOLENT COUNTENANCE SET OFF BY AN ABUNDANCE OF CURLY HAIR HIS LIBRARY HAD ABOUT THE ROUGHEST FURNITURE EVER SEEN IN AN APARTMENT CONTAINING SO MUCH THAT WAS VALUABLE AS I REMEMBER IT IT WAS A LONG LOW ROOM,"His handsome and benevolent countenance set off by an abundance of curly hair. His library had about the roughest furniture ever seen in an apartment containing so much that was valuable. As I remember it, it was a long, low room."
178,mic_fileid_178_doa161_3spk.wav,text_fileid_178_doa161_spk3.txt,161,152,9.0,3,0.029411764705882353,1,34,0.2953031970000666,4.566184604999762,0.3994568560001426,5.260944657999971,BECAUSE MARY LESLIE'S DOLL WAS A LITTLE LARGER THAN HERS ELSIE HAD ALREADY RECEIVED A PRETTY BRACELET FROM HER AUNT ADELAIDE A NEEDLE CASE FROM LORA AND SEVERAL LITTLE GIFTS FROM HER YOUNG GUESTS,"because Mary Leslie's doll was a little larger than hers. Elsie had already received a pretty bracelet from her Aunt Adelaide, a needle case from Laura, and several little gifts from her young guests."
178,mic_fileid_178_doa295_3spk.wav,text_fileid_178_doa295_spk2.txt,295,308,13.0,2,0.9444444444444444,34,36,0.2953031970000666,4.566184604999762,0.34142853399998785,5.2029163359998165,FRESH AND ROSY IN THE GROWING WHITENESS OF THE DAWN HE SAID THE WHOLE ARMY OF PARIS IS TO STRIKE A THIRD OF THE ARMY IS BEARING DOWN UPON THE BARRICADES IN WHICH YOU NOW ARE,"All were loaded with passenger and freight for known. Scout boats had already been sent out to investigate and find it possible, and pass it through the eye field."
178,mic_fileid_178_doa331_3spk.wav,text_fileid_178_doa331_spk1.txt,331,308,23.0,1,0.2857142857142857,8,28,0.2953031970000666,4.566184604999762,0.33064663699997254,5.192134438999801,ALL WERE LOADED WITH PASSENGERS AND FREIGHT FOR NOME SCOUT BOATS HAD ALREADY BEEN SENT OUT TO INVESTIGATE AND FIND IF POSSIBLE A PASSAGE THROUGH THE ICE FIELDS,"All were loaded with passenger and freight for known. Scout boats had already been sent out to investigate and find it possible, and pass it through the eye field."
179,mic_fileid_179_doa105_3spk.wav,text_fileid_179_doa105_spk2.txt,105,105,0.0,2,0.08163265306122448,4,49,0.3004233720002958,5.13150898899994,0.5400263239998822,5.971958685000118,THIS REACTION MOUNTED UPWARD FROM THE BOWELS OF THE SHIP FROM THE QUARTERS OF THE BUNKER HANDS TO THE MESSROOM OF THE GENERAL STAFF AND FOR CERTAIN IF IT HADN'T BEEN FOR COMMANDER FARRAGUT'S CHARACTERISTIC STUBBORNNESS THE FRIGATE WOULD ULTIMATELY HAVE PUT BACK TO THAT CAPE IN THE SOUTH,"This reaction mounted upward from the bowels of the ship, from the quarters of the bunker hands to the mess room of the general staff, and for certain, if it hadn't been for Commander Farragut's characteristic stubbornness, the frigate would ultimately have been back to that cape in the cell."
179,mic_fileid_179_doa188_3spk.wav,text_fileid_179_doa188_spk3.txt,188,186,2.0,3,0.35294117647058826,18,51,0.3004233720002958,5.13150898899994,0.6092170749998331,6.041149436000069,WASN'T IT NICE OF MISS THOMPSON TO EXONERATE US PUBLICLY ASKED ANNE SHE IS ALWAYS JUST REPLIED GRACE I CAN'T UNDERSTAND HOW ELEANOR COULD BE SO RUDE AND DISAGREEABLE TO HER SHE HAS DISLIKED MISS THOMPSON FROM THE FIRST I WONDER WHETHER SHE APOLOGIZED TO MISS THOMPSON LAST NIGHT MUSED GRACE,"Wasn't it nice of Ms. Thompson to exonerate us publicly, Asdan? She's always just with 5th grade. I can't understand how her element could be so rude and disrespectful to her. She's disliking Ms. Thompson from the first. I wonder whether she apologized to Ms. Thompson last night and used Grace."
179,mic_fileid_179_doa359_3spk.wav,text_fileid_179_doa359_spk1.txt,359,354,5.0,1,0.03225806451612903,1,31,0.3004233720002958,5.13150898899994,0.44622007199996006,5.878152433000196,AND EXPRESSES HORROR RATHER THAN INDIGNATION ALIKE INVOLUNTARY IS THE GROAN THAT GOES WITH IT PROCEEDING FROM A SINGLE INDIVIDUAL WHOM ALL KNOW TO BE THE FATHER OF THE MURDERED MAN,"and expresses horror rather than indignation. Alike involuntary is the groan that goes with it, proceeding from a single individual whom all know to be the thought of the murdered man."
180,mic_fileid_180_doa24_3spk.wav,text_fileid_180_doa24_spk3.txt,24,26,2.0,3,0.3023255813953488,13,43,0.26662788500016177,4.861171457999717,0.5587036339998122,5.686502976999691,THEN HE WINKED HIS EYES AGAIN THEN HE LOOKED AT MISTER HAVISHAM AND TOUCHED HIS CAP THANKY SIR FUR BRINGIN HIM DOWN HERE AN FUR WOT YE'VE DONE HE'S HE'S A QUEER LITTLE FELLER HE ADDED I'VE ALLERS THORT A HEAP OF HIM,"Then he winked his eyes again. Then he looked at Mr. Havisham and touched his cap. Thank you, sir, for bringing him down here and for what you've done. He's a queer little feller, he added. I've always thought a heap of them."
