fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
219,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_219_doa56_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.801625,56,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_219/enhanced_fileid_219_preddoa55_src1.wav,nearest_spk1_gt_doa,0,55,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_219_doa56_spk1.txt,0.0,0,33,6.8298381493824865,-1.9655952991904158,-8.795433448572902,5.923015286162903,-18.66413543591517,-24.58715072207807,THEY WERE SAD AND DOWNHEARTED IN ALL THAT MISERY THE POOR ATTORNEY HAD THE WORST OF IT MARY WAS FREE FROM HER STEPMOTHER'S ZEAL AND HER STEPMOTHER'S PERSECUTION AT ANY RATE AT NIGHT,"They were sad and downhearted. In all that misery, the poor attorney had the worst of it. Mary was free from her stepmother's zeal and her stepmother's persecution at any rate at night.",0.4831205909995333,0.4831205909995333,0.03057410810594058,0.03057410810594058,1
220,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_220_doa23_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.75725,237,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_220/enhanced_fileid_220_preddoa235_src2.wav,nearest_spk1_gt_doa,1,235,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_220_doa237_spk1.txt,0.06666666666666667,2,30,6.00915387180307,-2.599773218708064,-8.608927090511134,5.347830433048052,-16.429232254738587,-21.77706268778664,BUT TELL ME ALL ABOUT IT WHY DO YOU WISH TO KNOW ASKED CAVALCANTI WHAT DO YOU AGAIN DEFY ME NO THE FACT IS I HAVE FOUND MY FATHER WHAT,"But tell me all about it. Why do you wish to know? Ask Gavalkanti. What? Do you again defy me? No. The fact is, I have found my father. What?",0.4382417169999826,0.4382417169999826,0.02615236491667682,0.02615236491667682,1
221,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_221_doa91_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.62125,220,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_221/enhanced_fileid_221_preddoa219_src1.wav,nearest_spk1_gt_doa,0,219,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_221_doa220_spk1.txt,0.023809523809523808,1,42,5.230313806429676,-2.5040674007836285,-7.734381207213304,4.365870646475181,-23.083266926631033,-27.449137573106213,IT WAS BUT A LITTLE HELP THAT HE HAD TO MAKE OTHER THINGS OF THIS EARTH NOTHING CAN BE NEARER NOTHING THAN THIS EARTH AND YET HOW LITTLE OF THIS EARTH IS THE GREATEST MAN HE THINKS HE TREADS UPON THE EARTH,"It was but a little help that he had. To make other things of this earth, nothing can be nearer, nothing than this earth. Yet how little of this earth is the greatest man. He thinks he treads upon the earth.",0.4460959019997972,0.4460959019997972,0.028556991405924444,0.028556991405924444,1
222,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_222_doa144_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.932875,144,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_222/enhanced_fileid_222_preddoa160_src2.wav,nearest_spk1_gt_doa,1,160,16.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_222_doa144_spk1.txt,0.07692307692307693,3,39,5.613504461202607,-2.3664242063765086,-7.979928667579115,4.5416387212399645,-20.692957445938376,-25.23459616717834,YOU HAVE ASSASSINATED WELL I SHOULD SAY IF YOU HAD ME TAKEN TO A PRIVATE ROOM ONLY TO TELL ME THIS YOU MIGHT HAVE SAVED YOURSELF THE TROUBLE I KNOW ALL THESE THINGS BUT THERE ARE SOME WITH WHICH,"You have assassinated. Well, I should say, if you had me taken to a private room only to tell you this, you might have saved yourself the treading. I know all these things, but there are some with which I'm...",0.4323073439991276,0.4323073439991276,0.025530652296147444,0.025530652296147444,1
223,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_223_doa16_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.741,137,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_223/enhanced_fileid_223_preddoa139_src3.wav,nearest_spk1_gt_doa,2,139,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_223_doa137_spk1.txt,0.23684210526315788,9,38,6.467125627631719,-2.593784500678868,-9.060910128310587,5.860722810681339,-23.779626006376343,-29.64034881705768,AND SELDOM FAIL RADICALLY TO ALTER THE ENTIRE MORAL CONSTITUTION OF THOSE WHO ARE THEIR OBJECTS IT APPEARS THAT ABOUT ONE HUNDRED YEARS PRIOR TO MISTER ELLISON'S ATTAINMENT OF HIS MAJORITY THERE HAD DIED IN A REMOTE PROVINCE,"and seldom felt radically to alter the entire moral constitution of those who are their outro. It appears that about 100 years prior to Mr. Ellis' 18th uphood majority, there had died in a remote province.",0.4016712140000891,0.4016712140000891,0.022640844033599523,0.022640844033599523,1
224,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_224_doa124_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.403375,124,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_224/enhanced_fileid_224_preddoa129_src1.wav,nearest_spk1_gt_doa,0,129,5.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_224_doa124_spk1.txt,0.1836734693877551,9,49,6.408464363382217,-2.4454168052371856,-8.853881168619402,6.037191337080482,-14.406917894645135,-20.444109231725616,THEY WENT TO THE VAULTS AND ENGAGED A PRIVATE ROOM WHERE BREAKFAST WAS SERVED TO THEM HAS MY HAIR TURNED GREY ASKED REHNHJELM PASSING HIS HAND OVER HIS HAIR WHICH WAS DAMP AND CLUNG CLOSELY TO HIS SKULL NO OLD MAN THAT DOESN'T OFTEN HAPPEN EVEN I'M NOT GREY,"They went to the vaults and engaged in private rooms where breakfast was served to them. As my hair turned gray, I was ran home, passing his hand over his hair, which was damp and clung closely to his skull. No, old man, that doesn't often happen. Even I'm not gray.",0.601773807000427,0.601773807000427,0.034577994613138374,0.034577994613138374,1
225,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_225_doa14_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,14.81375,129,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_225/enhanced_fileid_225_preddoa127_src3.wav,nearest_spk1_gt_doa,2,127,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_225_doa129_spk1.txt,0.21621621621621623,8,37,4.172810368771113,-2.6970486805675065,-6.86985904933862,2.9948921414582164,-23.361294754392105,-26.35618689585032,TO WHOM HE MADE KNOWN FULLY THE CHARACTER OF THE PLACE AND PEOPLE WHENCE HE HAD FLED THE DANGERS HE WAS EXPOSED TO FROM SLAVE HUNTERS AND THE STRONG HOPE HE CHERISHED OF REACHING FREE LAND SOON,"To whom he may know fully the character of the place of people as he is fled, the dangers he is exposed to from slave hunters, and the strong hosts he cherished are reaching free land soon.",0.35237910999967426,0.35237910999967426,0.02378729963713943,0.02378729963713943,1
226,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_226_doa127_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.686,292,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_226/enhanced_fileid_226_preddoa296_src3.wav,nearest_spk1_gt_doa,2,296,4.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_226_doa292_spk1.txt,0.06,3,50,6.025570387131581,-1.377178260936149,-7.40274864806773,4.858388342435155,-29.674492448487136,-34.53288079092229,THE STATEMENT THAT HIS OLD FRIEND HAD BECOME A LORD AND WAS IN DANGER OF BEING AN EARL IF HE LIVED LONG ENOUGH CAUSED DICK TO SO OPEN HIS EYES AND MOUTH AND START THAT HIS CAP FELL OFF WHEN HE PICKED IT UP HE UTTERED A RATHER SINGULAR EXCLAMATION,"The statement that his old friend had become a lord and was in danger of being an earl if he lived long enough caused it to self-open his eyes and mouth and start that his cap fell off. When he picked it up, he uttered a rather singular exclamation.",0.5229825860005803,0.5229825860005803,0.03134259774664871,0.03134259774664871,1
227,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_227_doa143_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.74475,143,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_227/enhanced_fileid_227_preddoa143_src1.wav,nearest_spk1_gt_doa,0,143,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_227_doa143_spk1.txt,0.10714285714285714,3,28,6.115211563794008,-2.146052020271987,-8.261263584065995,5.479162854063099,-21.469574238735348,-26.948737092798446,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN,"And for that very reason I quite contentedly occupied the lowest of the reality. Either to be a hero or to grovel in the mud, there was nothing in between.",0.3674219459990127,0.3674219459990127,0.023336156242494334,0.023336156242494334,1
228,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_228_doa105_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.55775,300,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_228/enhanced_fileid_228_preddoa300_src3.wav,nearest_spk1_gt_doa,2,300,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_228_doa300_spk1.txt,0.16666666666666666,7,42,7.17393388369124,-1.974145535295494,-9.148079418986734,6.326888787903475,-31.721716221230466,-38.048605009133944,DOCTOR SITGREAVES DOES NOT MEAN A RIG'LAR SOLDIER BUT A REGULAR PHYSICIAN MADAM SAID THE TROOPER OH CRIED THE MAIDEN AGAIN CORRECTING HERSELF FOR THE BEST OF ALL REASONS THERE WAS NONE TO BE HAD SO I TOOK CARE OF HIM MYSELF,"Dr. Sitgrieves does not mean a regular soldier, but a regular physician, Madame, said the trooper. Oh, crev-maiden, again correcting herself. For the best of all reasons, there was none to be had, so I took care of him myself.",0.5009953770004358,0.5009953770004358,0.03220230283944888,0.03220230283944888,1
229,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_229_doa100_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.725625,100,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_229/enhanced_fileid_229_preddoa99_src1.wav,nearest_spk1_gt_doa,0,99,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_229_doa100_spk1.txt,0.14285714285714285,5,35,5.254666838641908,-2.5952002188656214,-7.849867057507529,4.024998909914524,-17.67956204362833,-21.704560953542853,AGAINST THE EMPEROR FERDINAND HITHERTO THE MOST FORTUNATE MONARCH OF HIS AGE WHO HAD SUBDUED AND ASTONISHED GERMANY BY THE RAPIDITY OF HIS VICTORIES DEEP IMPRESSIONS THEY SAW MUST BE MADE BY THE ENGLISH SWORD,"Against the Emperor Ferdinand, hitherto the most fortunate monarch of his age, who had subdued and astonished Germany by the repetitive tyrant's victories, the deep oppressions they saw must be made by the English sword.",0.5854077479998523,0.5854077479998523,0.035000650080331965,0.035000650080331965,1
230,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_230_doa73_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.50125,73,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_230/enhanced_fileid_230_preddoa343_src3.wav,nearest_spk1_gt_doa,2,343,90.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_230_doa73_spk1.txt,0.2708333333333333,13,48,3.922173805132099,-1.9505407544164628,-5.872714559548562,3.207940089918454,-35.76989216983599,-38.97783225975444,I MET THEM YESTERDAY AS THEY WERE COMING INTO THE CITY THEY WERE IN A DEPLORABLE CONDITION AND IT MOVED ME THE MORE BECAUSE I THOUGHT THEY WERE PERSONS OF RANK THROUGH ALL THE RAGS THAT COVERED THEM NOTWITHSTANDING THE IMPRESSION THE SUN HAS MADE ON THEIR FACES,"I met them yesterday as they were coming into the city. They were in a deplorable condition, and it will be the floor, because I thought they were persons of rank. Through all the rags that covered that room, I was standing the impression the sun has made on their faces. Accepted responsibilities without a murmur.",0.6322728520008241,0.6322728520008241,0.03831666401035219,0.03831666401035219,1
231,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_231_doa125_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.902375,328,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_231/enhanced_fileid_231_preddoa324_src3.wav,nearest_spk1_gt_doa,2,324,4.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_231_doa328_spk1.txt,0.02631578947368421,1,38,6.141801554710997,-1.9432676244736726,-8.08506917918467,4.975762858799139,-18.88237975798339,-23.85814261678253,A CERTAIN SMALL RANK IS PROCURED FOR THEM THROUGH THE INTERVENTION OF THE REPRESENTATIVES OF THE ABOVE NOBLE FAMILIES WHO ON THE ISSUING OF THE REQUIRED PATENT RECEIVE AS THEIR PERQUISITE A FEE WHICH ALTHOUGH INSIGNIFICANT IN ITSELF,"A certain small rank is procured for them through the intervention of the representatives of the above noble families, who on the issuing of the required patent, receive as their prerequisite a fee, which although insignificant in itself.",0.4279155370004446,0.4279155370004446,0.02690890744309857,0.02690890744309857,1
232,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_232_doa59_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.903375,339,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_232/enhanced_fileid_232_preddoa338_src3.wav,nearest_spk1_gt_doa,2,338,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_232_doa339_spk1.txt,0.027777777777777776,1,36,3.8033819931419464,-1.7321013647299028,-5.535483357871849,2.1411819901101468,-18.82596839553863,-20.96715038564878,BUT NOW THE ATTEMPT HAD BEEN MADE AND WORDS HAD BEEN FORCED FROM LILY'S LIPS THE SPEAKING OF WHICH WOULD NEVER BE FORGOTTEN BY HERSELF I KNEW THAT IT WOULD BE SO SAID JOHN AH YES,"But now the attempt had been made, and words had been forced from Lily's lips, the speaking of which would never be forgotten by herself. I knew that it would be so, said Johnny. Ah, yes.",0.45083032000002277,0.45083032000002277,0.026671023981898453,0.026671023981898453,1
233,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_233_doa132_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.79575,203,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_233/enhanced_fileid_233_preddoa202_src2.wav,nearest_spk1_gt_doa,1,202,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_233_doa203_spk1.txt,0.1509433962264151,8,53,5.382174584344178,-1.7464591411289292,-7.128633725473108,3.9460041273669644,-20.335824639422327,-24.281828766789292,I TOLD HER THAT AT THE FOREST INN THE LANDLORD FOUND US IN BOARD AND LODGING VERY WELL THEN SAID SHE I WILL DO THE SAME WHEN DO YOU PROPOSE TO COMMENCE TO NIGHT SAID I THEN SAID SHE I'LL TELL THE OSTLER TO LIGHT UP THE ROOM AND GET YOUR STAGE READY,"I told her that at the forest inn the landlord found us aboard the lodging. Very well then said she, I will do the same, when do you propose to commence. Tonight set out. Then said she, I'll tell the Oslo to light up the room and get your stage ready.",0.6237607330003812,0.6237607330003812,0.0371380100918614,0.0371380100918614,1
234,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_234_doa1_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.285,89,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_234/enhanced_fileid_234_preddoa90_src2.wav,nearest_spk1_gt_doa,1,90,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_234_doa89_spk1.txt,0.24561403508771928,14,57,6.944670105968225,-1.3012226983652804,-8.245892804333504,6.561032803198913,-32.426707569828785,-38.9877403730277,AS IT WAS TO THE MEN ABOUT HIM THE GREEDY THING IN HIM WANTED TO MAKE MONEY FASTER THAN IT COULD BE MADE BY TILLING THE LAND MORE THAN ONCE HE WENT INTO WINESBURG TO TALK WITH HIS SON IN LAW JOHN HARDY ABOUT IT YOU ARE A BANKER AND YOU WILL HAVE CHANCES I NEVER HAD,as it was to the Mount Athos. The greedy thing is that he wanted to make money faster than he could be made by telling the land. More than once he went into Winesburg to talk with his son-in-law John Hardy about it. You were a banker and you only have choices I never had.,0.6037322850006603,0.6037322850006603,0.03492810442584092,0.03492810442584092,1
235,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_235_doa20_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.6405,209,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_235/enhanced_fileid_235_preddoa204_src3.wav,nearest_spk1_gt_doa,2,204,5.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_235_doa209_spk1.txt,0.05128205128205128,2,39,4.675573923977981,-1.5415913992505663,-6.2171653232285475,3.2818851065093484,-51.28325682509687,-54.56514193160622,MISTER DINSMORE PASSED OUT OF ONE DOOR WHILE ELSIE LEFT BY THE OTHER THE THREE LITTLE GIRLS LOOKED INQUIRINGLY INTO EACH OTHER'S FACES WHAT IS THE MATTER WHAT HAS ELSIE DONE ASKED CARRY IN A WHISPER I DON'T KNOW,Mr. Dinsmore passed out of one door while Elsie left by the other. The three little girls looked inquiringly into each other's faces. What is the matter? What has Elsie done? Asked Carrie in a whisper. I don't know.,0.5379308760002459,0.5379308760002459,0.03049408327429755,0.03049408327429755,1
236,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_236_doa56_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.906,189,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_236/enhanced_fileid_236_preddoa189_src1.wav,nearest_spk1_gt_doa,0,189,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_236_doa189_spk1.txt,0.21951219512195122,9,41,5.372188979622856,-2.891702290294848,-8.263891269917703,4.404367624645856,-12.715683561759894,-17.12005118640575,ON THE SUMMIT OF WHICH THEY LEFT HER ALONE AND WITH SORROWFUL HEARTS RETURNED HOME WHILE PSYCHE STOOD ON THE RIDGE OF THE MOUNTAIN PANTING WITH FEAR AND WITH EYES FULL OF TEARS THE GENTLE ZEPHYR RAISED HER FROM THE EARTH,"On the summit of which they left Marlon, and the sorrowful hearts returned home. While psychic students at the ridge of the mountains, chanting with fear and with eyes full of tears, the gentle zephyr raced her from the earth.",0.4786141599997791,0.4786141599997791,0.030090164717702695,0.030090164717702695,1
237,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_237_doa41_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.51875,41,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_237/enhanced_fileid_237_preddoa38_src1.wav,nearest_spk1_gt_doa,0,38,3.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_237_doa41_spk1.txt,0.19148936170212766,9,47,6.4339687352415345,-2.3335813118463804,-8.767550047087916,5.977989333304894,-18.04257453844435,-24.020563871749243,COME AS OFTEN AS YOU LIKE REPLIED PEWEE THE OFTENER THE BETTER BACK IN THE OLD BRIAR PATCH PETER THOUGHT OVER ALL HE HAD LEARNED ABOUT THE FLYCATCHER FAMILY AND AS HE RECALLED HOW THEY WERE FOREVER CATCHING ALL SORTS OF FLYING INSECTS IT SUDDENLY STRUCK HIM,"Come as often as you like or fly peeing, the often or the better. Back in the old Briar Patch, Peter thought overall he had learned about the fly catcher family and as he recalled how they were forever catching all sorts of flying insects, it suddenly struck him.",0.5619802849996631,0.5619802849996631,0.03402075126747866,0.03402075126747866,1
238,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_238_doa19_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.021625,155,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_238/enhanced_fileid_238_preddoa133_src2.wav,nearest_spk1_gt_doa,1,133,22.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_238_doa155_spk1.txt,0.125,5,40,5.6790808936050485,-1.7747644433330845,-7.453845336938133,4.721086633141281,-32.10616600444037,-36.82725263758165,THERE IS ONE OF THE FAMILY HERE TO DAY ON ON BUSINESS SHE SAID AT LAST IF YOU WILL GIVE ME YOUR NAME I WILL ASK IF THAT PERSON WOULD LIKE TO SEE YOU OH THAT IS HARDLY WORTH WHILE,"There is one of the family here today, on business, she said at last. If you will give me your name, I will ask if that person would like to see you. Oh, that is hardly worthwhile.",0.40769471599924145,0.40769471599924145,0.023951574306168854,0.023951574306168854,1
239,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_239_doa4_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.811625,94,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_239/enhanced_fileid_239_preddoa92_src2.wav,nearest_spk1_gt_doa,1,92,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_239_doa94_spk1.txt,0.05714285714285714,2,35,3.5155630264972944,-1.5609574615480737,-5.076520488045368,3.383256978788816,-24.754870075750507,-28.13812705453932,HE IS IN THE LINE OF ALL THOSE TRAMPS AND STAGE IRISHMEN WHO HAVE GONE THROUGH LIFE WITH SO FINE A SWAGGER OF WORDS THIS ONLY MEANS THAT IN HIS LIFE HE IS AN ARTIST,He is in the line of all those tramps and stage diversions who have gone through life with so fine a swagger of work. This only means that in his life he is an artist.,0.3987594199988962,0.3987594199988962,0.02371926687627735,0.02371926687627735,1
240,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_240_doa116_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.00875,116,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_IPD/official_hark_outputs/fileid_240/enhanced_fileid_240_preddoa118_src1.wav,nearest_spk1_gt_doa,0,118,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_240_doa116_spk1.txt,0.16666666666666666,8,48,7.0080035581926605,-2.9106595238992696,-9.91866308209193,6.3430202201972605,-5.282391833786538,-11.625412053983798,PUT HER INTO A CARRIAGE AND MINISTERED TO HER WANTS WITH THE HELP OF A TEA BASKET CONTAINING THE DELICIOUS NOVELTY OF ENGLISH BREAD AND BUTTER IN HALF AN HOUR'S TIME THEY WERE STEAMING HURRIEDLY TOWARDS LONDON SHE WAS TO LODGE AT A SMALL HOTEL IN JERMYN STREET,"Put her into a carriage and ministered to her once with the help of a tea basket containing the delicious napple tea of English bread and butter. In half an hour's time, they were seeing a hurrick toward London. She was to lodge at a small hotel in German Street.",0.5399434430000838,0.5399434430000838,0.03174503964136599,0.03174503964136599,1
