setting,fileid,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,whisper_rtf
HARK_n_sep+pf_GT,244,2,16.202,170,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_244/enhanced_fileid_244_doa170_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_244_doa170_spk2.txt,0.7083333333333334,34,48,-6.963246198093307,-3.1425280089585335,3.8207181891347735,-8.354478948307026,-30.429782509377908,-22.075303561070882,BY MY FAITH SENOR BACHELOR IF YOUR WORSHIP TAKES MY ADVICE YOU WILL NEVER CHALLENGE ANYONE TO FENCE AGAIN ONLY TO WRESTLE AND THROW THE BAR FOR YOU HAVE THE YOUTH AND STRENGTH FOR THAT BUT AS FOR THESE FENCERS AS THEY CALL THEM I HAVE HEARD SAY,"by my own jurisdiction, about a few characters. Rachel takes my advice you will never show your friends again. She will never get to wrestle under a guard which is pretty bad with you. That's been my answers as they call them. I've heard say...",2.086345607000112,0.12877086822615183
HARK_n_sep+pf_GT,244,3,16.202,243,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_244/enhanced_fileid_244_doa243_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_244_doa243_spk3.txt,0.9534883720930233,41,43,-8.70295326628198,-1.938360613924619,6.764592652357361,-10.06341032615895,-24.250745612219756,-14.187335286060806,WHO IS SHE I FOLLOWED AT MY HUMBLE DISTANCE THE EXAMPLE OF SIR WALTER SCOTT WHEN INQUISITIVE PEOPLE ASKED HIM IF HE WAS THE AUTHOR OF THE WAVERLEY NOVELS IN PLAIN ENGLISH I DENIED ALL KNOWLEDGE OF THE STRANGER WEARING THE GREEN HAT,The majority of students students first conflicts with personal ownership cleanliness.,2.915881781999815,0.17997048401430776
HARK_n_sep+pf_GT,245,2,17.752,325,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_245/enhanced_fileid_245_doa325_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_245_doa325_spk2.txt,1.2777777777777777,46,36,-0.9899945123171658,-0.34983596703525405,0.6401585452819119,-7.442758582191933,-49.30180774650736,-41.85904916431542,EQUALLY BRILLIANT FEATS SINCE THAT DATE IT IS QUITE TRUE THAT EACH ASTOUNDING ACHIEVEMENT HAS BEEN ATTENDED BY AN EQUALLY STUPENDOUS ACCIDENT BUT THAT IS ACCEPTED AS A MERE INCIDENTAL DETAIL BY THE FAITHFUL TEUTONIC NATION,"Even though they repeated some fine things for that time- Thank you for saying that and when do you encourage theína tenants to leave? I do'nt want to start with instance clear Sorry, there are Marshals delicious to greet once, hmm these friends have been very healthy",2.422223606999978,0.13644792738846204
HARK_n_sep+pf_GT,245,3,17.752,254,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_245/enhanced_fileid_245_doa254_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_245_doa254_spk3.txt,0.9210526315789473,35,38,-2.916592311892429,-0.9736571662310743,1.9429351456613544,-9.750489956266254,-43.68449142509074,-33.93400146882449,IN WHICH HE DESCRIBES THE EFFECTS OF MUSIC UPON HYPNOTIC SUBJECTS WHILE IN VIENNA HE TOOK OCCASION TO OBSERVE CLOSELY THE ENTHUSIASTIC MUSICAL DEVOTEES AS THEY SAT IN THE AUDIENCE AT THE PERFORMANCE OF ONE OF WAGNER'S OPERAS,"make the avecлон, have players have personnel and cleanse termites in when the program has",3.6249367620002886,0.20419878109510414
HARK_n_sep+pf_GT,246,2,17.042,348,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_246/enhanced_fileid_246_doa348_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_246_doa348_spk2.txt,0.8085106382978723,38,47,-2.1292703600545018,-1.0571171875461092,1.0721531725083926,-7.801620511750055,-25.063582844907874,-17.26196233315782,AND NOW YOU KNOW IT THREE AND THE D L BROKE IN THE CAPTAIN WHAT HAVE YOU RAISED ON YOUR WOOD TOO I'LL GIVE YOU THREE AND NOT A CENT MORE WELL REPLIED THE PETTICOAT HERE COMES THE OLD MAN HE'LL TALK TO YOU AND SURE ENOUGH,"And that should hold up to the speaker. Three is a deadly broken link. What have you raised on your wood too? Maybe three, not a single word. Well, we find the big show. It comes to Art Man. Do you know what's up too? And it's about being honest beyond that.",0.7190556370001104,0.042193148515438934
HARK_n_sep+pf_GT,246,3,17.042,138,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_246/enhanced_fileid_246_doa138_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_246_doa138_spk3.txt,1.2045454545454546,53,44,-3.1312842942894887,-1.6891184628953468,1.442165831394142,-8.828159325163154,-19.224407206774842,-10.396247881611687,THE EMPEROR WAS FOND OF THE TWO BOYS AND WANTED THEM TO STAY ON IN RUSSIA AND BE TRAINED IN THE SCHOOL FOR PAGES OF THE COURT BUT THEIR MOTHER SAID THEY MUST GROW UP IN AMERICA AND HURRIED BACK TO HER OWN LAND,"The clock tower was domed or handed down to one of the biggest earth clapоб are effectively uncontrollable. But their numbers are quite a bit of a mystery. Both there and there at that happy moment can now continue, literally beyond that. Since the clock tower ran for eight miles, beyond that, all expenses we had, almost",3.6973323440001877,0.21695413355241094
HARK_n_sep+pf_GT,247,2,16.082,272,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_247/enhanced_fileid_247_doa272_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_247_doa272_spk2.txt,1.7741935483870968,55,31,-7.620306433586275,-3.341965343318419,4.278341090267856,-11.020190682350083,-37.69605081705676,-26.675860134706674,BUT YOUR FAMILIES WILL AND WHAT SUFFERINGS SEE HERE IS A PRETTY HEALTHY CHILD WITH CHEEKS LIKE AN APPLE WHO BABBLES PRATTLES CHATTERS WHO LAUGHS WHO SMELLS SWEET BENEATH YOUR KISS,"But you're with them, so I will render it. And it was such a great scene, because of how she was written off the feature, and she was like an apple. She was with her, and she was with her, and she was with her. And she had her, and she was with her. The last who smells easy, but it is your kids.",0.6956015929999921,0.043253425755502554
HARK_n_sep+pf_GT,247,3,16.082,321,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_247/enhanced_fileid_247_doa321_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_247_doa321_spk3.txt,0.32432432432432434,12,37,-4.96673987831047,-0.9060810141834872,4.060658864126983,-8.219643228419828,-39.43146503281597,-31.211821804396145,FORMERLY IN THE SERVICE OF THE OSSOLI FAMILY SHE REMAINED AS YOU ARE NO DOUBT AWARE SOME MONTHS AT RIETI WHENCE SHE REMOVED TO FLORENCE WHERE SHE RESIDED UNTIL HER ILL FATED DEPARTURE FOR THE UNITED STATES,"for the concerns of the assault. She remained, as you are no doubt aware, some months at reactive. Once she returned to Florida, where she resided until the real-fated departure of the United States.",0.53173694599991,0.033064105583877
HARK_n_sep+pf_GT,248,2,15.832,106,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_248/enhanced_fileid_248_doa106_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_248_doa106_spk2.txt,0.4318181818181818,19,44,-4.456207154248444,-3.121002071596167,1.3352050826522772,-5.182408001389851,-22.10011218891441,-16.917704187524556,WHICH MAYBE YOU SORT OF GATHER THAT HE HAD TO KEEP ON PERFORMIN BECAUSE THE TENDERFOOT WAS STILL IN THE SADDLE HE WAS AN HE NEVER PULLED LEATHER NO SIR HE NEVER TOUCHED THE BUCKIN STRAP BUT JEST SAT THERE WITH HIS TEETH SET,"Which made him sort of gather that he had to keep on his form and out of his hands because the tinder foot was still on his side. And he was. And he never pulled leather. No sir, he never touched the bucket strap. He just sat there with his teeth set.",0.5749228650001896,0.03631397580850111
HARK_n_sep+pf_GT,248,3,15.832,233,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_248/enhanced_fileid_248_doa233_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_248_doa233_spk3.txt,1.054054054054054,39,37,-4.875719869067405,-1.453518174535244,3.422201694532161,-8.79204229601111,-29.7540368118107,-20.96199451579959,AND FOR THE EDGINGS OF VARIOUS GARMENTS SO THAT SKINS OF ALL THE VARIOUS KINDS WERE VALUABLE THEY FORMED TOO AN IMPORTANT ITEM OF EVERYDAY TRAFFIC AND THEY WERE ALSO EXPORTED THE ANCIENT IRISH LOVED BRIGHT COLOURS,"And take a moment to know about the celebration. So that Stan Drivelr may give you some reappointment with those stories you don't want toいます. Poor Stan, big children have to pull the little sentences Archie B with his Weirdusiarch Schafer coming.",3.7216075740002452,0.23506869466904023
HARK_n_sep+pf_GT,249,2,16.062,29,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_249/enhanced_fileid_249_doa29_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_249_doa29_spk2.txt,0.9318181818181818,41,44,-3.298732132898445,-1.2949572684589774,2.0037748644394675,-9.44509990992869,-33.22449031221778,-23.779390402289092,IT IS IN MY OPINION VERY ABSURD MY OWN UNDOUBTED PREFERENCE BEING FOR MY BED AND IF YOU ARE NOT OF MY OPINION IT IS SIMPLY AS I HAVE ALREADY HAD THE HONOR OF TELLING YOU BECAUSE YOU ARE BORING YOURSELF TO DEATH PLANCHET,"It is very, very important. I swore to keep this secret from being a bad person. I have kept it as long as I could. And many of the lives of faithful and talented people have been born because of employing yourself to them. Now, silence useless.",0.6416979109999374,0.039951308118536755
HARK_n_sep+pf_GT,249,3,16.062,204,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_249/enhanced_fileid_249_doa204_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_249_doa204_spk3.txt,1.3823529411764706,47,34,-7.952395947958766,-1.8798873617311649,6.072508586227601,-14.982267902242894,-32.670913327216915,-17.68864542497402,ON MY WAY HERE I SAW UNC BILLY AND IT POPPED INTO MY HEAD RIGHT AWAY THAT HE WAS ONE WE HAVEN'T HEARD ABOUT AND MUST BE THE ONE BUT IF HE EATS FLESH,"Also, when here, I saw a last-party Keith's dinner. I've seen some of my friends, and I've been to a lot of my people, and we have been to a lot of their stuff, they've been to a lot of people, and they'll pass in tomorrow. But if he eats a snack, now, sounds useless.",0.774729049999678,0.04823366019173689
HARK_n_sep+pf_GT,250,2,16.622,247,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_250/enhanced_fileid_250_doa247_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_250_doa247_spk2.txt,2.25,90,40,-0.9680419441798103,-0.45882930046023557,0.5092126437195748,-10.217687333471947,-49.95170911625442,-39.73402178278248,THEY TALKED VOLUBLY AND WITH LITTLE RESERVE JIMMY WHOSE IMAGINATION WAS KINDLING CONCEIVED THE LIVELY YOUTH OF THE FRENCHMEN TWINED ELEGANTLY UPON THE FIRM FRAMEWORK OF THE ENGLISHMAN'S MANNER A GRACEFUL IMAGE OF HIS HE THOUGHT AND A JUST ONE,"In a very disheartening way, the local folks are so happy to see the students of the imagination. Oh, they're dancing. The lives of the students of the French people, one tell a deeply important part of their lives. So be sure to try and learn about it. And the great students of the country, in the next five years, will be very happy. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you.",2.156579939999574,0.12974250631690373
HARK_n_sep+pf_GT,250,3,16.622,176,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_250/enhanced_fileid_250_doa176_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_250_doa176_spk3.txt,1.8666666666666667,56,30,-0.9649008707831661,-0.3317316307630226,0.6331692400201435,-10.248362711331522,-27.15628875853868,-16.907926047207155,THEY'RE THE COMPANIONS OF THEIR SERVANTS THE IRISH CHAMBERMAID AND THE NEGRO WAITER THEY SHARE THEIR WORK DO YOU CALL THE DOMESTICS IN AN AMERICAN HOUSEHOLD SLAVES MISS STACKPOLE ENQUIRED,"If you're at a solar panel, you can just go to the internet. I wish you would. Come on, Nick. Yeah, we're just going to share that work with people. We're going to be talking about the best things in a government-owned household. It's going to be just the most that's you can see here. We've got a lot of things.",0.7426177780002945,0.044676800505372066
HARK_n_sep+pf_GT,251,2,16.992,295,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_251/enhanced_fileid_251_doa295_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_251_doa295_spk2.txt,0.8936170212765957,42,47,-4.938238666028377,-1.3442509591089484,3.593987706919428,-9.320210170588993,-47.623376619448976,-38.30316644885998,A CHAMELEON CHANGES COLOR EASILY TO MATCH ITS ENVIRONMENT OR TEMPER OF THE MOMENT BUT A HUMAN BEING'S MORE LASTING CHANGE IS NOT SO READILY MADE EACH MARRIAGE PARTNER MUST BE PROUD OF THE OTHER AND LET THE OTHER CONTINUE TO BE PROUD OF HIM OR HER,"The familial changes of other easily demanded requirements for a person, a mission to the human being, to our lexical Jesus, one devil, one man, who subjugates his son, each marriage partner working proud of the other, and loving other people to be proud of him or her. It's been needed for this way, and slowly let himself down.",2.2568715970000994,0.1328196561323034
HARK_n_sep+pf_GT,251,3,16.992,183,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_251/enhanced_fileid_251_doa183_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_251_doa183_spk3.txt,0.75,27,36,-1.4958852975341832,-1.36410869915937,0.13177659837481315,-5.49542441732026,-26.521973059022663,-21.026548641702405,IMMERSE THE GARMENTS IN A TUB LIGHTLY RUBBING THE MORE SOILED PORTIONS WITH THE SOAP LEAVE THEM SUBMERGED IN WATER FROM SUNSET TO SUNRISE AND THEN THE YOUNGEST BABY CAN WASH THEM WITHOUT THE SLIGHTEST EFFORT,"The first requirements of the title might be broken into more solid portions with his own. Leave them submerged in water from sunset to sunrise, and then the Lord his baby can wash them without the slightest effect of the windy with his weight, and slowly let himself down.",0.5867597759997807,0.034531531073433416
HARK_n_sep+pf_GT,252,2,17.012,255,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_252/enhanced_fileid_252_doa255_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_252_doa255_spk2.txt,1.2105263157894737,46,38,-4.54714461417702,-1.9299386863427503,2.617205927834269,-7.863318322527441,-24.99416692648653,-17.130848603959087,FOR MORE THAN I SAW ENOUGH TO FEAR SOME FEARFUL CATASTROPHE LEAD US NOT INTO TEMPTATION SAID HIS CONFESSOR TO HIM IN MY HEARING FOR THOUGH PRUSSIANS THE VON HARRELSTEINS WERE ROMAN CATHOLICS LEAD US NOT INTO TEMPTATION,"From one another, I thought that she was the spirit of the Holy Spirit, but she insulted me. Lisa's not the virgin spirit. She did not know that I was to proceed the war. I had to recognize that I was to be saved. Lisa's not the virgin spirit.",0.5656578900002387,0.033250522572315935
HARK_n_sep+pf_GT,252,3,17.012,209,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_252/enhanced_fileid_252_doa209_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_252_doa209_spk3.txt,1.0,24,24,-7.605315746781453,-2.529750438575144,5.075565308206309,-11.62760498240865,-32.04447101970903,-20.41686603730038,FURTHERMORE THEY ARE ALMOST ALWAYS HAMPERED BY LACK OF MEANS NEVERTHELESS AN INCREASING NUMBER HAVE SUCCEEDED IN THE UNDERTAKING TRIALS OF THE EDUCATED INDIAN,a . Pre- . . . .,4.14629402599985,0.24372760557252823
HARK_n_sep+pf_GT,253,2,14.622,72,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_253/enhanced_fileid_253_doa72_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_253_doa72_spk2.txt,1.2727272727272727,42,33,0.07042725124588303,-0.606608556779895,-0.677035808025778,-6.852544499864863,-20.874242465894277,-14.021697966029414,HAD TURNED AND DANCED ABOUT ENOUGH THEY ORDERED THEIR SERVANTS TO BEAT HIM WITH STICKS TO CHANGE THE COURSE OF HIS IDEAS OTHERS HIT THE LION THAT IS THEY GAILY STOPPED A PASSENGER,"Having truly done so, I would say, they already settled my life's expenses. You can take the course of savings, efficient, others, and get to work. And so, it's been a year since I've come out of here, never giving advice, not even the unsolicited kind.",0.5233109880000484,0.0357892892901141
HARK_n_sep+pf_GT,253,3,14.622,207,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_253/enhanced_fileid_253_doa207_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_253_doa207_spk3.txt,1.2580645161290323,39,31,-9.083000492175705,-2.620579676959946,6.462420815215759,-23.818385340512084,-35.52733839576478,-11.708953055252696,FOR WHY SHOULD OTHERS FALSE ADULTERATE EYES GIVE SALUTATION TO MY SPORTIVE BLOOD OR ON MY FRAILTIES WHY ARE FRAILER SPIES WHICH IN THEIR WILLS COUNT BAD WHAT I THINK GOOD,"Eventually, we are broken. We rarely struggle with our lives in crisis. We are still full of resilience, efficient, and adequate. And despite this, how to get into this castle never getting a place, not even the unsolicited kind.",0.4700433539996993,0.03214631062780053
HARK_n_sep+pf_GT,254,2,17.112,344,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_254/enhanced_fileid_254_doa344_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_254_doa344_spk2.txt,0.8333333333333334,35,42,0.23168712787228907,-0.2973518397440543,-0.5290389676163434,-5.095475109912809,-21.356517285837725,-16.261042175924917,BUT IT WAS A HARD LIFE FOR THE EDUCATED MAN THEY MADE HIM CARRY TOO HEAVY A BURDEN WITHOUT MUCH RECOMPENSE SAVE HONOR AND RESPECT BUT WE HAVE PRETTY WELL PASSED THROUGH THAT PERIOD AND THE NATIVE GRADUATES OF OUR HIGHER INSTITUTIONS,"And our divide between arts and arts research met ambit washer 함uz. And that's something thatgaspingculoske Let's go. So, task approved as the first and the main graduates of our higher institutions.",4.412527986999976,0.2578616168186054
HARK_n_sep+pf_GT,254,3,17.112,102,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_254/enhanced_fileid_254_doa102_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_254_doa102_spk3.txt,0.2558139534883721,11,43,-1.4848659776226714,-1.4208752097801314,0.06399076784253999,-7.251087131387234,-37.72244400387501,-30.471356872487778,MISSUS ROBY WAS PLEASED WITH LITTLE INTRIGUES WAS ADDICTED TO THE AMUSEMENT OF FOSTERING LOVE AFFAIRS WAS FOND OF BEING THOUGHT TO BE USEFUL IN SUCH MATTERS AND WAS NOT AVERSE TO HAVING PRESENTS GIVEN TO HER SHE HAD MARRIED A VULGAR MAN,"Mrs. Rowling was pleased with the little intrigue, was addicted to the abuse of fostered love affairs, was fond of being thought to be useful in such matters, and was not of her stag home presence given to her. She had married a vulgar man.",0.511176783999872,0.02987241608227396
HARK_n_sep+pf_GT,255,2,17.272,265,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_255/enhanced_fileid_255_doa265_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_255_doa265_spk2.txt,1.0,34,34,-1.4307326210742959,-0.9592808303422145,0.47145179073208143,-9.095634225298227,-24.87968780472697,-15.784053579428743,BOTH STILL THIS SIDE OF MIDDLE LIFE RESIDING UNDER THEIR ROOF YOU WOULD FIND AN OLD GENTLEMAN OF ARISTOCRATIC AIR AND VENERABLE ASPECT WITHAL CHATTY AND CHEERFUL WHO WOULD CONDUCT YOU AROUND THE CORRALES,Mammon Diary Mammon Diary Mother Death,1.5941532499996356,0.09229696908288766
HARK_n_sep+pf_GT,255,3,17.272,216,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_255/enhanced_fileid_255_doa216_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_255_doa216_spk3.txt,1.0,35,35,-0.3393540708354747,-0.3247522598084012,0.014601811027073475,-7.350394999602302,-29.79394567777171,-22.44355067816941,BUT MORE AND MORE HER DINNER INVITATIONS WERE FROM THE OLDER CROWD LIKE NATALIE SPENCER'S STUPID PARTY THE NIGHT BEFORE SO SHE WATCHED GRAHAM AND LISTENED HE WAS A NICE BOY AND A HANDSOME ONE,Perform in all of theseuations's before the ordered battle but neither dispenser is even provided with re easily. Susie you look steadfastסu is a knight discrete in the馬çal whichki is easy. Well?,4.150269767999816,0.24028889346918808
HARK_n_sep+pf_GT,256,2,18.352,172,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_256/enhanced_fileid_256_doa172_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_256_doa172_spk2.txt,0.6739130434782609,31,46,-2.7385865141213683,-0.9593487427092638,1.7792377714121046,-10.401025623503175,-20.82772773928867,-10.426702115785494,TO MISTAKE THE HOWL OF A JACKAL FOR THE HUNTING CRY OF A TIGER THE KING TURNED FIRST RED AND THEN PALE THERE IS CONTINUED THE FARMER A ROYAL TIGER BRED IN THE FOREST WHO HAS THE FIRST AND ONLY TRUE CLAIM TO YOUR THRONE WHERE,You don't want to make any bludgeoning. Please don't. There is a particular part of the Arroy's title that is the important source who has the first and only true claim to your throne. Where?,0.8014142080000966,0.04366903923278643
HARK_n_sep+pf_GT,256,3,18.352,354,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_256/enhanced_fileid_256_doa354_spk3.wav,gt_spk_filename,2,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_256_doa354_spk3.txt,0.5909090909090909,26,44,-0.5027165356112946,-0.5207693706282877,-0.018052835016993063,-7.035804364234708,-34.109604143698256,-27.07379977946355,FOR IT HAD A BEAUTIFUL PICTURE NEAR THE BACK SHOWING A LITTLE GIRL WITH A SPRINKLING POT WATERING HER GARDEN OF STOCKS SWEET WILLIAMS AND HOLLYHOCKS HER HAIR WAS IN FOUR LONG CURLS AND SHE HAD TRIMMING ON HER DRESS APRON AND LONG PANTALETS,"The board had a beautiful picture of her, showing a little girl with a picture of her, watering her garden with stalks, and her beautiful dance party costumes. Her hair was in four of her purses, and she had a trill on her dress, an apron, and all the family members.",0.7276338470001065,0.03964874929163614
HARK_n_sep+pf_GT,257,2,16.812,223,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_257/enhanced_fileid_257_doa223_spk2.wav,gt_spk_filename,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_257_doa223_spk2.txt,1.0,38,38,-4.367699588549377,-2.119015100381893,2.248684488167484,-9.72096970322176,-30.19535798022556,-20.474388277003797,WERE TOO EMINENT TO ALLOW OF HIS BEING TREATED WITH LESS THAN THE HIGHEST ATTENTION IN ANY SOCIETY WHATEVER BUT THE EFFECT OF THESE VARIOUS ADVANTAGES ENFORCED AND RECOMMENDED AS THEY WERE BY A PERSONAL BEAUTY SO RARE,"Sorry, everybody?",2.418150920000244,0.1438348156079136
