fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
183,mic_fileid_183_doa59_3spk.wav,text_fileid_183_doa59_spk1.txt,59,59,0.0,1,clean_fileid_183_doa59_spk1.wav,0.08571428571428572,3,35,2.0132195949554443,17.968320846557617,15.955101251602173,2.002716302871704,17.798946380615234,15.79623007774353,1.236790418624878,3.615751266479492,2.3789608478546143,4.450946135000777,0.2967244350002147,0.43200374099978944,5.179674311000781,WHAT WAS TRUE THAT HER UNCLE MISTER WEISHAUPT'S FAMILY HAD BEEN MURDERED THAT NOT ONE MEMBER OF THE FAMILY HAD BEEN SPARED NAMELY MISTER WEISHAUPT HIMSELF AND HIS WIFE NEITHER OF THEM MUCH ABOVE SIXTY,"What was true? That her uncle, Mr. Weishaupt's family, had been murdered. That not one member of the family had been spared. Namely, Mr. Weishaupt himself and his wife, neither of them much above 60."
184,mic_fileid_184_doa260_3spk.wav,text_fileid_184_doa260_spk1.txt,260,260,0.0,1,clean_fileid_184_doa260_spk1.wav,0.1891891891891892,7,37,5.065829277038574,18.878862380981445,13.813033103942871,5.049030780792236,18.73572540283203,13.686694622039795,1.1642065048217773,3.653644323348999,2.4894378185272217,4.410774092999418,0.24699699400025565,0.380827087000398,5.038598174000072,YOU MAY KNOW HIM BY A SUNKEN BROODING EYE CLOTHING MARRED BY MUCH TOBACCO AND A CHAFED AND TETCHY HUMOUR TOWARD THE HOUR OF FIVE P M HAVING BITTERLY SCHOOLED HIMSELF TO SEE MEN AS PARAGRAPHS WALKING,"You may know him by a sunken, brooding eye, clothing, marred by much tobacco, and a chafed and techy humor toward the hour of 5 p.m. Having bitterly scold himself to see man as paragraphs walking."
185,mic_fileid_185_doa135_3spk.wav,text_fileid_185_doa135_spk1.txt,135,135,0.0,1,clean_fileid_185_doa135_spk1.wav,0.21818181818181817,12,55,3.801381826400757,16.796113967895508,12.994732141494751,3.789870262145996,16.73049545288086,12.940625190734863,1.260607361793518,3.678548574447632,2.4179412126541138,4.263415465000435,0.289639698999963,0.5394685139999638,5.0925236780003615,YOU REMEMBER THE CUBAN LAND FRAUDS IN NEW YORK AND PORFORIO GOMEZ SHOOTING THE DETECTIVE AND HIM AND MAXIMO MOREZ GETTING CLEAR AWAY WITH TWO HUNDRED THOUSAND NO OF COURSE YOU DON'T WHY EVEN IN THE CITY PAPERS IT ONLY FILLED AN INCH OR TWO OF TYPE AND ANYWAY THE NAMES WERE HARD TO REMEMBER,"You remember the Cuban landsfrauds in New York and Perferio Gomez shooting the detective and him and Maximo Mora is getting clear away with 200,000? Of course you don't. Why even in the city papers it only filled an inch or two of type. In any way, the names were hard to remember."
186,mic_fileid_186_doa169_3spk.wav,text_fileid_186_doa169_spk1.txt,169,169,0.0,1,clean_fileid_186_doa169_spk1.wav,0.15151515151515152,5,33,2.5746171474456787,17.582027435302734,15.007410287857056,2.5381226539611816,17.416513442993164,14.878390789031982,1.146731972694397,3.588322877883911,2.441590905189514,4.188199703999089,0.22977136999998038,0.32454766199953156,4.742518735998601,HAD TURNED AND DANCED ABOUT ENOUGH THEY ORDERED THEIR SERVANTS TO BEAT HIM WITH STICKS TO CHANGE THE COURSE OF HIS IDEAS OTHERS HIT THE LION THAT IS THEY GAILY STOPPED A PASSENGER,"had turned and danced about it if they ordered their servants to beat him with sticks to change the course of his ideas. Others hit the loin, that is, they gayly stopped the passenger."
187,mic_fileid_187_doa136_3spk.wav,text_fileid_187_doa136_spk1.txt,136,136,0.0,1,clean_fileid_187_doa136_spk1.wav,0.0,0,50,3.995694398880005,14.478851318359375,10.48315691947937,3.983476400375366,14.305715560913086,10.32223916053772,1.2127916812896729,2.829118013381958,1.6163263320922852,4.809444282999721,0.2721697229999336,0.41207271000075707,5.493686716000411,HE WAS THUS AT EVERY MOMENT DURING THE DAY AND NIGHT IN FULL POSSESSION OF THE DEADLY POISON WITH WHICH HE COULD HAVE FULLY SATISFIED HIS CRAVING IT WAS A MORAL VICTORY WHEN HE FINALLY REACHED THE POINT AT WHICH HE WENT FOR SEVERAL WEEKS WITHOUT ANY DESIRE FOR MORPHINE,He was thus at every moment during the day and night in full possession of the deadly poison with which he could have fully satisfied his craving. It was a moral victory when he finally reached the point at which he went for several weeks without any desire for morphine.
188,mic_fileid_188_doa247_3spk.wav,text_fileid_188_doa247_spk1.txt,247,247,0.0,1,clean_fileid_188_doa247_spk1.wav,0.025,1,40,7.034084796905518,19.2356014251709,12.20151662826538,7.027647972106934,18.961580276489258,11.933932304382324,1.6810818910598755,3.6806561946868896,1.9995743036270142,4.399027217000366,0.22421612499965704,0.48947445999965566,5.112717801999679,THE PRIEST WHO YESTERDAY EVENING DIRECTED ME TO THIS VILLAGE ANSWERED MUSO I CALLED AT HIS ANJITSU ON THE HILL YONDER HE REFUSED ME LODGING BUT TOLD ME THE WAY HERE THE LISTENERS LOOKED AT EACH OTHER AS IN ASTONISHMENT,"The priest who yesterday evening directed me to this village, answered Muso. I called at his angitsu on the hill yonder. He refused me lodging, but told me the way here. The listeners looked at each other as in astonishment."
189,mic_fileid_189_doa308_3spk.wav,text_fileid_189_doa308_spk1.txt,308,308,0.0,1,clean_fileid_189_doa308_spk1.wav,0.06818181818181818,3,44,3.775062084197998,16.896596908569336,13.121534824371338,3.7543318271636963,16.701738357543945,12.947406530380249,1.2124260663986206,3.1741833686828613,1.9617573022842407,4.782796956000311,0.38524687700009963,0.47788459200000943,5.64592842500042,I THINK I COULD HAVE DONE IT BUT THERE WAS ONLY THE CLIFF WALL SHEER AND WHITE AGAINST THAT NARROWEST WAY WITH NEVER CRANNY TO PUT A FINGER INTO THE WIND WAS BLOWING IN FRESH PUFFS AND THOUGH I DID NOT OPEN MY EYES,"I think I could have done it. But there was only the cliff wall, sheer and white, against that narrow sway, with never a cranny to put a finger into. The wind was blowing in fresh puffs, and though I did not open my eyes."
190,mic_fileid_190_doa96_3spk.wav,text_fileid_190_doa96_spk1.txt,96,96,0.0,1,clean_fileid_190_doa96_spk1.wav,0.022727272727272728,1,44,5.810515880584717,18.290231704711914,12.479715824127197,5.802502632141113,18.10152244567871,12.299019813537598,1.1790074110031128,3.568380117416382,2.389372706413269,4.572773049999341,0.3680227429995284,0.44602614699942933,5.386821939998299,YET I CAN TEACH YOU HOW BEST TO ALLAY HER DISPLEASURE GO THEN AND VOLUNTARILY SURRENDER YOURSELF TO YOUR LADY AND SOVEREIGN AND TRY BY MODESTY AND SUBMISSION TO WIN HER FORGIVENESS AND PERHAPS HER FAVOR WILL RESTORE YOU THE HUSBAND YOU HAVE LOST,"Yet I can teach you how best to elate her displeasure. Go then, and voluntarily surrender yourself to your lady and sovereign, and try by modesty and submission to win her forgiveness, and perhaps her favor will restore you the husband you have lost."
191,mic_fileid_191_doa313_3spk.wav,text_fileid_191_doa313_spk1.txt,313,313,0.0,1,clean_fileid_191_doa313_spk1.wav,0.02631578947368421,1,38,6.418154716491699,16.26784324645996,9.849688529968262,6.408576965332031,16.122360229492188,9.713783264160156,1.5958850383758545,3.586820363998413,1.9909353256225586,4.3844366990006165,0.30395178599974315,0.3823413290001554,5.070729814000515,I WILL GIVE YOU LETTERS TO CONDE AND RECOLLECT THAT WHATEVER GENERAL YOU TAKE SERVICE UNDER YOU WILL FOLLOW HIM WITHOUT PRETENDING TO CALCULATE HOW FAR HIS MOVEMENTS MAY BE RIGHT OR WRONG THAT IS NOT YOUR AFFAIR,"I will give you letters to Kanda, and recollect that whatever general you take service under, you will follow him without pretending to calculate how far his movements may be right or wrong. That is not your affair."
192,mic_fileid_192_doa344_3spk.wav,text_fileid_192_doa344_spk1.txt,344,344,0.0,1,clean_fileid_192_doa344_spk1.wav,0.0,0,47,4.411714553833008,18.043420791625977,13.631706237792969,4.402803897857666,17.876527786254883,13.473723888397217,1.193741798400879,3.2896876335144043,2.0959458351135254,4.77095694000036,0.36240103900036047,0.4615762090006683,5.594934188001389,BEFORE THE NEGOTIATION WAS COMPLETED IT BEGAN TO GROW A LITTLE DUSK I DID NOT HASTEN IT FOR I LIKED WELL ENOUGH TO SIT AND HEAR HER TALK I WAS AMUSED WITH THE SORT OF BUSINESS TALENT SHE DISPLAYED EDWARD COULD NOT HAVE SHOWN HIMSELF MORE PRACTICAL,"Before the negotiation was completed, it began to grow a little dusk. I did not hasten it, for I liked well enough to sit and hear her talk. I was amused with the sort of business talent she displayed. Edward could not have shown himself more practical."
193,mic_fileid_193_doa110_3spk.wav,text_fileid_193_doa110_spk1.txt,110,110,0.0,1,clean_fileid_193_doa110_spk1.wav,0.09259259259259259,5,54,5.031109809875488,16.557357788085938,11.52624797821045,5.009453773498535,16.421340942382812,11.411887168884277,1.305565357208252,3.241018533706665,1.935453176498413,4.739770087000579,0.42532628900062264,0.536642645000029,5.701739021001231,AT LENGTH HE RAISED HIS STIFFENED BODY AND STOOD UP DIZZY UP THE LITTLE WOODEN STAIRS HE WENT WHERE HE HAD NEVER BEEN BEFORE TO THE SMALL SQUARE LANDING ALMOST FILLED UP WITH THE GREAT CHEST FOR OAT CAKE HE BREATHED HARD FOR A MINUTE AND THEN KNOCKED AT THE DOOR OF SYLVIA'S ROOM,"At length he raced to stiffen body and stood up, dizzy. Up the little wooden stairs he went, where he had never been before. To the small square landing almost filled up with the great chest for oak cake. He breathed hard for a minute and then knocked at the door of Silvia's room."
194,mic_fileid_194_doa285_3spk.wav,text_fileid_194_doa285_spk1.txt,285,285,0.0,1,clean_fileid_194_doa285_spk1.wav,0.024390243902439025,1,41,4.5612568855285645,17.06612777709961,12.504870891571045,4.548593997955322,16.885448455810547,12.336854457855225,1.1886365413665771,3.1936752796173096,2.0050387382507324,4.729821602000811,0.2478940760001933,0.4086627299993779,5.3863784080003825,AND JACOB WE TOOK WITH US SOME OF THE BEST ANIMALS AND MY INTENTION WAS TO PROCEED AS RAPIDLY AS POSSIBLE TO THE HOUSE OF MISTER SUTTER AND RETURN TO MEET THE PARTY WITH A SUPPLY OF PROVISIONS AND FRESH ANIMALS,"And Jacob. We took with us some of the best animals, and my intention was to proceed as rapidly as possible to the house of Mr. Sutter, and return to meet the party with a supply of provisions and fresh animals."
195,mic_fileid_195_doa177_3spk.wav,text_fileid_195_doa177_spk1.txt,177,177,0.0,1,clean_fileid_195_doa177_spk1.wav,0.05,2,40,8.342517852783203,18.636180877685547,10.293663024902344,8.320303916931152,18.523664474487305,10.203360557556152,1.5663405656814575,3.7329399585723877,2.16659939289093,4.383580724001149,0.29974184000002424,0.40046957999948063,5.083792144000654,YOU MIGHT WANT TO THINK IT OVER BEFORE ACCEPTING AS FOR ME I PASSED A HAND OVER MY BROW WHERE BEADS OF COLD SWEAT WERE BUSY FORMING LET'S THINK THIS OVER I SAID TO MYSELF AND LET'S TAKE OUR TIME,"You might want to think it over before accepting. As for me, I passed a hand over my brow, where the beats of cold sweat were busy forming. Let's think this over, I said to myself, and let's take our time."
196,mic_fileid_196_doa357_3spk.wav,text_fileid_196_doa357_spk1.txt,357,357,0.0,1,clean_fileid_196_doa357_spk1.wav,0.0,0,43,3.8865091800689697,16.59746742248535,12.710958242416382,3.862565517425537,16.364280700683594,12.501715183258057,1.2211028337478638,3.1274869441986084,1.9063841104507446,4.223747860000003,0.2846106389997658,0.3831188699996346,4.8914773689994036,BUT THEY WENT AT IT WITH THAT MIXTURE OF RECKLESSNESS AND INDUSTRY THAT LIVES WHEN YOUTH IS IN A HOUSE AND YOUTH WAS IN THAT HOUSE THAT NIGHT THOUGH NOT ALL MAY HAVE ISOLATED THE TWO FACES AND HEARTS FROM WHICH IT FLAMED,"But they went at it with that mixture of recklessness and industry that lives when youth is in a house, and youth was in that house that night, though not all may have isolated the two faces and hearts from which it flamed."
197,mic_fileid_197_doa318_3spk.wav,text_fileid_197_doa318_spk1.txt,318,318,0.0,1,clean_fileid_197_doa318_spk1.wav,0.075,3,40,3.6167948246002197,15.167903900146484,11.551109075546265,3.603030204772949,14.97477912902832,11.371748924255371,1.2471232414245605,3.399592876434326,2.1524696350097656,4.763332181999431,0.2556561259998489,0.44899762099976215,5.467985928999042,BEING A STRONG AND VIGOROUS VILLAIN HOWEVER HE CLUNG TENACIOUSLY TO HIS OAR AND EVEN UNBUCKLING HIS LEATHER BELT PASSED IT ROUND THE SLIP OF WOOD THAT WAS HIS SALVATION GIRDING HIMSELF TO IT AS FIRMLY AS HE WAS ABLE,"Being a strong and vigorous villain, however, he plunged inatiously to his oar, and even unbuckling his leather belt, cast it round the slip of wood that was his salvation, girding himself to it as firmly as he was able."
198,mic_fileid_198_doa109_3spk.wav,text_fileid_198_doa109_spk1.txt,109,109,0.0,1,clean_fileid_198_doa109_spk1.wav,0.1111111111111111,4,36,3.0047848224639893,16.434730529785156,13.429945707321167,2.987198829650879,16.170156478881836,13.182957649230957,1.1493959426879883,3.1395299434661865,1.9901340007781982,4.590763720000723,0.47702951799965376,0.4183736859995406,5.486166923999917,GENERAL WHEELER GUIDED BY THE CUBANS RECONNOITRED THIS TRAIL ON THE TWENTY THIRD OF JUNE AND WITH THE POSITION OF THE ENEMY FULLY EXPLAINED TO HIM RETURNED TO SIBONEY AND INFORMED GENERAL YOUNG AND COLONEL WOOD,"General Wheeler, guided by the Cubans, reconnoitered this trail on the 23rd of June, and with the position of the enemy fully explained to him, returned to Cibone, and informed General Young and Colonel Wood,"
199,mic_fileid_199_doa56_3spk.wav,text_fileid_199_doa56_spk1.txt,56,56,0.0,1,clean_fileid_199_doa56_spk1.wav,0.0,0,37,3.4973795413970947,12.689323425292969,9.191943883895874,3.4747724533081055,12.486455917358398,9.011683464050293,1.238616704940796,2.7325997352600098,1.4939830303192139,4.790876415999264,0.3472712029997638,0.34449895000034303,5.482646568999371,HE NEVER HESITATED ABOUT PLACING IT ON A BLACK KEY WHEN CONVENIENT AND HAD IT PASSED BY MUSCLE ACTION ALONE IN SCALES AND BROKEN CHORDS WHOSE ZEALOUS PRACTICE IN DIFFERENT FORMS OF TOUCH ACCENT RHYTHM AND TONE,"He never hesitated about placing it on a black key when convenient and had it passed by muscle action alone in scales and broken chords, whose zealous practice in different forms of touch, accent, rhythm and tone."
200,mic_fileid_200_doa228_3spk.wav,text_fileid_200_doa228_spk1.txt,228,228,0.0,1,clean_fileid_200_doa228_spk1.wav,0.0,0,46,2.9683661460876465,13.750596046447754,10.782229900360107,2.954511880874634,13.718786239624023,10.76427435874939,1.431366205215454,3.741697311401367,2.310331106185913,4.7646185270004935,0.3338137300006565,0.49032152200015844,5.588753779001308,AND MERELY WHISPERED AS HE GAVE HER THE PARTING LIFT DON'T TELL THE ONLY ANSWER THE PRINCESS RETURNED WAS A ROGUISH LOOK SHE WAS ALREADY A YARD ABOVE HIS HEAD THE LOOK SEEMED TO SAY NEVER FEAR IT IS TOO GOOD FUN TO SPOIL THAT WAY,"and merely whispered as he gave her the parting lift, Don't tell! The only answer the princess returned was a roguish look. She was already a yard above his head. The look seemed to say, never fear, it is too good fun to spoil that way."
201,mic_fileid_201_doa27_3spk.wav,text_fileid_201_doa27_spk1.txt,27,27,0.0,1,clean_fileid_201_doa27_spk1.wav,0.029411764705882353,1,34,5.079594612121582,17.8811092376709,12.801514625549316,5.068390846252441,17.769611358642578,12.701220512390137,1.2257747650146484,3.8303611278533936,2.604586362838745,4.332379091000803,0.26632911800061265,0.334484347000398,4.9331925560018135,HOLLAND ALONE CONTAINED EIGHTEEN CITIES EACH OF WHICH WAS FOR MANY PURPOSES AN INDEPENDENT STATE JEALOUS OF ALL INTERFERENCE FROM WITHOUT IF THE RULERS OF SUCH A CITY RECEIVED FROM THE HAGUE AN ORDER,"Holland alone contained 18 cities, each of which was, for many purposes, an independent state, jealous of all interference from without. If the rulers of such a city received from the Hague an order,"
202,mic_fileid_202_doa293_3spk.wav,text_fileid_202_doa293_spk1.txt,293,293,0.0,1,clean_fileid_202_doa293_spk1.wav,0.0,0,22,5.781859874725342,19.39859390258789,13.616734027862549,5.761397361755371,19.215560913085938,13.454163551330566,1.3669347763061523,3.6509368419647217,2.2840020656585693,2.647398205999707,0.19635666300018784,0.26533816899973317,3.109093037999628,WHAT KIND OF AN ACCIDENT WAS IT REDCOAT AND HOW DID IT HAPPEN HE ASKED BROADWING THE HAWK TRIED TO CATCH ME,"What kind of an accident was it, Redcoat? And how did it happen? he asked. Broadwing the hawk tried to catch me."
203,mic_fileid_203_doa88_3spk.wav,text_fileid_203_doa88_spk1.txt,88,88,0.0,1,clean_fileid_203_doa88_spk1.wav,0.02702702702702703,1,37,5.7316694259643555,15.193375587463379,9.461706161499023,5.707820892333984,15.081539154052734,9.37371826171875,1.519679069519043,3.6461668014526367,2.1264877319335938,4.623792913000216,0.37841573499918013,0.409228333000101,5.411436980999497,HE WAS READY TO SERVE HIS GUESTS BEFORE HE FORWARDED HIS OWN WIRELESS NOTES JUST TELL MY WIFE THAT I'M ENJOYING MYSELF REQUESTED MISTER DAMON BLESS MY FOOTSTOOL BUT THIS IS GREAT WE'RE OFF THE EARTH YET,"He was ready to serve his guests before he forwarded his own wireless notes. Just tell my wife that I'm enjoying myself, requested Mr. Damon. Bless my footstool, but this is great. We're off the earth yet."
204,mic_fileid_204_doa190_3spk.wav,text_fileid_204_doa190_spk1.txt,190,190,0.0,1,clean_fileid_204_doa190_spk1.wav,0.0,0,37,4.617622375488281,17.57889747619629,12.961275100708008,4.59243631362915,17.303874969482422,12.711438655853271,1.216779112815857,3.4988324642181396,2.2820533514022827,4.366093123999235,0.26912679499946535,0.4270348370000647,5.062254755998765,HE WORE A BLOUSE AND UNDER HIS BLOUSE AN OLD BLACK COAT HE MADE PRETENSIONS TO LITERATURE AND TO MATERIALISM THERE WERE CERTAIN NAMES WHICH HE OFTEN PRONOUNCED TO SUPPORT WHATEVER THINGS HE MIGHT BE SAYING VOLTAIRE,He wore a blouse and under his blouse an old black coat. He made pretensions to literature and to materialism. There were certain names which he often pronounced to support whatever things he might be saying. Voltaire.
205,mic_fileid_205_doa262_3spk.wav,text_fileid_205_doa262_spk1.txt,262,262,0.0,1,clean_fileid_205_doa262_spk1.wav,0.1702127659574468,8,47,3.78950834274292,16.23019790649414,12.44068956375122,3.781160354614258,15.9642333984375,12.183073043823242,1.1462063789367676,3.0829830169677734,1.9367766380310059,5.154054585999802,0.3566030120000505,0.4275072969994653,5.938164894999318,CAME VERY NEAR ENDING AS A COMPLETE CYNIC THOUGH IN WHAT F P A WOULD CALL HIS LASTLINE HE MANAGED TO WRIGGLE INTO A MORE HOPEFUL MOOD THE FIRST VALUABLE DISCOVERY THAT THE COLYUMIST IS LIKELY TO MAKE IS THAT ALL MINDS ARE VERY MUCH THE SAME,"Kane very near ending as a complete sync, though in what FPA would call his last line, he managed to wriggle into a more hopeful mood. The first valuable discovery that the columnist is likely to make is that all minds are very much the same."
206,mic_fileid_206_doa56_3spk.wav,text_fileid_206_doa56_spk1.txt,56,56,0.0,1,clean_fileid_206_doa56_spk1.wav,0.07692307692307693,3,39,4.16080379486084,16.90559196472168,12.74478816986084,4.148870468139648,16.771543502807617,12.622673034667969,1.2804919481277466,3.5047051906585693,2.2242132425308228,4.512206411999614,0.2378340270006447,0.35393140300038795,5.103971842000647,IN THE MONTH OF APRIL EIGHTEEN FORTY NINE ROME AS YOU ARE NO DOUBT AWARE WAS PLACED IN A STATE OF SIEGE BY THE APPROACH OF THE FRENCH ARMY IT WAS FILLED AT THAT TIME WITH EXILES AND FUGITIVES,"In the month of April 1849, Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army. It was filled at that time with exiles and fugitives."
207,mic_fileid_207_doa204_3spk.wav,text_fileid_207_doa204_spk1.txt,204,204,0.0,1,clean_fileid_207_doa204_spk1.wav,0.05128205128205128,2,39,4.839642524719238,15.475451469421387,10.635808944702148,4.825289726257324,15.35458755493164,10.529297828674316,1.18806791305542,3.459009885787964,2.270941972732544,4.59503297900028,0.3367753669999729,0.4260455149997142,5.357853860999967,I AM SURE I HAVE NOT MET ONE AND REALLY DO NOT KNOW OF ONE THE PRESS IS RESPONSIBLE FOR MANY POPULAR ERRORS WHENEVER AN INDIAN INDULGES IN ANY NOTORIOUS MISBEHAVIOR HE IS WIDELY HERALDED AS A CARLISLE GRADUATE,"I'm sure I have not met one, and really do not know of one. The press is responsible for many popular errors. Whenever an Indian indulges in any notorious misbehavior, he is widely heralded as a Carlisle graduate."
208,mic_fileid_208_doa276_3spk.wav,text_fileid_208_doa276_spk1.txt,276,276,0.0,1,clean_fileid_208_doa276_spk1.wav,0.05,2,40,5.319349765777588,18.026601791381836,12.707252025604248,5.303901672363281,17.75818634033203,12.45428466796875,1.252082109451294,3.613358497619629,2.361276388168335,4.563594389000173,0.3515757160002977,0.47165808199952153,5.386828186999992,AROUND MANY OF THEM GREW CLUSTERS OF STRANGE AND COLORFUL SEAWEEDS THAT WAVED THEIR BANNERS GENTLY AS THOUGH SOME IMPERCEPTIBLE CURRENT DALLIED WITH THEM IN PASSING HERE AND THERE FIGURES MOVED SLIM WHITE FIGURES THAT STROLLED ALONG THE NARROW STREET,"Around many of them grew clusters of strange and colorful seaweeds that wave their banners gently, as though some imperceptible current dallied with them in passing. Here and there are figures moved, slim white figures that strolled along the narrow street."
209,mic_fileid_209_doa82_3spk.wav,text_fileid_209_doa82_spk1.txt,82,82,0.0,1,clean_fileid_209_doa82_spk1.wav,0.058823529411764705,2,34,4.955264091491699,16.266963958740234,11.311699867248535,4.936166286468506,15.575725555419922,10.639559268951416,1.3272008895874023,3.0740134716033936,1.7468125820159912,4.312314568000147,0.2562495909996869,0.33718669599966233,4.905750854999496,UNDOUBTEDLY IT WAS WAS HE NOT AN EMIGRANT THEN WHAT DID HE CALL HIMSELF NOT AN EMIGRANT HE HOPED WITHIN THE SENSE AND SPIRIT OF THE LAW WHY NOT THE PRESIDENT DESIRED TO KNOW,Undoubtedly it was. Was he not an immigrant then? What did he call himself? Not an immigrant he hoped within the sense and spirit of the law. Why not the president desired to know?
210,mic_fileid_210_doa312_3spk.wav,text_fileid_210_doa312_spk1.txt,312,312,0.0,1,clean_fileid_210_doa312_spk1.wav,0.03571428571428571,1,28,3.817225694656372,15.506834983825684,11.689609289169312,3.807173728942871,15.08851146697998,11.28133773803711,1.301007866859436,3.371065616607666,2.07005774974823,4.954328551000799,0.2597779569996419,0.328244930999972,5.542351439000413,HONESTY GRANTING THAT IT IS THE VIRTUE OF WHICH WE CANNOT RID OURSELVES WE FREE SPIRITS WELL WE WILL LABOUR AT IT WITH ALL OUR PERVERSITY AND LOVE,"Honesty. Granting that it is the virtue of which we cannot rid ourselves, we free spirits. Well, we will labor at it with all our perversity and love."
211,mic_fileid_211_doa55_3spk.wav,text_fileid_211_doa55_spk1.txt,55,55,0.0,1,clean_fileid_211_doa55_spk1.wav,0.075,3,40,4.10704231262207,16.64133644104004,12.534294128417969,4.093926429748535,16.376445770263672,12.282519340515137,1.1836555004119873,3.216064453125,2.0324089527130127,4.722691439999835,0.4378393090000827,0.37293583100017713,5.533466580000095,OR WHICH THEY REGARDED AS SOME SET OFF AGAINST THEIR SWOLLEN ACCOUNT OF CRUEL RAGE NO MAN CAN DECIDE NOW TO WHICH OF THESE MOTIVES SUCH EXTRAORDINARY SCENES WERE REFERABLE IT IS PROBABLE TO A BLENDING OF ALL THE THREE,or which they regarded as some set-off against their swollen account of cruel rage. No man can decide now to which of these motives such extraordinary scenes were referable. It is probable to a blending of all three.
212,mic_fileid_212_doa293_3spk.wav,text_fileid_212_doa293_spk1.txt,293,293,0.0,1,clean_fileid_212_doa293_spk1.wav,0.0,0,37,3.189957857131958,15.65897274017334,12.469014883041382,3.155702590942383,15.48027515411377,12.324572563171387,1.3957293033599854,3.696422815322876,2.3006935119628906,4.824985088000176,0.4027680019999025,0.3598333950003507,5.587586485000429,GOD DID NOT MIND THEM AND THAT WAS A VERY COMFORTING REFLECTION FOR POOR WEAK PEOPLE LIKE HIMSELF TO GO ON TRYING WAS POSSIBLE EVEN FOR HIM ALTHOUGH HE KNEW HE COULD NOT ALWAYS PROMISE HIMSELF SUCCESS,"God did not mind them. And that was a very comforting reflection for poor weak people like himself. To go on trying was possible even for him, although he knew he could not always promise himself success."
213,mic_fileid_213_doa181_3spk.wav,text_fileid_213_doa181_spk1.txt,181,181,0.0,1,clean_fileid_213_doa181_spk1.wav,0.0,0,39,3.747441053390503,14.526013374328613,10.77857232093811,3.736482858657837,13.974174499511719,10.237691640853882,1.1721863746643066,2.6296565532684326,1.457470178604126,4.726621309999246,0.3009819070002777,0.3507793680000759,5.378382584999599,I HAD COME TO SEE YOU WITH THE HOPE THAT YOU WOULD LET ME BRING YOU OVER TO MY CONVICTION MY REASONS FOR ENTERTAINING THIS HOPE HAD BEEN OF THE BEST BUT YOU DISAPPOINTED IT I FOUND YOU CHANGED,"I had come to see you with the hope that you would let me bring you over to my conviction. My reasons for entertaining this hope had been of the best, but you disappointed it. I found you changed."
214,mic_fileid_214_doa74_3spk.wav,text_fileid_214_doa74_spk1.txt,74,74,0.0,1,clean_fileid_214_doa74_spk1.wav,0.023255813953488372,1,43,3.998041868209839,16.76651382446289,12.768471956253052,3.9813637733459473,16.591691970825195,12.610328197479248,1.2412300109863281,3.4521918296813965,2.2109618186950684,4.728567224001381,0.3716129880003791,0.4267121879993283,5.526892400001088,IN THE FIRST SENTIMENT OF KINDNESS ANTICIPATES ALREADY A BENEVOLENCE WHICH SHALL LOSE ALL PARTICULAR REGARDS IN ITS GENERAL LIGHT THE INTRODUCTION TO THIS FELICITY IS IN A PRIVATE AND TENDER RELATION OF ONE TO ONE WHICH IS THE ENCHANTMENT OF HUMAN LIFE,"In the first sentiment of kindness anticipates already a benevolence which shall lose all particular regards in its general light. The introduction to this felicity is in a private and tender relation of one to one, which is the enchantment of human mind."
215,mic_fileid_215_doa169_3spk.wav,text_fileid_215_doa169_spk1.txt,169,169,0.0,1,clean_fileid_215_doa169_spk1.wav,0.10526315789473684,4,38,6.299999713897705,20.186742782592773,13.886743068695068,6.290002822875977,20.00382423400879,13.713821411132812,1.2865018844604492,3.558866500854492,2.272364616394043,4.330647249999856,0.24467401499987318,0.3691785520004487,4.944499817000178,AND LIGHTLY HE TOOK HIS HORSE WITH THE SPURS AND DEPARTED AS FAST AS HE MIGHT AND WHEN SIR MALEAGANS SAW HIM SO FLEE HE UNDERSTOOD THAT IT WAS BY THE QUEEN'S COMMANDMENT FOR TO WARN SIR LAUNCELOT,"and lightly took his horse with the spurs and departed as fast as he might. And when Sir Maligan saw him so flea, he understood that it was by the Queen's commandment for to warn Sir Lancelot."
216,mic_fileid_216_doa334_3spk.wav,text_fileid_216_doa334_spk1.txt,334,334,0.0,1,clean_fileid_216_doa334_spk1.wav,0.0625,3,48,5.681037425994873,21.23367691040039,15.552639484405518,5.664358615875244,21.071544647216797,15.407186031341553,1.165594458580017,3.970900535583496,2.805306077003479,4.636574909999581,0.35850553099953686,0.48192292699968675,5.477003367998805,WHAT WOULD THEY SAY IN HEREFORDSHIRE I DON'T KNOW WHY THEY SHOULD SAY ANYTHING BUT IF THEY DID I SHOULDN'T MUCH CARE I SHOULD MY DEAR I SHOULD CARE VERY MUCH ONE IS BOUND TO THINK OF ONE'S FAMILY SUPPOSE IT SHOULD TURN OUT AFTERWARDS THAT HE WAS,"What would they say in her for sure? I don't know why they should say anything, but if they did I shouldn't much care. I should, my dear. I should care very much. One is bound to think of one's family. Suppose it should turn out afterwards that he was..."
