fileid,chunk_index,mic_file,duration_sec,input_channels,input_audio_mode,audio_start_sec,audio_end_sec,gt_dominant_spk1_doa,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
163,5,mic_fileid_163_doa154_3spk_5.wav,4.0,4,mean_all_channels,2832.0,2836.0,302,3.971567176999997,4.0,2836.0,2836.0001749919998,0.00017499199975645752,0.5,1,1.000000061703808,0.9928917942499993,2,lawyer named... [end,2,SIDE CONVERSATION S,of transcript] [,2832.32,2833.581
164,1,mic_fileid_164_doa84_3spk_1.wav,4.0,4,mean_all_channels,2836.0,2840.0,84,3.97549120199983,4.0,2840.0,2840.000140515,0.0001405150001119182,0.5,1,1.0000000494771126,0.9938728004999575,2,of transcript] [,2,. The,,2836.7200000000003,2838.3410000000003
164,2,mic_fileid_164_doa84_3spk_2.wav,4.0,4,mean_all_channels,2840.0,2844.0,84,3.969304531999569,4.0,2844.0,2844.000100058,0.00010005800004364573,0.5,1,1.0000000351821379,0.9923261329998923,2,SIDE CONVERSATION S,2,most disordered imagination could picture,. The,2841.58,2843.76
164,3,mic_fileid_164_doa84_3spk_3.wav,4.0,4,mean_all_channels,2844.0,2848.0,84,3.9716863349999585,4.0,2848.0,2848.000120975,0.00012097499984520255,0.5,1,1.0000000424771769,0.9929215837499896,2,. The,2,. Remain unconcrete,most disordered imagination could picture,2844.1,2847.58
164,4,mic_fileid_164_doa84_3spk_4.wav,4.0,4,mean_all_channels,2848.0,2852.0,84,3.9721570439996867,4.0,2852.0,2852.000186724,0.0001867239998318837,0.5,1,1.0000000654712482,0.9930392609999217,2,most disordered imagination could picture,2,and continue to inspire against the wrongs.,. Remain unconcrete,2848.34,2850.84
165,1,mic_fileid_165_doa32_3spk_1.wav,4.0,4,mean_all_channels,2852.0,2856.0,89,3.9664024860003337,4.0,2856.0,2856.0000940289997,9.402899968335987e-05,0.5,1,1.0000000329233192,0.9916006215000834,2,. Remain unconcrete,2,"The resisting power of the Syrian allies, however, was being greatly weakened by",,2850.92,2855.82
165,2,mic_fileid_165_doa32_3spk_2.wav,4.0,4,mean_all_channels,2856.0,2860.0,89,3.967514058999768,4.0,2860.0,2860.000293772,0.000293772000077297,0.5,1,1.0000001027174825,0.991878514749942,2,and continue to inspire against the wrongs.,2,"internal revolts, which may have been stirred up by the Syrian emiss","The resisting power of the Syrian allies, however, was being greatly weakened by",2855.98,2859.58
165,3,mic_fileid_165_doa32_3spk_3.wav,4.0,4,mean_all_channels,2860.0,2864.0,89,3.9706343479997486,4.0,2864.0,2864.000451043,0.0004510429998845211,0.5,1,1.000000157487081,0.9926585869999371,2,"The resisting power of the Syrian allies, however, was being greatly weakened by",2,aries. For I had seen him meditating,"internal revolts, which may have been stirred up by the Syrian emiss",2859.9,2863.44
165,4,mic_fileid_165_doa32_3spk_4.wav,4.0,4,mean_all_channels,2864.0,2868.0,89,3.970858526000029,4.0,2868.0,2868.000214846,0.00021484599983523367,0.5,1,1.0000000749114364,0.9927146315000073,2,"internal revolts, which may have been stirred up by the Syrian emiss",2,a fresh treachery upon his toe.,aries. For I had seen him meditating,2863.98,2867.38
166,1,mic_fileid_166_doa59_3spk_1.wav,4.0,4,mean_all_channels,2868.0,2872.0,109,3.9659087789996192,4.0,2872.0,2872.000194697,0.00019469700009722146,0.5,1,1.0000000677914345,0.9914771947499048,2,aries. For I had seen him meditating,2,"I 'm being grossly in a good answer. Drunk, raising",,2868.82,2871.82
166,2,mic_fileid_166_doa59_3spk_2.wav,4.0,4,mean_all_channels,2872.0,2876.0,109,3.9680884009999318,4.0,2876.0,2876.000253609,0.0002536090000830882,0.5,1,1.0000000881811544,0.9920221002499829,2,a fresh treachery upon his toe.,3,", the last that he's Republican. Right, you were a surter. You're a life-sinner.","I 'm being grossly in a good answer. Drunk, raising",2872.6600000000003,2876.02
166,3,mic_fileid_166_doa59_3spk_3.wav,4.0,4,mean_all_channels,2876.0,2880.0,109,3.967376963999868,4.0,2880.0,2880.000162681,0.00016268099989247276,0.5,1,1.0000000564864584,0.991844240999967,2,"I 'm being grossly in a good answer. Drunk, raising",1,You're a life-sinner.,", the last that he's Republican. Right, you were a surter. You're a life-sinner.",2877.48,2879.5
166,4,mic_fileid_166_doa59_3spk_4.wav,4.0,4,mean_all_channels,2880.0,2884.0,109,3.97865975600007,4.0,2884.0,2884.00010623,0.000106229999801144,0.5,1,1.0000000368342579,0.9946649390000175,2,", the last that he's Republican. Right, you were a surter.",2,You're a great person.,You're a life-sinner.,2880.82,2881.0420000000004
167,1,mic_fileid_167_doa27_3spk_1.wav,4.0,4,mean_all_channels,2884.0,2888.0,27,3.9796328779998476,4.0,2888.0,2888.000122804,0.00012280400005693082,0.5,1,1.0000000425221607,0.9949082194999619,2,You're a life-sinner. You're a life-sinner.,1,"Here's the mountain fields, the mountains and the wilderness",,2884.42,2887.36
167,2,mic_fileid_167_doa27_3spk_2.wav,4.0,4,mean_all_channels,2888.0,2892.0,27,3.9797377390000293,4.0,2892.0,2892.000163019,0.00016301899995596614,0.5,1,1.0000000563689488,0.9949344347500073,2,You're a great person.,1,", and the trees, and the trees, and the trees","Here's the mountain fields, the mountains and the wilderness",2887.94,2889.1600000000003
167,3,mic_fileid_167_doa27_3spk_3.wav,4.0,4,mean_all_channels,2892.0,2896.0,27,3.9808160400002635,4.0,2896.0,2896.000130648,0.00013064799986750586,0.5,1,1.0000000451132596,0.9952040100000659,1,"Here's the mountain fields, the mountains and the wilderness",1,of the most duty she had assumed.,", and the trees, and the trees, and the trees",2890.8,2893.64
167,4,mic_fileid_167_doa27_3spk_4.wav,4.0,4,mean_all_channels,2896.0,2900.0,27,3.978304941999795,4.0,2900.0,2900.000220925,0.00022092500012149685,0.5,1,1.0000000761810346,0.9945762354999488,1,", and the trees, and the trees, and the trees",2,The old trip was not heated until 1822. The only relief from the chill,of the most duty she had assumed.,2894.5,2899.7400000000002
168,1,mic_fileid_168_doa134_3spk_1.wav,4.0,4,mean_all_channels,2900.0,2904.0,343,3.9739597890002187,4.0,2904.0,2904.000066285,6.628499977523461e-05,0.5,1,1.0000000228254131,0.9934899472500547,1,of the most duty she had assumed.,2,and stiffness comes during the prayer when the congregation stands,,2900.02,2902.8
168,2,mic_fileid_168_doa134_3spk_2.wav,4.0,4,mean_all_channels,2904.0,2908.0,343,3.9736370579998948,4.0,2908.0,2908.000116755,0.00011675499990815297,0.5,1,1.0000000401495872,0.9934092644999737,2,The old trip was not heated until 1822. The only relief from the chill,2,". Healing, of course, would save her too strongly , idolatry and the Church of",and stiffness comes during the prayer when the congregation stands,2903.48,2907.7400000000002
168,3,mic_fileid_168_doa134_3spk_3.wav,4.0,4,mean_all_channels,2908.0,2912.0,343,3.977233217000048,4.0,2912.0,2912.0002206229997,0.00022062299967728904,0.5,1,1.0000000757633927,0.994308304250012,2,and stiffness comes during the prayer when the congregation stands,2,"Rome. That is, I think, the time is right",". Healing, of course, would save her too strongly , idolatry and the Church of",2907.96,2911.7200000000003
168,4,mic_fileid_168_doa134_3spk_4.wav,4.0,4,mean_all_channels,2912.0,2916.0,343,3.9771204920002674,4.0,2916.0,2916.0001289409997,0.00012894099972982076,0.5,1,1.0000000442184498,0.9942801230000669,2,". Healing, of course, would save her too strongly , idolatry and the Church of",2,. And the air is,"Rome. That is, I think, the time is right",2912.2400000000002,2915.56
169,1,mic_fileid_169_doa149_3spk_1.wav,4.0,4,mean_all_channels,2916.0,2920.0,264,3.9733458390001033,4.0,2920.0,2920.000154447,0.00015444700011357781,0.5,1,1.0000000528928084,0.9933364597500258,2,"Rome. That is, I think, the time is right",2,still on the bottom of the tub. It's a little bit of a problem.,,2915.88,2918.78
169,2,mic_fileid_169_doa149_3spk_2.wav,4.0,4,mean_all_channels,2920.0,2924.0,264,3.965692076000323,4.0,2924.0,2924.000075473,7.547299992438639e-05,0.5,1,1.0000000258115596,0.9914230190000808,2,. And the air is,2,"It's me, Billtons, grown-up sister had cut out Lizzie Wright's grown",still on the bottom of the tub. It's a little bit of a problem.,2920.42,2923.78
169,3,mic_fileid_169_doa149_3spk_3.wav,4.0,4,mean_all_channels,2924.0,2928.0,264,3.9719743680002466,4.0,2928.0,2928.0001293739997,0.00012937399969814578,0.5,1,1.0000000441851091,0.9929935920000617,2,still on the bottom of the tub. It's a little bit of a problem.,2,-up sister with her both. [BLANK,"It's me, Billtons, grown-up sister had cut out Lizzie Wright's grown",2924.0,2927.4610000000002
169,4,mic_fileid_169_doa149_3spk_4.wav,4.0,4,mean_all_channels,2928.0,2932.0,264,3.9752009039998484,4.0,2932.0,2932.000198457,0.0001984569998967345,0.5,1,1.0000000676865621,0.9938002259999621,2,"It's me, Billtons, grown-up sister had cut out Lizzie Wright's grown",2,_ and not just the mother of the proud,-up sister with her both. [BLANK,2929.84,2931.7000000000003
169,5,mic_fileid_169_doa149_3spk_5.wav,4.0,4,mean_all_channels,2932.0,2936.0,264,3.978336881999894,4.0,2936.0,2936.000143353,0.00014335300011225627,0.5,1,1.0000000488259537,0.9945842204999735,2,-up sister with her both. [BLANK,3,princess who caused her endless trouble until her death. My day is past.,_ and not just the mother of the proud,2932.14,2936.7200000000003
170,1,mic_fileid_170_doa57_3spk_1.wav,4.0,4,mean_all_channels,2936.0,2940.0,133,3.9776553309998235,4.0,2940.0,2940.0001693219997,0.00016932199969232897,0.5,1,1.000000057592517,0.9944138327499559,2,_ and not just the mother of the proud,1,He gave up his crown to his son.,,2936.96,2939.86
170,2,mic_fileid_170_doa57_3spk_2.wav,4.0,4,mean_all_channels,2940.0,2944.0,133,3.978953360000105,4.0,2944.0,2944.0002142149997,0.00021421499968710123,0.5,1,1.0000000727632472,0.9947383400000263,2,princess who caused her endless trouble until her death.,2,And he went once more and called to the forest fairy to provide,He gave up his crown to his son.,2939.94,2943.6800000000003
170,3,mic_fileid_170_doa57_3spk_3.wav,4.0,4,mean_all_channels,2944.0,2948.0,133,3.980709509999997,4.0,2948.0,2948.0001180599997,0.00011805999974967563,0.5,1,1.0000000400474898,0.9951773774999992,2,My day is past. He gave up his crown to his son.,1,him with a queen to share his throne.,And he went once more and called to the forest fairy to provide,2944.04,2945.6600000000003
170,4,mic_fileid_170_doa57_3spk_4.wav,4.0,4,mean_all_channels,2948.0,2952.0,133,3.9772106649998022,4.0,2952.0,2952.00018297,0.00018296999996891827,0.5,1,1.0000000619817073,0.9943026662499506,2,And he went once more and called to the forest fairy to provide,1,"Still, if he is to be in the girl",him with a queen to share his throne.,2950.42,2951.82
170,5,mic_fileid_170_doa57_3spk_5.wav,4.0,4,mean_all_channels,2952.0,2956.0,133,3.9704482560000542,4.0,2956.0,2956.00014661,0.00014660999977422762,0.5,1,1.0000000495974288,0.9926120640000136,1,him with a queen to share his throne.,2,"tonight, I may as well be there on my way. What disguise","Still, if he is to be in the girl",2952.02,2955.2200000000003
171,1,mic_fileid_171_doa66_3spk_1.wav,4.0,4,mean_all_channels,2956.0,2960.0,238,3.9750717100000657,4.0,2960.0,2960.000211606,0.0002116059999934805,0.5,1,1.0000000714885136,0.9937679275000164,1,"Still, if he is to be in the girl",2,is he in? A farm laborer ? The best he could adopt about here,,2955.9,2959.26
171,2,mic_fileid_171_doa66_3spk_2.wav,4.0,4,mean_all_channels,2960.0,2964.0,238,3.9778419689996554,4.0,2964.0,2964.000194533,0.00019453300001259777,0.5,1,1.0000000656319163,0.9944604922499138,2,"tonight, I may as well be there on my way. What disguise",2,", with large black wizards. He stopped at about three miles off, he said",is he in? A farm laborer ? The best he could adopt about here,2959.96,2963.88
171,3,mic_fileid_171_doa66_3spk_3.wav,4.0,4,mean_all_channels,2964.0,2968.0,238,3.9741167479996875,4.0,2968.0,2968.0001258849998,0.00012588499976118328,0.5,1,1.0000000424140836,0.9935291869999219,2,is he in? A farm laborer ? The best he could adopt about here,1,.,", with large black wizards. He stopped at about three miles off, he said",2964.1,2964.101
171,4,mic_fileid_171_doa66_3spk_4.wav,4.0,4,mean_all_channels,2968.0,2972.0,238,3.9827155689999927,4.0,2972.0,2972.0001668209998,0.00016682099976605969,0.5,1,1.0000000561308882,0.9956788922499982,2,", with large black wizards. He stopped at about three miles off, he said",2,We're ready to believe that when we're at last .,.,2966.56,2970.2610000000004
172,1,mic_fileid_172_doa1_3spk_1.wav,4.0,4,mean_all_channels,2972.0,2976.0,236,3.980019364000327,4.0,2976.0,2976.000113911,0.0001139109999712673,0.5,1,1.0000000382765457,0.9950048410000818,1,.,1,and for sending them to the description. And ready,,2972.84,2975.84
172,2,mic_fileid_172_doa1_3spk_2.wav,4.0,4,mean_all_channels,2976.0,2980.0,236,3.9751452759996937,4.0,2980.0,2980.0002095689997,0.00020956899970769882,0.5,1,1.0000000703251677,0.9937863189999234,2,We're ready to believe that when we're at last .,2,to get a fine-precious message here today. There's better waters to,and for sending them to the description. And ready,2976.04,2979.82
172,3,mic_fileid_172_doa1_3spk_3.wav,4.0,4,mean_all_channels,2980.0,2984.0,236,3.9766663979999066,4.0,2984.0,2984.0001009489997,0.00010094899971591076,0.5,1,1.0000000338300938,0.9941665994999767,1,and for sending them to the description. And ready,2,bring us disappointment. [BLANK,to get a fine-precious message here today. There's better waters to,2980.0,2983.2010000000005
172,4,mic_fileid_172_doa1_3spk_4.wav,4.0,4,mean_all_channels,2984.0,2988.0,236,3.9811352469996564,4.0,2988.0,2988.000102732,0.00010273199995936011,0.5,1,1.000000034381526,0.9952838117499141,2,to get a fine-precious message here today. There's better waters to,3,_AUDIO _ -_,bring us disappointment. [BLANK,2985.38,2987.8830000000007
172,5,mic_fileid_172_doa1_3spk_5.wav,4.0,4,mean_all_channels,2988.0,2992.0,236,3.9714222560000962,4.0,2992.0,2992.0001878909998,0.0001878909997685696,0.5,1,1.000000062797794,0.9928555640000241,2,bring us disappointment. [BLANK,1,-,_AUDIO _ -_,2991.48,2991.481
173,1,mic_fileid_173_doa42_3spk_1.wav,4.0,4,mean_all_channels,2992.0,2996.0,146,3.970919614000195,4.0,2996.0,2996.000130774,0.00013077399989924743,0.5,1,1.0000000436495327,0.9927299035000487,2,_AUDIO _,3,- - - - - - -,,2991.4820000000004,2995.7020000000007
173,2,mic_fileid_173_doa42_3spk_2.wav,4.0,4,mean_all_channels,2996.0,3000.0,146,3.9647655939998003,4.0,3000.0,3000.000167146,0.00016714599996703328,0.5,1,1.0000000557153332,0.9911913984999501,2,-_ -,1,By the orcs and the cries and the childish,- - - - - - -,2996.4,2999.42
173,3,mic_fileid_173_doa42_3spk_3.wav,4.0,4,mean_all_channels,3000.0,3004.0,146,3.968091874000038,4.0,3004.0,3004.000125582,0.00012558199978229823,0.5,1,1.0000000418049266,0.9920229685000095,2,- - - - - -,2,laughter with which they accompanied their examination .,By the orcs and the cries and the childish,2999.88,3002.6610000000005
173,4,mic_fileid_173_doa42_3spk_4.wav,4.0,4,mean_all_channels,3004.0,3008.0,146,3.969613001000198,4.0,3008.0,3008.000145316,0.00014531599981637555,0.5,1,1.0000000483098404,0.9924032502500495,2,- By the orcs and the cries and the childish,1,"Mrs. Regan, we are going to the White House",laughter with which they accompanied their examination .,3006.28,3007.7400000000002
173,5,mic_fileid_173_doa42_3spk_5.wav,4.0,4,mean_all_channels,3008.0,3012.0,146,3.9689127290002943,4.0,3012.0,3012.000437523,0.00043752300007326994,0.5,1,1.0000001452599603,0.9922281822500736,2,laughter with which they accompanied their examination .,2,. Everyone was certainly played with a few dodgy points,"Mrs. Regan, we are going to the White House",3008.0,3011.54
174,1,mic_fileid_174_doa166_3spk_1.wav,4.0,4,mean_all_channels,3012.0,3016.0,166,3.965713826999945,4.0,3016.0,3016.000163999,0.00016399900005126256,0.5,1,1.0000000543763263,0.9914284567499863,1,"Mrs. Regan, we are going to the White House",2,", but it was a little bit of a struggle to be blind.",,3012.06,3015.5
174,2,mic_fileid_174_doa166_3spk_2.wav,4.0,4,mean_all_channels,3016.0,3020.0,166,3.971259143000225,4.0,3020.0,3020.000227126,0.00022712600002705585,0.5,1,1.0000000752072848,0.9928147857500562,2,. Everyone was certainly played with a few dodgy points,2,"As we turn from the street into the lane, which led to it",", but it was a little bit of a struggle to be blind.",3016.42,3018.98
174,3,mic_fileid_174_doa166_3spk_3.wav,4.0,4,mean_all_channels,3020.0,3024.0,166,3.9706110459997035,4.0,3024.0,3024.000226804,0.00022680399979435606,0.5,1,1.0000000750013227,0.9926527614999259,2,", but it was a little bit of a struggle to be blind.",2,. It's,"As we turn from the street into the lane, which led to it",3020.14,3023.7010000000005
174,4,mic_fileid_174_doa166_3spk_4.wav,4.0,4,mean_all_channels,3024.0,3028.0,166,3.968173300000217,4.0,3028.0,3028.00013312,0.00013312000010046177,0.5,1,1.000000043963012,0.9920433250000542,2,"As we turn from the street into the lane, which led to it",2,"a little bit of a side, a nerve escape way .",. It's,3023.7020000000007,3026.041
175,1,mic_fileid_175_doa16_3spk_1.wav,4.0,4,mean_all_channels,3028.0,3032.0,144,3.9720997759995953,4.0,3032.0,3032.000229666,0.00022966599999563186,0.5,1,1.0000000757473615,0.9930249439998988,2,. It's,2,The human subtoon needs to experience a sensation.,,3027.1800000000003,3031.44
175,2,mic_fileid_175_doa16_3spk_2.wav,4.0,4,mean_all_channels,3032.0,3036.0,144,3.9729654339998888,4.0,3036.0,3036.000176162,0.00017616200011616456,0.5,1,1.0000000580243742,0.9932413584999722,2,"a little bit of a side, a nerve escape way .",2,He looked at us more severely and bowing to,The human subtoon needs to experience a sensation.,3031.5,3035.86
175,3,mic_fileid_175_doa16_3spk_3.wav,4.0,4,mean_all_channels,3036.0,3040.0,144,3.9730185620001066,4.0,3040.0,3040.00013127,0.0001312700001108169,0.5,1,1.000000043180921,0.9932546405000267,2,The human subtoon needs to experience a sensation.,2,"her, said slowly. [BLANK",He looked at us more severely and bowing to,3036.12,3039.621
175,4,mic_fileid_175_doa16_3spk_4.wav,4.0,4,mean_all_channels,3040.0,3044.0,144,3.971116056000028,4.0,3044.0,3044.0002292619997,0.00022926199972062022,0.5,1,1.0000000753160314,0.992779014000007,2,He looked at us more severely and bowing to,2,"_AUDIO] >> He never stood aside, edged","her, said slowly. [BLANK",3041.38,3043.88
175,5,mic_fileid_175_doa16_3spk_5.wav,4.0,4,mean_all_channels,3044.0,3048.0,144,3.9666052970001147,4.0,3048.0,3048.0001941259998,0.00019412599976931233,0.5,1,1.0000000636896325,0.9916513242500287,2,"her, said slowly. [BLANK",2,a little into the ring and let the throne pass . A small boy rushed,"_AUDIO] >> He never stood aside, edged",3044.02,3047.6600000000003
176,1,mic_fileid_176_doa208_3spk_1.wav,4.0,4,mean_all_channels,3048.0,3052.0,208,3.9666645689999314,4.0,3052.0,3052.000202823,0.00020282300010876497,0.5,1,1.0000000664557667,0.9916661422499828,2,"_AUDIO] >> He never stood aside, edged",2,out to sniff in a damp fresh air and turned up the collar of his coat.,,3047.98,3051.7000000000003
176,2,mic_fileid_176_doa208_3spk_2.wav,4.0,4,mean_all_channels,3052.0,3056.0,208,3.9792224379998515,4.0,3056.0,3056.000167578,0.0001675779999459337,0.5,1,1.000000054835733,0.9948056094999629,2,a little into the ring and let the throne pass . A small boy rushed,3,Came three or four couples and a great hurry. Unselfish motive .,out to sniff in a damp fresh air and turned up the collar of his coat.,3052.44,3055.9610000000002
176,3,mic_fileid_176_doa208_3spk_3.wav,4.0,4,mean_all_channels,3056.0,3060.0,208,3.9779949409999062,4.0,3060.0,3060.0001260139998,0.00012601399976119865,0.5,1,1.0000000411810457,0.9944987352499766,2,out to sniff in a damp fresh air and turned up the collar of his coat.,1,school and the neighboring colleges.,Came three or four couples and a great hurry. Unselfish motive .,3058.56,3060.46
176,4,mic_fileid_176_doa208_3spk_4.wav,4.0,4,mean_all_channels,3060.0,3064.0,208,3.9820657870000105,4.0,3064.0,3064.000157429,0.00015742899995530024,0.5,1,1.0000000513802219,0.9955164467500026,2,Came three or four couples and a great hurry. Unselfish motive,1,This is good for you.,school and the neighboring colleges.,3060.84,3063.6800000000003
177,1,mic_fileid_177_doa189_3spk_1.wav,4.0,4,mean_all_channels,3064.0,3068.0,288,3.978613052000128,4.0,3068.0,3068.000157348,0.000157347999902413,0.5,1,1.0000000512868317,0.994653263000032,1,.,2,But we don't want to long and the weather became,,3064.7000000000003,3067.52
177,2,mic_fileid_177_doa189_3spk_2.wav,4.0,4,mean_all_channels,3068.0,3072.0,288,3.976762174000214,4.0,3072.0,3072.0001820929997,0.0001820929996938503,0.5,1,1.000000059275065,0.9941905435000535,2,school and the neighboring colleges. This is good for you.,2,more tangible. Her mother's idea of the intelligence of the place,But we don't want to long and the weather became,3067.88,3071.58
177,3,mic_fileid_177_doa189_3spk_3.wav,4.0,4,mean_all_channels,3072.0,3076.0,288,3.97269184400011,4.0,3076.0,3076.000124489,0.00012448899997252738,0.5,1,1.0000000404710663,0.9931729610000275,2,But we don't want to long and the weather became,1,they're raised in.,more tangible. Her mother's idea of the intelligence of the place,3071.9,3073.52
177,4,mic_fileid_177_doa189_3spk_4.wav,4.0,4,mean_all_channels,3076.0,3080.0,288,3.9761820070002614,4.0,3080.0,3080.000145661,0.00014566099980584113,0.5,1,1.0000000472925323,0.9940455017500653,2,more tangible. Her mother's idea of the intelligence of the place,1,Because we are limited with passengers,they're raised in.,3078.2400000000002,3079.4
177,5,mic_fileid_177_doa189_3spk_5.wav,4.0,4,mean_all_channels,3080.0,3084.0,288,3.9751804120000998,4.0,3084.0,3084.000138626,0.00013862600007996662,0.5,1,1.0000000449500648,0.9937951030000249,1,they're raised in.,2,"and freight for known. Scout boat, or any other",Because we are limited with passengers,3080.12,3083.76
178,1,mic_fileid_178_doa161_3spk_1.wav,4.0,4,mean_all_channels,3084.0,3088.0,331,3.97561243500013,4.0,3088.0,3088.0001821729998,0.00018217299975731294,0.5,1,1.0000000589938471,0.9939031087500325,1,Because we are limited with passengers,2,"ship, is possible.",,3083.98,3087.32
178,2,mic_fileid_178_doa161_3spk_2.wav,4.0,4,mean_all_channels,3088.0,3092.0,331,3.980627457999617,4.0,3092.0,3092.000189322,0.00018932200009658118,0.5,1,1.000000061229625,0.9951568644999043,2,"and freight for known. Scout boat, or any other",2,The passage from the other seal has been passed.,"ship, is possible.",3087.76,3090.76
178,3,mic_fileid_178_doa161_3spk_3.wav,4.0,4,mean_all_channels,3092.0,3096.0,331,3.978071278000243,4.0,3096.0,3096.000235314,0.00023531399983767187,0.5,1,1.0000000760058139,0.9945178195000608,2,"ship, is possible.",1,An expansion of power of,The passage from the other seal has been passed.,3094.26,3095.88
178,4,mic_fileid_178_doa161_3spk_4.wav,4.0,4,mean_all_channels,3096.0,3100.0,331,3.97645363599986,4.0,3100.0,3100.000163622,0.00016362199994546245,0.5,1,1.0000000527812902,0.994113408999965,2,The passage from the other seal has been passed.,2,the thousands of young women. I want to be a,An expansion of power of,3095.96,3099.44
179,1,mic_fileid_179_doa105_3spk_1.wav,4.0,4,mean_all_channels,3100.0,3104.0,359,3.977597863000028,4.0,3104.0,3104.000178874,0.00017887400008476106,0.5,1,1.000000057626933,0.994399465750007,1,An expansion of power of,2,volunteer who's the grown the goer of the day was seen from a,,3100.14,3103.7000000000003
179,2,mic_fileid_179_doa105_3spk_2.wav,4.0,4,mean_all_channels,3104.0,3108.0,359,3.9817826749999767,4.0,3108.0,3108.002508981,0.0025089810001190926,0.5,1,1.000000807265444,0.9954456687499942,2,the thousands of young women. I want to be a,2,single individual who won no to be given one of us who came to our contact,volunteer who's the grown the goer of the day was seen from a,3104.04,3107.78
179,3,mic_fileid_179_doa105_3spk_3.wav,4.0,4,mean_all_channels,3108.0,3112.0,359,3.9750044530001105,4.0,3112.0,3112.002520827,0.002520826999898418,0.5,1,1.000000810034383,0.9937511132500276,2,volunteer who's the grown the goer of the day was seen from a,3,. And the rest of the world is,single individual who won no to be given one of us who came to our contact,3108.28,3112.3
179,4,mic_fileid_179_doa105_3spk_4.wav,4.0,4,mean_all_channels,3112.0,3116.0,359,3.976434915000027,4.0,3116.0,3116.000142764,0.00014276399997470435,0.5,1,1.0000000458164313,0.9941087287500068,2,single individual who won no to be given one of us who came to our contact,1,here I leave pale with horror but she reminded,. And the rest of the world is,3113.1,3115.4
180,1,mic_fileid_180_doa24_3spk_1.wav,4.0,4,mean_all_channels,3116.0,3120.0,273,3.980475039999874,4.0,3120.0,3120.0000873559998,8.735599976716912e-05,0.5,1,1.0000000279987178,0.9951187599999685,2,. And the rest of the,2,him of how far it had come to her before her and at last the consent of the two of,,3115.88,3119.78
180,2,mic_fileid_180_doa24_3spk_2.wav,4.0,4,mean_all_channels,3120.0,3124.0,273,3.9757660669997676,4.0,3124.0,3124.000243048,0.00024304799990204629,0.5,1,1.000000077800256,0.9939415167499419,2,world is here I leave pale with horror but she reminded,2,you. He's a queer.,him of how far it had come to her before her and at last the consent of the two of,3119.94,3121.6600000000003
180,3,mic_fileid_180_doa24_3spk_3.wav,4.0,4,mean_all_channels,3124.0,3128.0,273,3.9761475329996756,4.0,3128.0,3128.0001172879997,0.00011728799972843262,0.5,1,1.0000000374961635,0.9940368832499189,2,him of how far it had come to her before her and at last the consent of the two of,2,He's a queer. He's a queer,you. He's a queer.,3123.7000000000003,3127.6600000000003
181,1,mic_fileid_181_doa88_3spk_1.wav,4.0,4,mean_all_channels,3128.0,3132.0,175,3.978311167999891,4.0,3132.0,3132.000232262,0.0002322619998267328,0.5,1,1.0000000741577266,0.9945777919999728,2,you. He's a queer.,2,man tonight. That refuge for such a fugitive. Now moving about from place to place,,3127.6610000000005,3131.7400000000002
181,2,mic_fileid_181_doa88_3spk_2.wav,4.0,4,mean_all_channels,3132.0,3136.0,175,3.972009954999976,4.0,3136.0,3136.000253277,0.0002532769999561424,0.5,1,1.0000000807643494,0.993002488749994,2,He's a queer. He's a queer,2,"with her companion, now stationary and alone, quite half",man tonight. That refuge for such a fugitive. Now moving about from place to place,3131.94,3135.6
181,3,mic_fileid_181_doa88_3spk_3.wav,4.0,4,mean_all_channels,3136.0,3140.0,175,3.9778235229996426,4.0,3140.0,3140.000242542,0.0002425419997962308,0.5,1,1.0000000772426751,0.9944558807499106,2,man tonight. That refuge for such a fugitive. Now moving about from place to place,2,the time. It's great,"with her companion, now stationary and alone, quite half",3135.98,3138.88
181,4,mic_fileid_181_doa88_3spk_4.wav,4.0,4,mean_all_channels,3140.0,3144.0,175,3.978007517000151,4.0,3144.0,3144.00026652,0.00026651999996829545,0.5,1,1.0000000847709924,0.9945018792500377,2,"with her companion, now stationary and alone, quite half",2,days for the families of the new and former .,the time. It's great,3140.02,3142.2810000000004
182,1,mic_fileid_182_doa130_3spk_1.wav,4.0,4,mean_all_channels,3144.0,3148.0,130,3.9784210909997455,4.0,3148.0,3148.000208315,0.00020831499978157808,0.5,1,1.0000000661737611,0.9946052727499364,2,the time. It's great,2,"And they drove home early in the late afternoon, bored and dizzy as an old woman and stuck in a wheelchair",,3142.94,3147.7200000000003
182,2,mic_fileid_182_doa130_3spk_2.wav,4.0,4,mean_all_channels,3148.0,3152.0,130,3.9678015290000985,4.0,3152.0,3152.000285626,0.00028562599982251413,0.5,1,1.0000000906173858,0.9919503822500246,2,days for the families of the new and former .,2,and never a half of the girls who divided,"And they drove home early in the late afternoon, bored and dizzy as an old woman and stuck in a wheelchair",3148.98,3151.4
