fileid,sep,speaker_id,gt_doa,pred_doa,doa_error_deg,candidate_pred_doas,mic_file,clean_file,text_file,width,duration_sec,ref_channel,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_pesq,pesq,pesq_i,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_sec,enhanced_wav,reference,hypothesis
392,20,1,294,303,9.0,"123,263,303",mic_fileid_392_doa294_sep20_3spk.wav,clean_fileid_392_doa294_sep20_spk1.wav,text_fileid_392_doa294_sep20_spk1.txt,30,17.04025,0,-4.7817816734313965,-2.7526445388793945,2.029137134552002,-4.817319869995117,-2.8543295860290527,1.9629902839660645,1.0757719278335571,1.1724504232406616,0.09667849540710449,0.39473684210526316,15,38,0.27345083699992756,1.8829477393333036,0.46281025400003273,2.619208830333264,,THE STRENGTH OF THE RUDDER BEING NECESSARILY PROPORTIONED TO THE HEIGHT OF THE VESSEL THREE MEN THE SKIPPER AND TWO SAILORS WITH A CABIN BOY SUFFICED TO NAVIGATE THESE PONDEROUS SEA GOING MACHINES THE DECKS FORE AND AFT,"To strengthen the rider being necessary, motioned to the hind of the vessel, the reamman, the skipper and two sailors with a cabin boy, suffice to navigate these pondering seagulling machines, the dex for and aft."
392,20,2,314,303,11.0,"123,263,303",mic_fileid_392_doa314_sep20_3spk.wav,clean_fileid_392_doa314_sep20_spk2.wav,text_fileid_392_doa314_sep20_spk2.txt,30,17.04025,0,-0.5536556243896484,2.2670137882232666,2.820669412612915,-0.5733447074890137,2.1059060096740723,2.679250717163086,1.0875717401504517,1.1661845445632935,0.0786128044128418,1.0625,34,32,0.27345083699992756,1.8829477393333036,0.4606514449997121,2.6170500213329433,,WERE DETAINED IN SCHOOL FOR THE PURPOSE OF REFRESHING OUR MEMORIES WITH A PAGE OF MISTER ANDREWS'S PERPLEXING IRREGULAR VERBS BINNY WALLACE FINISHING HIS TASK FIRST WAS DISMISSED I FOLLOWED SHORTLY AFTER,"To strengthen the rider being necessary, motioned to the hind of the vessel, the reamman, the skipper and two sailors with a cabin boy, suffice to navigate these pondering seagulling machines, the dex for and aft."
392,20,3,114,123,9.0,"123,263,303",mic_fileid_392_doa114_sep20_3spk.wav,clean_fileid_392_doa114_sep20_spk3.wav,text_fileid_392_doa114_sep20_spk3.txt,30,17.04025,0,-4.089672565460205,11.561765670776367,15.651438236236572,-4.13876485824585,11.256534576416016,15.395299434661865,1.1110332012176514,2.5325405597686768,1.4215073585510254,0.17142857142857143,6,35,0.27345083699992756,1.8829477393333036,0.38963017700007185,2.546028753333303,,A VERY DIFFERENT MAN SEEN NOW AND THEN AT LONG INTERVALS BUT USUALLY INVISIBLE IS THE FREE ROAMER OF THE WILDERNESS HUNTER PROSPECTOR EXPLORER SEEKING HE KNOWS NOT WHAT LITHE AND SINEWY HE WALKS ERECT,"A very different man, seen now and then at long intervals, but usually invisible, is the free-rober of the wilderness, hunter, prospector, explorer, seeking he knows not what, live in the scenery he walks erect."
393,20,1,273,284,11.0,"51,90,284",mic_fileid_393_doa273_sep20_3spk.wav,clean_fileid_393_doa273_sep20_spk1.wav,text_fileid_393_doa273_sep20_spk1.txt,30,16.977625,0,-3.696420431137085,-1.74985671043396,1.946563720703125,-3.727006435394287,-1.8313939571380615,1.8956124782562256,1.086912751197815,1.1207609176635742,0.03384816646575928,0.6326530612244898,31,49,0.2794087160000345,1.8756059173333597,0.491672023999854,2.646686657333248,,BECAUSE HE HAD COME WHEREAS PREVIOUSLY NO SHEPHERD HAD BEEN ABLE TO COME FROM THE LAKE THE NEXT DAY THE PRINCE GOT READY AGAIN AND WENT WITH HIS SHEEP STRAIGHT TO THE LAKE BUT THE EMPEROR SENT TWO GROOMS AFTER HIM TO GO STEALTHILY AND SEE WHAT HE DID,"And the whole of the known to detect their time, Thumbel-Aaron, to hold back fire-eating, And went with his sheen straight to the lake, But the Emperor said to the rafting-dying-dead, And see what he did."
393,20,2,293,284,9.0,"51,90,284",mic_fileid_393_doa293_sep20_3spk.wav,clean_fileid_393_doa293_sep20_spk2.wav,text_fileid_393_doa293_sep20_spk2.txt,30,16.977625,0,-1.8380258083343506,1.3635622262954712,3.2015880346298218,-1.8586819171905518,1.2720037698745728,3.1306856870651245,1.1078882217407227,1.0751830339431763,-0.03270518779754639,0.813953488372093,35,43,0.2794087160000345,1.8756059173333597,0.49922087400000237,2.6542355073333965,,AND THE HOSTS OF GNOMES TO BE KEPT TO THEIR TASKS SOME BUILT STRONG BARRIERS TO HOLD BACK THE FIERY VAPOURS TO CHANGE DULL STONES TO PRECIOUS METAL OR WERE HARD AT WORK FILLING EVERY CRANNY OF THE ROCKS WITH DIAMONDS AND RUBIES,"And the whole of the known to detect their time, Thumbel-Aaron, to hold back fire-eating, And went with his sheen straight to the lake, But the Emperor said to the rafting-dying-dead, And see what he did."
393,20,3,93,90,3.0,"51,90,284",mic_fileid_393_doa93_sep20_3spk.wav,clean_fileid_393_doa93_sep20_spk3.wav,text_fileid_393_doa93_sep20_spk3.txt,30,16.977625,0,-3.718306541442871,13.707314491271973,17.425621032714844,-3.7474334239959717,13.275065422058105,17.022498846054077,1.0874723196029663,2.65488338470459,1.5674110651016235,0.0,0,34,0.2794087160000345,1.8756059173333597,0.3589515379999284,2.5139661713333226,,HE OBSERVES IN ONE OF THE MANY PASSAGES IN WHICH HE JUSTIFIES HIMSELF THE AUDIENCE THINKS IT IS BEING MADE FUN OF IN REALITY I AM SIMPLY A VERY CAREFUL WRITER OF NATURAL HISTORY,"He observes in one of the many passages in which he justifies himself. The audience thinks it is being made fun of. In reality, I am simply a very careful writer of natural history."
394,20,1,354,355,1.0,"13,173,355",mic_fileid_394_doa354_sep20_3spk.wav,clean_fileid_394_doa354_sep20_spk1.wav,text_fileid_394_doa354_sep20_spk1.txt,30,14.855375,0,-5.325716018676758,9.048978805541992,14.37469482421875,-5.413164138793945,8.69381332397461,14.106977462768555,1.08229398727417,1.895603060722351,0.8133090734481812,0.2413793103448276,7,29,0.2519809489999716,1.5912447423332499,0.34109941299993807,2.1843251043331593,,I SAW THE PURSER IN THE SMOKING ROOM HE WAS VISIBLE FROM WAIT VENZA THAT PROWLER WENT THROUGH THE SMOKING ROOM I KNOW HE DID I COULD HEAR HIM,"I saw the person in the smoking room. He was visible from white. Vanda, that probably went through the smoking room. I know what you did. I could hear it."
394,20,2,14,13,1.0,"13,173,355",mic_fileid_394_doa14_sep20_3spk.wav,clean_fileid_394_doa14_sep20_spk2.wav,text_fileid_394_doa14_sep20_spk2.txt,30,14.855375,0,-2.4696104526519775,10.505985260009766,12.975595712661743,-2.5185182094573975,10.379745483398438,12.898263692855835,1.1342458724975586,2.371674060821533,1.2374281883239746,0.16129032258064516,5,31,0.2519809489999716,1.5912447423332499,0.3890106389999346,2.232236330333156,,IT WAS MISSUS STRINGHAM OBVIOUSLY WHOSE TESTIMONY WOULD HAVE BEEN MOST INVOKED HADN'T SHE BEEN AS HER FRIEND'S REPRESENTATIVE RATHER CONFINED TO THE FUNCTION OF INHALING THE INCENSE SO THAT KATE,"It was Mrs. Strangham, obviously, whose testimony would have been most convoked, had she been, as her friend's representative, rather confined to the function of inhaling the incense, so that Kate…"
394,20,3,174,173,1.0,"13,173,355",mic_fileid_394_doa174_sep20_3spk.wav,clean_fileid_394_doa174_sep20_spk3.wav,text_fileid_394_doa174_sep20_spk3.txt,30,14.855375,0,-0.7526364326477051,13.596874237060547,14.349510669708252,-0.8073837757110596,13.189308166503906,13.996691942214966,1.1374444961547852,3.0737195014953613,1.9362750053405762,0.03225806451612903,1,31,0.2519809489999716,1.5912447423332499,0.30338790099995094,2.146613592333172,,CAN STAND ALTERNATELY FOR A FACT OF CONSCIOUSNESS OR FOR A PHYSICAL REALITY ACCORDING AS IT IS TAKEN IN ONE CONTEXT OR IN ANOTHER FOR THE RIGHT UNDERSTANDING OF WHAT FOLLOWS,"can stand ultimately for a fact of consciousness or for a physical reality, according as it is taken in one context or in another. For the right understanding of what follows,"
395,20,1,205,216,11.0,"33,172,216",mic_fileid_395_doa205_sep20_3spk.wav,clean_fileid_395_doa205_sep20_spk1.wav,text_fileid_395_doa205_sep20_spk1.txt,30,15.559125,0,-3.7461719512939453,0.4986352026462555,4.244807153940201,-3.7972936630249023,0.43055951595306396,4.227853178977966,1.1062350273132324,1.1584316492080688,0.052196621894836426,1.0,38,38,0.2516305519998241,1.6452085946666557,0.35897174599995196,2.2558108926664318,,BUT IT WAS WELL HER BROKEN ENGAGEMENT WITH LAKE HAD BEEN RESUMED AS THOUGH IT HAD NEVER BEEN BROKEN OFF IF THERE HAD BEEN ANY TALK THAT FACT ANSWERED IT AND NOW THAT LAKE HAD SERVED HIS PURPOSE,"With this regiment behind him, and facing the enemies of this country, the line at this time was divided by the trail into two wings. The right wing, composed of K&A troops, was advancing through the valley."
395,20,2,225,216,9.0,"33,172,216",mic_fileid_395_doa225_sep20_3spk.wav,clean_fileid_395_doa225_sep20_spk2.wav,text_fileid_395_doa225_sep20_spk2.txt,30,15.559125,0,-4.310998916625977,-1.1032564640045166,3.20774245262146,-4.340489387512207,-1.2013425827026367,3.1391468048095703,1.1192148923873901,1.2078789472579956,0.08866405487060547,0.1282051282051282,5,39,0.2516305519998241,1.6452085946666557,0.37239823300024,2.26923737966672,,WITH HIS REGIMENT BEHIND HIM AND FACING THE ENEMIES OF HIS COUNTRY THE LINE AT THIS TIME WAS DIVIDED BY THE TRAIL INTO TWO WINGS THE RIGHT WING COMPOSED OF K AND A TROOPS WAS ADVANCING THROUGH THE VALLEY,"With this regiment behind him, and facing the enemies of this country, the line at this time was divided by the trail into two wings. The right wing, composed of K&A troops, was advancing through the valley."
395,20,3,25,33,8.0,"33,172,216",mic_fileid_395_doa25_sep20_3spk.wav,clean_fileid_395_doa25_sep20_spk3.wav,text_fileid_395_doa25_sep20_spk3.txt,30,15.559125,0,-1.2004503011703491,17.36606216430664,18.56651246547699,-1.2233374118804932,17.116100311279297,18.33943772315979,1.1323156356811523,3.5358948707580566,2.4035792350769043,0.044444444444444446,2,45,0.2516305519998241,1.6452085946666557,0.5105261080002492,2.407365254666729,,AFTER WHICH HE UNDRESSED HIS MAN RUBBED HIM AND PUT HIM TO BED IN THE STREET HE NEVER ALLOWED HIM TO LEAVE HIS SIGHT KEEPING HIM OUT OF EVERY DANGER RUNAWAY HORSES THE WHEELS OF CARRIAGES DRUNKEN SOLDIERS PRETTY GIRLS HE WATCHED OVER HIS VIRTUE,"After which he undressed his man, rubbed him, and put him to bed. In the street he never allowed him to leave his sight, keeping him out of every danger. Run away, horses, the wheels of carriages, drunken soldiers, pretty girls. He watched over his virtue."
396,20,1,116,117,1.0,"117,142,338",mic_fileid_396_doa116_sep20_3spk.wav,clean_fileid_396_doa116_sep20_spk1.wav,text_fileid_396_doa116_sep20_spk1.txt,30,16.317625,0,-2.359715700149536,2.4183056354522705,4.778021335601807,-2.3912899494171143,2.370044708251953,4.761334657669067,1.1694363355636597,1.4151599407196045,0.24572360515594482,0.3684210526315789,14,38,0.26024860600000466,1.7447758629999346,0.4430333860000246,2.4480578549999636,,HE IS SPLENDID BIG SIX FOOTER WITH MAGNIFICENT MUSCLES RED CHEEKS AND CURLY YELLOW HAIR I CAN'T SEE HOW HE CAN BE CONTENTED TO SIT DOWN AND TEACH MUSHY ENGLISH LITERATURE AND POETRY AND THAT SORT OF THING,"He is, when he takes six photos with magnificent muscles, red cheeks and curly yellow hair, I can't see how he could be contented to sit down and teach much English, literature, poetry, and that sort of thing. Right, there would be room for questions."
396,20,2,136,142,6.0,"117,142,338",mic_fileid_396_doa136_sep20_3spk.wav,clean_fileid_396_doa136_sep20_spk2.wav,text_fileid_396_doa136_sep20_spk2.txt,30,16.317625,0,-4.801323890686035,8.943009376525879,13.744333267211914,-4.825009346008301,8.67126750946045,13.49627685546875,1.2872246503829956,1.9453645944595337,0.6581399440765381,0.03125,1,32,0.26024860600000466,1.7447758629999346,0.34181437899997036,2.3468388479999094,,TO THE FORM WHICH HE GIVES TO THE OBJECT NOT TO THE OBJECT ITSELF USELESS DISTINCTION IF THE FORM COULD BE SEPARATED FROM THE OBJECT PERHAPS THERE WOULD BE ROOM FOR QUESTION,"to the form which he gives to the object, to the object itself. Useless distinction. If the form could be separated from the object, perhaps there would be room for question."
396,20,3,296,338,42.0,"117,142,338",mic_fileid_396_doa296_sep20_3spk.wav,clean_fileid_396_doa296_sep20_spk3.wav,text_fileid_396_doa296_sep20_spk3.txt,30,16.317625,0,-1.5431967973709106,-20.436004638671875,-18.892807841300964,-1.5723897218704224,-31.79033660888672,-30.217946887016296,1.1319750547409058,1.0504549741744995,-0.08152008056640625,1.0,30,30,0.26024860600000466,1.7447758629999346,0.6196088490000875,2.6246333180000265,,THAT THE PLACE HUNTERS WHO CHIEFLY COMPOSE THE REPRESENTATIVE ASSEMBLY THOUGH THEY CONTRIBUTE LITTLE OR NOTHING DIRECTLY TO GOOD GOVERNMENT NOR EVEN MUCH TEMPER THE ARBITRARY POWER OF THE EXECUTIVE,city.
397,20,1,81,87,6.0,"72,87,100",mic_fileid_397_doa81_sep20_3spk.wav,clean_fileid_397_doa81_sep20_spk1.wav,text_fileid_397_doa81_sep20_spk1.txt,30,15.458375,0,-4.5383477210998535,6.203413963317871,10.741761684417725,-4.610239028930664,6.075282096862793,10.685521125793457,1.0639374256134033,1.6778991222381592,0.6139616966247559,0.11428571428571428,4,35,0.25056328200025746,1.6432794700000766,0.3822674740004004,2.2761102260007346,,BUT WHAT MATTER WHERE THE VOICE THAT HAD SAID THEM SO LONG AS THE WORDS WERE TRUE AND SHE MIGHT BELIEVE THEM WHATEVER IS TRUE CAN BE BELIEVED OF THE TRUE HEART ERE SHE KNEW,"But what matter what voice that had said them, so long as the words were true, and she might believe them, whatever is true, can be believed in the true heart. Air she knew."
397,20,2,101,100,1.0,"72,87,100",mic_fileid_397_doa101_sep20_3spk.wav,clean_fileid_397_doa101_sep20_spk2.wav,text_fileid_397_doa101_sep20_spk2.txt,30,15.458375,0,-3.2461934089660645,10.055935859680176,13.30212926864624,-3.289212703704834,9.874412536621094,13.163625240325928,1.0582631826400757,2.4343693256378174,1.3761061429977417,0.14285714285714285,7,49,0.25056328200025746,1.6432794700000766,0.5313453070002652,2.4251880590005994,,AND CAME BACK WITH THE NOTED JUSTICES AT HIS HEELS THEY OBEYED THE SUMMONS WITH ALACRITY FOR THEY BELIEVED THEY HAD GOT THEMSELVES INTO A JUDICIAL SCRAPE AND THAT MISTER CARLYLE ALONE COULD GET THEM OUT OF IT I WILL NOT REQUEST YOU TO SIT DOWN BEGAN MISTER CARLYLE,"and came back with the noted justices at his heel. They obeyed the summons with alacrity, for they believed they had got themselves into a traditional script, and that Mr. Carlisle alone could get them out of it. I will not request you to sit down, began Mr. Carlisle."
397,20,3,261,100,161.0,"72,87,100",mic_fileid_397_doa261_sep20_3spk.wav,clean_fileid_397_doa261_sep20_spk3.wav,text_fileid_397_doa261_sep20_spk3.txt,30,15.458375,0,-1.4311256408691406,-26.001760482788086,-24.570634841918945,-1.4752323627471924,-43.82843017578125,-42.35319781303406,1.1349929571151733,1.0524537563323975,-0.08253920078277588,1.3823529411764706,47,34,0.25056328200025746,1.6432794700000766,0.5562230020000243,2.4500657540003585,,MARY'S NETTLESOME BROWN PONY WAS HARD TO QUIET UNTIL JERRY REACHED OUT A STRONG BROWN HAND AND PATTED ITS HEAD MARY LIFTED STARTLED BLUE EYES JERRY WHAT DO YOU MAKE OF THAT SHE ASKED,"and came back with the noted justices at his heel. They obeyed the summons with alacrity, for they believed they had got themselves into a traditional script, and that Mr. Carlisle alone could get them out of it. I will not request you to sit down, began Mr. Carlisle."
398,20,1,170,185,15.0,"41,185,351",mic_fileid_398_doa170_sep20_3spk.wav,clean_fileid_398_doa170_sep20_spk1.wav,text_fileid_398_doa170_sep20_spk1.txt,30,16.016,0,-6.041995525360107,-8.8440523147583,-2.8020567893981934,-6.116957664489746,-10.626724243164062,-4.509766578674316,1.0798981189727783,1.316657543182373,0.23675942420959473,1.28125,41,32,0.2800774319998709,1.7549918226667007,0.4277349570002116,2.462804211666783,,CAN SHOW MANY OTHER WRITERS AND JOURNALISTS IN HIGHER BUSINESS LINES A NUMBER HAVE SHOWN SPECIAL ABILITY GENERAL PLEASANT PORTER WHO DIED RECENTLY WAS PRESIDENT OF A SHORT RAILROAD LINE IN OKLAHOMA,"His cunning began here. He smiled habitually by way of precaution and was almost polite to everybody, even to the beggar to whom he refused half a farthing. He had the glance of a pole cat in the bearing of a man of letters."
398,20,2,190,185,5.0,"41,185,351",mic_fileid_398_doa190_sep20_3spk.wav,clean_fileid_398_doa190_sep20_spk2.wav,text_fileid_398_doa190_sep20_spk2.txt,30,16.016,0,-2.1274688243865967,7.191678524017334,9.31914734840393,-2.150438070297241,7.144659042358398,9.29509711265564,1.1236332654953003,1.9084835052490234,0.7848502397537231,0.022727272727272728,1,44,0.2800774319998709,1.7549918226667007,0.4458785709998665,2.480947825666438,,HIS CUNNING BEGAN HERE HE SMILED HABITUALLY BY WAY OF PRECAUTION AND WAS ALMOST POLITE TO EVERYBODY EVEN TO THE BEGGAR TO WHOM HE REFUSED HALF A FARTHING HE HAD THE GLANCE OF A POLE CAT AND THE BEARING OF A MAN OF LETTERS,"His cunning began here. He smiled habitually by way of precaution and was almost polite to everybody, even to the beggar to whom he refused half a farthing. He had the glance of a pole cat in the bearing of a man of letters."
398,20,3,350,351,1.0,"41,185,351",mic_fileid_398_doa350_sep20_3spk.wav,clean_fileid_398_doa350_sep20_spk3.wav,text_fileid_398_doa350_sep20_spk3.txt,30,16.016,0,-1.0938416719436646,17.444011688232422,18.537853360176086,-1.108047366142273,16.5703182220459,17.67836558818817,1.0874674320220947,3.554858684539795,2.4673912525177,0.05128205128205128,2,39,0.2800774319998709,1.7549918226667007,0.44844692399965425,2.4835161786662256,,THOUGH MORE EASILY DISLODGED AND SELDOM STRIKING SO DEEP FRIENDS OLD AND NEW HAVE A FUNCTION IN RELIEVING THE OVERCLOSE CONCERN OF ONE MARRIAGE PARTNER WITH THE OTHER IF THEY ARE TO PLAY THEIR FULL PART IN PREVENTING OVERCONCENTRATION,the more easily dislodged and seldom striking so deep. Friends old and new have a function in relieving the over-close concern of one marriage partner with the other. They are to play their full part in preventing over-concentration.
399,20,1,320,329,9.0,"49,142,329",mic_fileid_399_doa320_sep20_3spk.wav,clean_fileid_399_doa320_sep20_spk1.wav,text_fileid_399_doa320_sep20_spk1.txt,30,17.250125,0,-4.167492866516113,0.7129175066947937,4.880410373210907,-4.224186897277832,0.6219016909599304,4.8460885882377625,1.0599637031555176,1.1196935176849365,0.059729814529418945,0.9591836734693877,47,49,0.28307468999992125,1.893818417333326,0.6592281309999635,2.8361212383332104,,I DID VENTURE TO BRING THEM SAID FANNY WITH A LOOK OF SHAME FOR I KNOW HOW A SICK CHILD OCCUPIES THE WHOLE HOUSE AH MY FRIEND SAID MISSUS CRAWLEY TAKING HOLD OF MISSUS ROBARTS ARM AND LOOKING INTO HER FACE THAT SORT OF SHAME IS OVER WITH ME,"I did mention to bring them to the show, but I did mention to bring them to the show because I look so sad, because I know how a sick child has to buy the whole house. But I agreed to do it. Ah, my friend said that she's called, taking all the missing drawbacks out of her looking into her face. The air will last before, and drinks all around."
399,20,2,340,329,11.0,"49,142,329",mic_fileid_399_doa340_sep20_3spk.wav,clean_fileid_399_doa340_sep20_spk2.wav,text_fileid_399_doa340_sep20_spk2.txt,30,17.250125,0,-5.571916103363037,-1.271620750427246,4.300295352935791,-5.62013578414917,-1.4096218347549438,4.210513949394226,1.0500329732894897,1.0767292976379395,0.026696324348449707,1.163265306122449,57,49,0.28307468999992125,1.893818417333326,0.661441147000005,2.838334254333252,,PLUMBER GEORGE WAS AT THE DOOR TAKING THE TWO SHILLINGS WHICH I THOUGHT WAS LITTLE LESS THAN A ROBBERY BUT I HAD AGREED TO DO IT THEY COMMENCED THE SAME PROGRAMME AS AT THE FOREST INN AND ALL WENT OFF WELL THE INTERVAL AS BEFORE AND DRINKS ALL ROUND,"I did mention to bring them to the show, but I did mention to bring them to the show because I look so sad, because I know how a sick child has to buy the whole house. But I agreed to do it. Ah, my friend said that she's called, taking all the missing drawbacks out of her looking into her face. The air will last before, and drinks all around."
399,20,3,140,142,2.0,"49,142,329",mic_fileid_399_doa140_sep20_3spk.wav,clean_fileid_399_doa140_sep20_spk3.wav,text_fileid_399_doa140_sep20_spk3.txt,30,17.250125,0,0.4331193268299103,17.20615005493164,16.77303072810173,0.4159945249557495,17.057300567626953,16.641306042671204,1.1876944303512573,3.762352466583252,2.5746580362319946,0.07142857142857142,3,42,0.28307468999992125,1.893818417333326,0.4432444559997748,2.6201375633330217,,NEXT TO ME MY TWO COMPANIONS WERE GETTING TIPSY ON THE FRESH OXYGEN PARTICLES POOR SOULS WHO HAVE SUFFERED FROM LONG STARVATION MUSTN'T POUNCE HEEDLESSLY ON THE FIRST FOOD GIVEN THEM WE ON THE OTHER HAND DIDN'T HAVE TO PRACTICE SUCH MODERATION,"Next to me my two companions were getting tipsy on the fresh oxygen particles. Poor souls who have suffered from long starvation must have pounced heedlessly on the first food given them. We, on the other hand, didn't have to practice such moderation."
400,30,1,223,223,0.0,"108,223,254",mic_fileid_400_doa223_sep30_3spk.wav,clean_fileid_400_doa223_sep30_spk1.wav,text_fileid_400_doa223_sep30_spk1.txt,30,17.8985,0,-2.0645556449890137,14.568609237670898,16.633164882659912,-2.0941150188446045,14.026684761047363,16.120799779891968,1.1439181566238403,2.7109649181365967,1.5670467615127563,0.1276595744680851,6,47,0.28309349099981773,1.9439671130000231,0.5357795360000637,2.7628401399999047,,WE WERE INTRODUCED TO JOHNNY AS NEW ARRIVALS HE HAD MADE HIS FORTUNE BY SELLING TO NEW CHUMS SUCH ARTICLES AS TENTS CRADLES BUCKETS TUBS AND FRYING PANS IN FACT HE COULD SUPPLY ANYTHING EXCEPT GOLD DUST WHICH HE BOUGHT OR EXCHANGED FOR TEA SUGAR OR GROG,"We were introduced to Johnny as new arrivals. He had made his fortune by selling to me a challenge such articles as tents, Pradoles, buckets, tubs, and frontpans. In fact, he could supply anything except gold dust, which he bought, or exchanged for tea, sugar, or grog."
400,30,2,253,254,1.0,"108,223,254",mic_fileid_400_doa253_sep30_3spk.wav,clean_fileid_400_doa253_sep30_spk2.wav,text_fileid_400_doa253_sep30_spk2.txt,30,17.8985,0,-5.982686519622803,11.787511825561523,17.770198345184326,-6.036617279052734,11.588083267211914,17.62470054626465,1.056790828704834,2.5543391704559326,1.4975483417510986,0.044444444444444446,2,45,0.28309349099981773,1.9439671130000231,0.4127161480000723,2.6397767519999134,,HE HAD A LITTLE FIGHT WITH HIMSELF AS HE WENT DOWN WIMPOLE STREET THEN HE HAILED A HANSOM AND WENT AND TOLD HER FATHER WHO QUITE AGREED WITH HIM THAT IT WAS ALL OVER THE FATHER WONDERED AT HIMSELF FOR BEING MORE SORRY THAN GLAD,"He had a little fight with himself as he went down Wimpole Street. Then he held a handsome and went and told her father, who quite agreed with him that it was all over. The father wondered at himself for being more sorry than glad."
400,30,3,43,108,65.0,"108,223,254",mic_fileid_400_doa43_sep30_3spk.wav,clean_fileid_400_doa43_sep30_spk3.wav,text_fileid_400_doa43_sep30_spk3.txt,30,17.8985,0,-1.708811640739441,-10.570245742797852,-8.86143410205841,-1.7372405529022217,-28.04117202758789,-26.30393147468567,1.0442169904708862,1.396219253540039,0.35200226306915283,1.0,53,53,0.28309349099981773,1.9439671130000231,0.062466141999721,2.289526745999562,,HENRY MAXWELL WENT BACK TO HIS PARISH WORK THAT AFTERNOON WITH ADDED CONVICTIONS ON THE LICENSE BUSINESS BUT IF THE SALOON WAS A FACTOR IN THE PROBLEM OF THE LIFE OF RAYMOND NO LESS WAS THE FIRST CHURCH AND ITS LITTLE COMPANY OF DISCIPLES WHO HAD PLEDGED TO DO AS JESUS WOULD DO,
401,30,1,152,152,0.0,"152,183,334",mic_fileid_401_doa152_sep30_3spk.wav,clean_fileid_401_doa152_sep30_spk1.wav,text_fileid_401_doa152_sep30_spk1.txt,30,16.8425,0,-0.8889483213424683,14.356304168701172,15.24525249004364,-0.9184999465942383,14.185906410217285,15.104406356811523,1.1721467971801758,3.3274343013763428,2.155287504196167,0.041666666666666664,2,48,0.28731764500025747,1.8828200366666958,0.5015249019998009,2.6716625836667545,,THEY KILL AND DEVOUR THEIR OLD WOMEN BEFORE THEY KILL THEIR DOGS THE BOY BEING ASKED BY MISTER LOW WHY THEY DID THIS ANSWERED DOGGIES CATCH OTTERS OLD WOMEN NO THIS BOY DESCRIBED THE MANNER IN WHICH THEY ARE KILLED BY BEING HELD OVER SMOKE AND THUS CHOKED,"They kill and devour their old women before they kill their dogs. The boy, being asked by Mr. Low why they did this, answered, Doggies catch otters, old women know. This boy described the manner in which they are killed by being held over smoke and thus choked."
401,30,2,182,183,1.0,"152,183,334",mic_fileid_401_doa182_sep30_3spk.wav,clean_fileid_401_doa182_sep30_spk2.wav,text_fileid_401_doa182_sep30_spk2.txt,30,16.8425,0,-5.91591739654541,8.532533645629883,14.448451042175293,-5.970876693725586,8.355074882507324,14.32595157623291,1.0677851438522339,1.969451665878296,0.901666522026062,0.02127659574468085,1,47,0.28731764500025747,1.8828200366666958,0.45037532599963015,2.6205130076665837,,I'M SURE SHE HAS LIVED ALL HER LIFE IN A BOARDING HOUSE AND I DETEST THE MANNERS AND THE LIBERTIES OF SUCH PLACES IF YOU ASK ME IF I PREFER MY OWN MANNERS WHICH YOU DOUBTLESS THINK VERY BAD I'LL TELL YOU THAT I PREFER THEM IMMENSELY,"I'm sure she has lived all her life in a boarding house, and I detest the manners and the liberties of such places. If you ask me if I prefer my own manners, which you doubtless think very bad, I tell you that I prefer them immensely."
401,30,3,332,334,2.0,"152,183,334",mic_fileid_401_doa332_sep30_3spk.wav,clean_fileid_401_doa332_sep30_spk3.wav,text_fileid_401_doa332_sep30_spk3.txt,30,16.8425,0,-2.8732757568359375,13.403912544250488,16.277188301086426,-2.919990062713623,13.214227676391602,16.134217739105225,1.084485650062561,2.986473321914673,1.9019876718521118,0.0,0,42,0.28731764500025747,1.8828200366666958,1.6303758760000164,3.80051355766697,,A VOYAGE FROM NEW ORLEANS TO VICKSBURG AND BACK INCLUDING STOPPAGES GENERALLY ENTITLED THE OFFICERS AND CREW TO A MONTH'S WAGES WHETHER THE CARAVAN EVER ACHIEVED THE FEAT OF A VOYAGE TO THE FALLS LOUISVILLE I HAVE NEVER LEARNED IF SHE DID,"A voyage from New Orleans to Vicksburg and back, including stoppages, generally entitled The Officers and Crew to a Month's Wages. Whether the caravan ever achieved the feat of a voyage to the falls, Louisville, I have never learned. If she did."
402,30,1,217,230,13.0,"47,123,230",mic_fileid_402_doa217_sep30_3spk.wav,clean_fileid_402_doa217_sep30_spk1.wav,text_fileid_402_doa217_sep30_spk1.txt,30,14.94025,0,-5.23893404006958,-3.321540594100952,1.917393445968628,-5.37110710144043,-3.458439826965332,1.9126672744750977,1.089224934577942,1.0943511724472046,0.005126237869262695,1.0,48,48,0.24499761399965791,1.6046980599999188,0.4417059409997819,2.2914016149993586,,NO OTHER MAN IN ALL THIS FRANCE COULD HAVE DONE WHAT HE HAS DONE FOR ME SHE LAID HER HEAD UPON HER FATHER'S BREAST AS SHE HAD LAID HIS POOR HEAD ON HER OWN BREAST LONG LONG AGO HE WAS HAPPY IN THE RETURN HE HAD MADE HER,"And it's just as well to post-barnie and any engagement until we find out the facts. I can do that nicely while my student trial is in court with Uncle Charm, and away from all danger and tanglements."
