fileid,chunk_index,mic_file,duration_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,chunk_hypothesis,ipdnet2_sec,dsenet_sec,whisper_sec,total_sec,ipdnet2_rtf,dsenet_rtf,whisper_rtf,total_rtf,under_realtime
213,4,mic_fileid_213_doa78_3spk_4.wav,4.0,3,"73,184,192",1,184,0.03923923714750052,enhanced_fileid_213_chunk4_pred184_idx1_loudest.wav,181,3.0,I found you changed.,0.11123505099976683,0.6148112549999496,0.09689394899987747,0.8229402549995939,0.027808762749941707,0.1537028137499874,0.024223487249969367,0.20573506374989847,1
214,1,mic_fileid_214_doa74_3spk_1.wav,4.0,3,"33,74,160",1,74,0.036996374637090566,enhanced_fileid_214_chunk1_pred74_idx1_loudest.wav,74,0.0,"If you press click on the camera,�� canures will return to new ellipses",0.06422180099980324,0.6107701489995634,1.1138760759999968,1.7888680259993635,0.01605545024995081,0.15269253724989085,0.2784690189999992,0.44721700649984086,1
214,2,mic_fileid_214_doa74_3spk_2.wav,4.0,3,"66,75,169",0,66,0.041135555382637586,enhanced_fileid_214_chunk2_pred66_idx0_loudest.wav,74,8.0,"which shall in all particular regard, is general life.",0.07243468900014705,0.6879576589999488,0.17749545100014075,0.9378877990002366,0.01810867225003676,0.1719894147499872,0.04437386275003519,0.23447194975005914,1
214,3,mic_fileid_214_doa74_3spk_3.wav,4.0,3,"39,73,166",1,73,0.043371239810044,enhanced_fileid_214_chunk3_pred73_idx1_loudest.wav,74,1.0,The introduction to this velocity is in a private and tender connection of one...,0.17681250599980558,0.6709808659998089,0.21841468999991775,1.0662080619995322,0.044203126499951395,0.16774521649995222,0.05460367249997944,0.26655201549988305,1
214,4,mic_fileid_214_doa74_3spk_4.wav,4.0,3,"70,73,171",1,73,0.033159932319671376,enhanced_fileid_214_chunk4_pred73_idx1_loudest.wav,74,1.0,What you think enchantment of human life?,0.09799999500000922,0.6635750580003332,0.16591566399984004,0.9274907170001825,0.024499998750002305,0.1658937645000833,0.04147891599996001,0.23187267925004562,1
214,5,mic_fileid_214_doa74_3spk_5.wav,4.0,3,"13,136,195",0,13,4.311869461604701e-06,enhanced_fileid_214_chunk5_pred13_idx0_loudest.wav,74,61.0,,0.07241295499989064,0.6740790389999347,0.07677857099997709,0.8232705649998024,0.01810323874997266,0.16851975974998368,0.019194642749994273,0.2058176412499506,1
215,1,mic_fileid_215_doa77_3spk_1.wav,4.0,3,"76,80,169",2,169,0.03288155740634422,enhanced_fileid_215_chunk1_pred169_idx2_loudest.wav,169,0.0,and luckily took his horse with the spurs and,0.08049703200003933,0.656728428000406,0.1839899750002587,0.921215435000704,0.02012425800000983,0.1641821070001015,0.04599749375006468,0.230303858750176,1
215,2,mic_fileid_215_doa77_3spk_2.wav,4.0,3,"75,97,172",2,172,0.06076598094084883,enhanced_fileid_215_chunk2_pred172_idx2_loudest.wav,169,3.0,part of it as fast as he might. And when Sir Malley and Sir Malley,0.08563039800037586,0.6316345200002615,0.2468770460000087,0.9641419640006461,0.021407599500093966,0.1579086300000654,0.061719261500002176,0.24103549100016153,1
215,3,mic_fileid_215_doa77_3spk_3.wav,4.0,3,"76,92,170",2,170,0.042730415763897384,enhanced_fileid_215_chunk3_pred170_idx2_loudest.wav,169,1.0,himself Lee he understood it that it was,0.07347949500035611,0.6243066870001712,0.16341140100030316,0.8611975830008305,0.018369873750089027,0.1560766717500428,0.04085285025007579,0.21529939575020762,1
215,4,mic_fileid_215_doa77_3spk_4.wav,4.0,3,"17,76,170",2,170,0.04345806073410202,enhanced_fileid_215_chunk4_pred170_idx2_loudest.wav,169,1.0,the Queen's Commandment for to warn Sir Lancelot.,0.06785824300004606,0.6200283350003701,0.29356882100000803,0.9814553990004242,0.016964560750011515,0.15500708375009253,0.07339220525000201,0.24536384975010606,1
216,1,mic_fileid_216_doa82_3spk_1.wav,4.0,3,"77,86,341",2,341,0.029665424110658502,enhanced_fileid_216_chunk1_pred341_idx2_loudest.wav,334,7.0,"What would they say to you, Ruff-Rex-Doll? I don't know why they should-",0.17461466800023118,0.661714935999953,0.26901008300001195,1.1053396870001961,0.043653667000057794,0.16542873399998825,0.06725252075000299,0.27633492175004903,1
216,2,mic_fileid_216_doa82_3spk_2.wav,4.0,3,"74,89,344",0,74,0.02659343841419575,enhanced_fileid_216_chunk2_pred74_idx0_loudest.wav,334,100.0,are very retiring. We do not like too many near neighbors.,0.06332002399994963,0.6755494649996763,0.1757921919997898,0.9146616809994157,0.015830005999987407,0.16888736624991907,0.04394804799994745,0.22866542024985392,1
216,3,mic_fileid_216_doa82_3spk_3.wav,4.0,3,"74,99,334",2,334,0.07374258515617854,enhanced_fileid_216_chunk3_pred334_idx2_loudest.wav,334,0.0,"I should, my dear. I should care very much. One is bound to think of...",0.06543759099986346,0.6158184360001542,0.2176949469999272,0.8989509739999448,0.016359397749965865,0.15395460900003854,0.0544237367499818,0.2247377434999862,1
216,4,mic_fileid_216_doa82_3spk_4.wav,4.0,3,"72,87,337",2,337,0.04772269620038094,enhanced_fileid_216_chunk4_pred337_idx2_loudest.wav,334,3.0,one's family. Suppose it should turn out afterwards that he was...,0.1248322849996839,0.6772987839999587,0.22246123399963835,1.024592302999281,0.031208071249920977,0.16932469599998967,0.05561530849990959,0.25614807574982024,1
216,5,mic_fileid_216_doa82_3spk_5.wav,4.0,3,"80,176,359",1,176,0.00011585096534704417,enhanced_fileid_216_chunk5_pred176_idx1_loudest.wav,334,158.0,,0.0649107570002343,0.6090650129999631,0.0741417559997899,0.7481175259999873,0.016227689250058575,0.15226625324999077,0.018535438999947473,0.18702938149999682,1
217,1,mic_fileid_217_doa95_3spk_1.wav,4.0,3,"17,90,183",2,183,0.05204339472096126,enhanced_fileid_217_chunk1_pred183_idx2_loudest.wav,285,102.0,The dare have commissioned her to buy the town and convey it.,0.06659680099983234,0.6321126079997157,0.18263030799971602,0.8813397169992641,0.016649200249958085,0.15802815199992892,0.045657576999929006,0.22033492924981601,1
217,2,mic_fileid_217_doa95_3spk_2.wav,4.0,3,"82,173,178",2,178,0.041903201917508535,enhanced_fileid_217_chunk2_pred178_idx2_loudest.wav,285,107.0,to prevent them.,0.061204241999803344,0.6263554699999077,0.08764198600010786,0.7752016979998189,0.015301060499950836,0.1565888674999769,0.021910496500026966,0.19380042449995472,1
217,3,mic_fileid_217_doa95_3spk_3.wav,4.0,3,"90,176,181",0,90,0.053930250966655144,enhanced_fileid_217_chunk3_pred90_idx0_loudest.wav,285,165.0,"Thank you. No, thank you, not just...",0.07596465799997532,0.6085325490003015,2.3000381050001124,2.9845353120003892,0.01899116449999383,0.15213313725007538,0.5750095262500281,0.7461338280000973,1
217,4,mic_fileid_217_doa95_3spk_4.wav,4.0,3,"9,88,182",2,182,0.02821931236130629,enhanced_fileid_217_chunk4_pred182_idx2_loudest.wav,285,103.0,for the master.,0.07687165100014681,0.6206000009997297,0.08540984799992657,0.782881499999803,0.019217912750036703,0.15515000024993242,0.021352461999981642,0.19572037499995076,1
218,1,mic_fileid_218_doa157_3spk_1.wav,4.0,3,"3,157,199",1,157,0.03270345690427198,enhanced_fileid_218_chunk1_pred157_idx1_loudest.wav,157,0.0,And it took only a few minutes every 12 hours. I had a-,0.058969858000182285,0.616868424000586,0.1746504099996855,0.8504886920004537,0.014742464500045571,0.1542171060001465,0.04366260249992138,0.21262217300011343,1
218,2,mic_fileid_218_doa157_3spk_2.wav,4.0,3,"24,156,202",1,156,0.048889710936148384,enhanced_fileid_218_chunk2_pred156_idx1_loudest.wav,157,1.0,But with Carter in the isolation of his chartering. That's voyage!,0.06275471300023128,0.6458722089996627,0.18231619600010163,0.8909431179999956,0.01568867825005782,0.16146805224991567,0.04557904900002541,0.2227357794999989,1
218,3,mic_fileid_218_doa157_3spk_3.wav,4.0,3,"153,199,351",0,153,0.03716779072164567,enhanced_fileid_218_chunk3_pred153_idx0_loudest.wav,157,4.0,"Greg, I'm getting like you. Too fanciful.",0.059849713000403426,0.6258890270000848,0.1711302789999536,0.8568690190004418,0.014962428250100857,0.1564722567500212,0.0427825697499884,0.21421725475011044,1
218,4,mic_fileid_218_doa157_3spk_4.wav,4.0,3,"155,172,200",0,155,0.03034594204638585,enhanced_fileid_218_chunk4_pred155_idx0_loudest.wav,157,2.0,The normal crimp of passengers apparently.,0.0726770219998798,0.61191094600008,0.10861972800012154,0.7932076960000813,0.01816925549996995,0.15297773650002,0.027154932000030385,0.19830192400002034,1
219,1,mic_fileid_219_doa56_3spk_1.wav,4.0,3,"57,110,329",0,57,0.03804295403868605,enhanced_fileid_219_chunk1_pred57_idx0_loudest.wav,56,1.0,They were sad and downhearted.,0.061003892999906384,0.6275217089996659,0.19827309699985562,0.8867986989994279,0.015250973249976596,0.15688042724991647,0.049568274249963906,0.22169967474985697,1
219,2,mic_fileid_219_doa56_3spk_2.wav,4.0,3,"54,111,303",0,54,0.04285844934349694,enhanced_fileid_219_chunk2_pred54_idx0_loudest.wav,56,2.0,all that misery the poor attorney had the worst of it.,0.06912618500018652,0.6093132330001936,0.14834030500014705,0.8267797230005272,0.01728154625004663,0.1523283082500484,0.037085076250036764,0.2066949307501318,1
219,3,mic_fileid_219_doa56_3spk_3.wav,4.0,3,"52,110,286",0,52,0.04002396676316912,enhanced_fileid_219_chunk3_pred52_idx0_loudest.wav,56,4.0,Mary was free from her stepmother's seal and her stepmother's...,0.0692221179997432,0.6135087679999742,0.17174299699991025,0.8544738829996277,0.0173055294999358,0.15337719199999356,0.04293574924997756,0.21361847074990692,1
219,4,mic_fileid_219_doa56_3spk_4.wav,4.0,3,"50,110,232",0,50,0.024182070194204482,enhanced_fileid_219_chunk4_pred50_idx0_loudest.wav,56,6.0,at any rate at night.,0.06440107300022646,0.6212977680002041,0.11197298799970667,0.7976718290001372,0.016100268250056615,0.15532444200005102,0.02799324699992667,0.1994179572500343,1
220,1,mic_fileid_220_doa23_3spk_1.wav,4.0,3,"22,57,237",2,237,0.04905125220935527,enhanced_fileid_220_chunk1_pred237_idx2_loudest.wav,237,0.0,But tell me all about it. Why do you wish to know?,0.07488503000013225,0.61009759999979,0.1668517560001419,0.8518343860000641,0.01872125750003306,0.1525243999999475,0.041712939000035476,0.21295859650001603,1
220,2,mic_fileid_220_doa23_3spk_2.wav,4.0,3,"25,232,323",1,232,0.062267900128897456,enhanced_fileid_220_chunk2_pred232_idx1_loudest.wav,237,5.0,Ask Kapokanti. What? Do you again to-,0.05853613999988738,0.617666461000681,0.19831076299988126,0.8745133640004497,0.014634034999971846,0.15441661525017025,0.049577690749970316,0.21862834100011241,1
220,3,mic_fileid_220_doa23_3spk_3.wav,4.0,3,"21,238,317",1,238,0.05364877458118074,enhanced_fileid_220_chunk3_pred238_idx1_loudest.wav,237,1.0,"Finally, now the fact is...",0.0630664320001415,0.6116996790001394,0.1097162399996705,0.7844823509999514,0.015766608000035376,0.15292491975003486,0.027429059999917627,0.19612058774998786,1
220,4,mic_fileid_220_doa23_3spk_4.wav,4.0,3,"18,113,239",2,239,0.05908752825680012,enhanced_fileid_220_chunk4_pred239_idx2_loudest.wav,237,2.0,I found my father. What?,0.06765637999978935,0.6118024790002892,0.1472984990000441,0.8267573580001226,0.016914094999947338,0.1529506197500723,0.036824624750011026,0.20668933950003066,1
220,5,mic_fileid_220_doa23_3spk_5.wav,4.0,3,"18,62,242",0,18,2.3083359184838253e-06,enhanced_fileid_220_chunk5_pred18_idx0_loudest.wav,237,141.0,,0.09894237200023781,0.6080251140006112,0.10615588900009243,0.8131233750009415,0.024735593000059453,0.1520062785001528,0.026538972250023107,0.20328084375023536,1
221,1,mic_fileid_221_doa91_3spk_1.wav,4.0,3,"67,84,213",1,84,0.049251993571439404,enhanced_fileid_221_chunk1_pred84_idx1_loudest.wav,220,136.0,The unhappy wretch who aspires to deliver it.,0.07503123900005448,0.6155727740006114,0.13360885799966127,0.8242128710003271,0.01875780975001362,0.15389319350015285,0.03340221449991532,0.20605321775008179,1
221,2,mic_fileid_221_doa91_3spk_2.wav,4.0,3,"81,144,217",2,217,0.04601217157432818,enhanced_fileid_221_chunk2_pred217_idx2_loudest.wav,220,3.0,So deserve. Nothing can be nearer than deserve.,0.05436209399977088,0.6135071139997308,0.15280902000040442,0.8206782279999061,0.01359052349994272,0.1533767784999327,0.038202255000101104,0.20516955699997652,1
221,3,mic_fileid_221_doa91_3spk_3.wav,4.0,3,"55,88,217",2,217,0.06287502250806601,enhanced_fileid_221_chunk3_pred217_idx2_loudest.wav,220,3.0,And yet how little of this earth is the greatest man.,0.06729209199966135,0.6072103079995941,0.17669065699965358,0.851193056998909,0.016823022999915338,0.15180257699989852,0.044172664249913396,0.21279826424972725,1
221,4,mic_fileid_221_doa91_3spk_4.wav,4.0,3,"51,86,214",1,86,0.005903494169585889,enhanced_fileid_221_chunk4_pred86_idx1_loudest.wav,220,134.0,Bye.,0.07850862899977074,0.6110667540001486,0.06861972999968202,0.7581951129996014,0.019627157249942684,0.15276668850003716,0.017154932499920506,0.18954877824990035,1
222,1,mic_fileid_222_doa144_3spk_1.wav,4.0,3,"28,85,152",2,152,0.04497813126439604,enhanced_fileid_222_chunk1_pred152_idx2_loudest.wav,144,8.0,who are the inhibitors of this virus?,0.0603069690000666,0.6144396209997467,0.8099951489998602,1.4847417389996735,0.01507674225001665,0.15360990524993667,0.20249878724996506,0.3711854347499184,1
222,2,mic_fileid_222_doa144_3spk_2.wav,4.0,3,"62,144,179",1,144,0.052601122568133055,enhanced_fileid_222_chunk2_pred144_idx1_loudest.wav,144,0.0,"If you have me taken to a private room, only to tell me this.",0.06299341199974151,0.6547418489999473,0.1938106429997788,0.9115459039994676,0.015748352999935378,0.1636854622499868,0.0484526607499447,0.2278864759998669,1
222,3,mic_fileid_222_doa144_3spk_3.wav,4.0,3,"35,140,180",1,140,0.057735000926987946,enhanced_fileid_222_chunk3_pred140_idx1_loudest.wav,144,4.0,You might have saved yourself the trouble. I know all these-,0.0585580540000592,0.61472073799996,0.19166798100013693,0.8649467730001561,0.0146395135000148,0.15368018449999,0.04791699525003423,0.21623669325003902,1
222,4,mic_fileid_222_doa144_3spk_4.wav,4.0,3,"21,141,178",1,141,0.055487439543787195,enhanced_fileid_222_chunk4_pred141_idx1_loudest.wav,144,3.0,"things, but there are some with which.",0.06155415600005654,0.6101580879999347,0.13348279999991064,0.8051950439999018,0.015388539000014134,0.15253952199998366,0.03337069999997766,0.20129876099997546,1
223,1,mic_fileid_223_doa16_3spk_1.wav,4.0,3,"14,102,143",2,143,0.05443167148637678,enhanced_fileid_223_chunk1_pred143_idx2_loudest.wav,137,6.0,Then felt it built radically to over the entire world.,0.06662585499998386,0.6097454190003191,0.1544880070000545,0.8308592810003574,0.016656463749995964,0.15243635475007977,0.038622001750013624,0.20771482025008936,1
223,2,mic_fileid_223_doa16_3spk_2.wav,4.0,3,"20,28,134",2,134,0.03857377929013696,enhanced_fileid_223_chunk2_pred134_idx2_loudest.wav,137,3.0,of those horror objects.,0.07521222300010777,0.6092230330000348,0.09927123600027699,0.7837064920004195,0.018803055750026942,0.1523057582500087,0.024817809000069246,0.19592662300010488,1
223,3,mic_fileid_223_doa16_3spk_3.wav,4.0,3,"18,38,143",2,143,0.048577369991740976,enhanced_fileid_223_chunk3_pred143_idx2_loudest.wav,137,6.0,And appear at that about 100 years prior to the development of the...,0.0764013299999533,0.6072610920000443,0.16453187199977037,0.848194293999768,0.019100332499988326,0.15181527300001108,0.04113296799994259,0.212048573499942,1
223,4,mic_fileid_223_doa16_3spk_4.wav,4.0,3,"16,103,141",2,141,0.0537789056885018,enhanced_fileid_223_chunk4_pred141_idx2_loudest.wav,137,4.0,"nothing majority, there have died in a remote place.",0.10384791600017707,0.6162154899998313,0.1472567389996584,0.8673201449996668,0.025961979000044266,0.15405387249995783,0.0368141847499146,0.2168300362499167,1
223,5,mic_fileid_223_doa16_3spk_5.wav,4.0,3,"42,135,143",1,135,0.01890298463564929,enhanced_fileid_223_chunk5_pred135_idx1_loudest.wav,137,2.0,,0.06657238100024188,0.6508690180003214,0.11297256199986805,0.8304139610004313,0.01664309525006047,0.16271725450008034,0.028243140499967012,0.20760349025010782,1
224,1,mic_fileid_224_doa124_3spk_1.wav,4.0,3,"20,120,197",1,120,0.02903815938350006,enhanced_fileid_224_chunk1_pred120_idx1_loudest.wav,124,4.0,They went to the vault in a cage in a private room where breakfast was served.,0.06833120300007067,0.6144907359998797,0.21894967900016127,0.9017716180001116,0.017082800750017668,0.15362268399996992,0.05473741975004032,0.2254429045000279,1
224,2,mic_fileid_224_doa124_3spk_2.wav,4.0,3,"12,115,124",2,124,0.033594891543131035,enhanced_fileid_224_chunk2_pred124_idx2_loudest.wav,124,0.0,"So then, that's my hair turn gray. Let's rent home.",0.05619304199990438,0.660624086000098,0.19844920700006696,0.9152663350000694,0.014048260499976095,0.1651560215000245,0.04961230175001674,0.22881658375001734,1
224,3,mic_fileid_224_doa124_3spk_3.wav,4.0,3,"69,111,197",1,111,0.006988907616343933,enhanced_fileid_224_chunk3_pred111_idx1_loudest.wav,124,13.0,No.,0.07049188499968295,0.6136627930000031,0.07011590999991313,0.7542705879995992,0.017622971249920738,0.1534156982500008,0.017528977499978282,0.1885676469998998,1
224,4,mic_fileid_224_doa124_3spk_4.wav,4.0,3,"74,125,355",1,125,0.045401759529807906,enhanced_fileid_224_chunk4_pred125_idx1_loudest.wav,124,1.0,"No, man, that doesn't happen. Even I'm not great.",0.06521359999987908,0.6164479870003561,0.19335238099984053,0.8750139680000757,0.01630339999996977,0.15411199675008902,0.048338095249960134,0.21875349200001892,1
224,5,mic_fileid_224_doa124_3spk_5.wav,4.0,3,"3,69,82",0,3,0.00014812666321163662,enhanced_fileid_224_chunk5_pred3_idx0_loudest.wav,124,121.0,,0.05845917099986764,0.6011669649997202,0.08982863000028374,0.7494547659998716,0.01461479274996691,0.15029174124993006,0.022457157500070934,0.1873636914999679,1
225,1,mic_fileid_225_doa14_3spk_1.wav,4.0,3,"13,134,224",0,13,0.04294268749761826,enhanced_fileid_225_chunk1_pred13_idx0_loudest.wav,129,116.0,"The cruelty, the dishonesty, and the recklessness of the sea-",0.07864927599985094,0.6052283199992416,0.17697010200026853,0.8608476979993611,0.019662318999962736,0.1513070799998104,0.04424252550006713,0.21521192449984028,1
225,2,mic_fileid_225_doa14_3spk_2.wav,4.0,3,"13,122,236",0,13,0.04788545653766761,enhanced_fileid_225_chunk2_pred13_idx0_loudest.wav,129,116.0,of those days. There was nearly always meadness and cow...,0.07202644000017244,0.6290591339998173,0.19115132700017057,0.8922369010001603,0.01800661000004311,0.15726478349995432,0.04778783175004264,0.22305922525004007,1
225,3,mic_fileid_225_doa14_3spk_3.wav,4.0,3,"14,126,201",0,14,0.0413323329476,enhanced_fileid_225_chunk3_pred14_idx0_loudest.wav,129,115.0,"Rock, as we have said in the beginning of this sketch,",0.06818062000002101,0.6073765199998888,0.15710137399992163,0.8326585139998315,0.017045155000005252,0.1518441299999722,0.03927534349998041,0.20816462849995787,1
225,4,mic_fileid_225_doa14_3spk_4.wav,4.0,3,"13,30,41",0,13,0.008809175064141134,enhanced_fileid_225_chunk4_pred13_idx0_loudest.wav,129,116.0,,0.06429301399975884,0.6095989190002911,0.08133614899998065,0.7552280820000306,0.01607325349993971,0.15239972975007277,0.020334037249995163,0.18880702050000764,1
226,1,mic_fileid_226_doa127_3spk_1.wav,4.0,3,"65,196,320",2,320,0.0023351485343700265,enhanced_fileid_226_chunk1_pred320_idx2_loudest.wav,292,28.0,,0.0569310860000769,0.612228124000012,0.08432162000008248,0.7534808300001714,0.014232771500019226,0.153057031000003,0.02108040500002062,0.18837020750004285,1
226,2,mic_fileid_226_doa127_3spk_2.wav,4.0,3,"76,128,293",2,293,0.0590256528912694,enhanced_fileid_226_chunk2_pred293_idx2_loudest.wav,292,1.0,"in an earl if he lived longer enough, caused it to so often design its...",0.06404890200019508,0.6179470359998049,0.2132921049997094,0.8952880429997094,0.01601222550004877,0.15448675899995123,0.05332302624992735,0.22382201074992736,1
226,3,mic_fileid_226_doa127_3spk_3.wav,4.0,3,"67,130,189",1,130,0.029817824142889925,enhanced_fileid_226_chunk3_pred130_idx1_loudest.wav,292,162.0,The roof was broken in one place by a circular shaft below.,0.10981655200021123,0.6102659759999369,0.1654264570001942,0.8855089850003424,0.027454138000052808,0.15256649399998423,0.04135661425004855,0.2213772462500856,1
226,4,mic_fileid_226_doa127_3spk_4.wav,4.0,3,"44,76,182",0,44,0.0017107718945527026,enhanced_fileid_226_chunk4_pred44_idx0_loudest.wav,292,112.0,you,0.07746655699975236,0.6134793300002457,0.06135331599989513,0.7522992029998932,0.01936663924993809,0.15336983250006142,0.015338328999973783,0.1880748007499733,1
226,5,mic_fileid_226_doa127_3spk_5.wav,4.0,3,"40,67,89",1,67,2.4093527020251674e-06,enhanced_fileid_226_chunk5_pred67_idx1_loudest.wav,292,135.0,,0.06507899899997938,0.6251663429998189,0.141193684999962,0.8314390269997602,0.016269749749994844,0.15629158574995472,0.0352984212499905,0.20785975674994006,1
227,1,mic_fileid_227_doa143_3spk_1.wav,4.0,3,"146,200,348",0,146,0.04100543236473587,enhanced_fileid_227_chunk1_pred146_idx0_loudest.wav,143,3.0,"And for that very reason, I quickly intentionally occupied the load.",0.13087462299972685,0.6161541529995702,0.1841990079997231,0.9312277839990202,0.03271865574993171,0.15403853824989255,0.04604975199993078,0.23280694599975504,1
227,2,mic_fileid_227_doa143_3spk_2.wav,4.0,3,"144,205,333",0,144,0.03669500104780948,enhanced_fileid_227_chunk2_pred144_idx0_loudest.wav,143,1.0,in reality. Either to be a hero or to grow a limb.,0.08245504499973322,0.6713777170002686,0.2319222080000145,0.9857549700000163,0.020613761249933304,0.16784442925006715,0.05798055200000363,0.24643874250000408,1
227,3,mic_fileid_227_doa143_3spk_3.wav,4.0,3,"142,202,350",0,142,0.016050260946809353,enhanced_fileid_227_chunk3_pred142_idx0_loudest.wav,143,1.0,But there was nothing in between.,0.07894808099990769,0.6290693939995435,0.13728642600017338,0.8453039009996246,0.019737020249976922,0.15726734849988588,0.034321606500043345,0.21132597524990615,1
228,1,mic_fileid_228_doa105_3spk_1.wav,4.0,3,"93,172,306",2,306,0.06560265744722525,enhanced_fileid_228_chunk1_pred306_idx2_loudest.wav,300,6.0,"Dr. Sipre's does not mean to bring my soldier, but a regular physician that has...",0.07215307600017695,0.6510144029998628,0.20889718499984156,0.9320646639998813,0.018038269000044238,0.1627536007499657,0.05222429624996039,0.23301616599997033,1
228,2,mic_fileid_228_doa105_3spk_2.wav,4.0,3,"72,97,172",1,97,0.025527820801041646,enhanced_fileid_228_chunk2_pred97_idx1_loudest.wav,300,157.0,probably nothing more would have been heard from the settlers packing this last,0.08049582600006033,0.6072350760000518,0.15742644600004496,0.8451573480001571,0.020123956500015083,0.15180876900001294,0.03935661150001124,0.21128933700003927,1
228,3,mic_fileid_228_doa105_3spk_3.wav,4.0,3,"95,167,306",2,306,0.07130132691504736,enhanced_fileid_228_chunk3_pred306_idx2_loudest.wav,300,6.0,"The best of all reasons. There was none to be had, so I took care of him myself.",0.07686173899992355,0.6075030699998933,0.2089668180001354,0.8933316269999523,0.019215434749980886,0.15187576749997334,0.05224170450003385,0.22333290674998807,1
228,4,mic_fileid_228_doa105_3spk_4.wav,4.0,3,"101,115,174",0,101,0.007421017527409937,enhanced_fileid_228_chunk4_pred101_idx0_loudest.wav,300,161.0,,0.07902648999970552,0.8205761550007082,0.09768316200006666,0.9972858070004804,0.01975662249992638,0.20514403875017706,0.024420790500016665,0.2493214517501201,1
229,1,mic_fileid_229_doa100_3spk_1.wav,4.0,3,"13,96,202",1,96,0.06016604161344925,enhanced_fileid_229_chunk1_pred96_idx1_loudest.wav,100,4.0,"Against Emperor Ferdinand, hitherto the most fortunate",0.06617022599994016,0.8547905079994962,0.18451766099997258,1.105478394999409,0.01654255649998504,0.21369762699987405,0.046129415249993144,0.27636959874985223,1
229,2,mic_fileid_229_doa100_3spk_2.wav,4.0,3,"89,100,201",1,100,0.05564396530486979,enhanced_fileid_229_chunk2_pred100_idx1_loudest.wav,100,0.0,"mark of his age, who had subdued it at the start of his journey.",0.0666712560000633,0.8439939579998281,0.2060673850000967,1.1167325989999881,0.016667814000015824,0.21099848949995703,0.05151684625002417,0.27918314974999703,1
229,3,mic_fileid_229_doa100_3spk_3.wav,4.0,3,"87,98,202",1,98,0.05559049911351635,enhanced_fileid_229_chunk3_pred98_idx1_loudest.wav,100,2.0,by the rapidity of these pictures. The impressions they see,0.06331505299976925,0.8502597840001727,0.1928648449998036,1.1064396819997455,0.015828763249942313,0.21256494600004316,0.0482162112499509,0.2766099204999364,1
229,4,mic_fileid_229_doa100_3spk_4.wav,4.0,3,"79,96,198",1,96,0.04514159285911614,enhanced_fileid_229_chunk4_pred96_idx1_loudest.wav,100,4.0,So I'm listening to any of my endless songs.,0.057521508000263566,0.809971325999868,0.1779086449996612,1.0454014789997927,0.014380377000065891,0.202492831499967,0.0444771612499153,0.2613503697499482,1
230,1,mic_fileid_230_doa73_3spk_1.wav,4.0,3,"76,209,353",0,76,0.04431600523410855,enhanced_fileid_230_chunk1_pred76_idx0_loudest.wav,73,3.0,I met them yesterday as they were coming into the city. They were in a...,0.07992942900000344,0.8353371250004784,0.24072895700010122,1.155995511000583,0.01998235725000086,0.2088342812501196,0.060182239250025305,0.28899887775014577,1
230,2,mic_fileid_230_doa73_3spk_2.wav,4.0,3,"3,75,205",1,75,0.03708982576611637,enhanced_fileid_230_chunk2_pred75_idx1_loudest.wav,73,2.0,"horrible conditions, and it moved me the bar because I thought they were pretty comfortable.",0.06600448600011077,0.846757221000189,0.19624399799977255,1.1090057050000723,0.016501121500027693,0.21168930525004725,0.049060999499943136,0.2772514262500181,1
230,3,mic_fileid_230_doa73_3spk_3.wav,4.0,3,"76,216,344",0,76,0.05792961020513465,enhanced_fileid_230_chunk3_pred76_idx0_loudest.wav,73,3.0,"Frank, you're all the rags that covered them, that was standing me up-",0.06401672099991629,0.8279817570005434,0.2022777900001529,1.0942762680006126,0.016004180249979072,0.20699543925013586,0.05056944750003822,0.27356906700015315,1
230,4,mic_fileid_230_doa73_3spk_4.wav,4.0,3,"74,198,340",0,74,0.02821349898027991,enhanced_fileid_230_chunk4_pred74_idx0_loudest.wav,73,1.0,The site has made up their cases.,0.06401272799985236,0.8417346330002147,0.12701591899985942,1.0327632799999265,0.01600318199996309,0.21043365825005367,0.031753979749964856,0.2581908199999816,1
231,1,mic_fileid_231_doa125_3spk_1.wav,4.0,3,"76,201,327",2,327,0.10036990461019604,enhanced_fileid_231_chunk1_pred327_idx2_loudest.wav,328,1.0,A certain small rank is procured for them through the intervention,0.07968479999999545,0.8164054210005816,0.1547621419999814,1.0508523630005584,0.019921199999998862,0.2041013552501454,0.03869053549999535,0.2627130907501396,1
231,2,mic_fileid_231_doa125_3spk_2.wav,4.0,3,"15,118,330",2,330,0.07790360615069332,enhanced_fileid_231_chunk2_pred330_idx2_loudest.wav,328,2.0,as the representatives of the above noble families.,0.075043648999781,0.8186484789998758,0.14261386199996196,1.0363059899996188,0.01876091224994525,0.20466211974996895,0.03565346549999049,0.2590764974999047,1
231,3,mic_fileid_231_doa125_3spk_3.wav,4.0,3,"31,205,337",1,205,0.05890221046455872,enhanced_fileid_231_chunk3_pred205_idx1_loudest.wav,328,123.0,I'd have said for mercy's sake not to think of such a thing.,0.08531237700026395,0.845218224000746,0.21013426599984086,1.1406648670008508,0.021328094250065988,0.2113045560001865,0.052533566499960216,0.2851662167502127,1
