fileid,chunk_index,mic_file,duration_sec,audio_start_sec,audio_end_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,ipdnet_sec,dsenet_sec,frontend_compute_sec,frontend_compute_rtf,frontend_compute_margin_sec,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,chunk_total_wall_sec,ipdnet_rtf,dsenet_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
214,5,mic_fileid_214_doa74_3spk_5.wav,4.0,3736.0,3740.0,1,74,0,74,5.285099481018575e-06,enhanced_fileid_214_chunk5_gt74_pred74_idx0.wav,74,0.0,0.0,0.2383485059999657,0.2383485059999657,0.05958712649999143,3.7616514940000343,3.7339954460003355,4.0,3740.0,3740.000070475,7.047500002954621e-05,0.5,1,1.000000018843583,3.972343952000301,0.0,0.05958712649999143,0.9334988615000839,1,human life.,0,,"one, which is the enchantment of human life.",,
215,1,mic_fileid_215_doa77_3spk_1.wav,4.0,3740.0,3744.0,1,169,0,169,0.05702089790209687,enhanced_fileid_215_chunk1_gt169_pred169_idx0.wav,169,0.0,0.0,0.20625840299908305,0.20625840299908305,0.05156460074977076,3.793741597000917,3.769399325001359,4.0,3744.0,3744.0001446080005,0.00014460800048254896,0.5,1,1.0000000386239318,3.975657728000442,0.0,0.05156460074977076,0.9423498312503398,1,"And lightly, he took his horse",2,"And lightly, he took his horse with the spurs and departed",,3740.48,3743.94
215,2,mic_fileid_215_doa77_3spk_2.wav,4.0,3744.0,3748.0,1,169,0,169,0.13485543617048715,enhanced_fileid_215_chunk2_gt169_pred169_idx0.wav,169,0.0,0.0,0.2300091950000933,0.2300091950000933,0.05750229875002333,3.7699908049999067,3.748788891998629,4.0,3748.0,3748.0000672339993,6.723399928887375e-05,0.5,1,1.0000000179386337,3.9787980869987223,0.0,0.05750229875002333,0.9371972229996572,2,with the spurs and departed as fast as he might,2,as fast as he might . And when Sir Maligan saw him so,"And lightly, he took his horse with the spurs and departed",3744.36,3748.32
215,3,mic_fileid_215_doa77_3spk_3.wav,4.0,3748.0,3752.0,1,169,0,169,0.09231441978494188,enhanced_fileid_215_chunk3_gt169_pred169_idx0.wav,169,0.0,0.0,0.20708137800102122,0.20708137800102122,0.051770344500255305,3.792918621998979,3.772667037001156,4.0,3752.0,3752.000176927999,0.00017692799883661792,0.5,1,1.00000004715565,3.9797484150021774,0.0,0.051770344500255305,0.943166759250289,2,". And when Sir Maligan saw him so flee, he understood",2,"flee, he understood that it was by the",as fast as he might . And when Sir Maligan saw him so,3748.6800000000003,3752.2000000000003
215,4,mic_fileid_215_doa77_3spk_4.wav,4.0,3752.0,3756.0,1,169,0,169,0.09215561514703338,enhanced_fileid_215_chunk4_gt169_pred169_idx0.wav,169,0.0,0.0,0.2281304949992773,0.2281304949992773,0.05703262374981932,3.7718695050007227,3.7502362949999224,4.0,3756.0,3756.000118173999,0.0001181739989988273,0.5,1,1.000000031462726,3.9783667899991997,0.0,0.05703262374981932,0.9375590737499806,2,that it was by the Queen's commandment for to warn Sir Lanc,2,Queen's commandment for to warn Sir Lanc elot.,"flee, he understood that it was by the",3752.4,3755.26
216,1,mic_fileid_216_doa82_3spk_1.wav,4.0,3756.0,3760.0,1,334,0,334,0.04872893538900795,enhanced_fileid_216_chunk1_gt334_pred334_idx0.wav,334,0.0,0.0,0.21016263399906165,0.21016263399906165,0.052540658499765414,3.7898373660009383,3.7704636399994342,4.0,3760.0,3760.0000955529995,9.555299948260654e-05,0.5,1,1.0000000254130317,3.980626273998496,0.0,0.052540658499765414,0.9426159099998586,2,elot. What would they say in her friture,2,What would they say in her friture ? I don't know why they should say anything,,3756.3,3760.28
216,2,mic_fileid_216_doa82_3spk_2.wav,4.0,3760.0,3764.0,1,334,0,334,0.043215184100249854,enhanced_fileid_216_chunk2_gt334_pred334_idx0.wav,334,0.0,0.0,0.23208543300097517,0.23208543300097517,0.05802135825024379,3.767914566999025,3.7464480990001903,4.0,3764.0,3764.0000627150002,6.271500024013221e-05,0.5,1,1.000000016661796,3.9785335320011654,0.0,0.05802135825024379,0.9366120247500476,2,"? I don't know why they should say anything , but if they did I shouldn't much care",2,", but if they did I shouldn't much care . I should",What would they say in her friture ? I don't know why they should say anything,3760.98,3764.26
216,3,mic_fileid_216_doa82_3spk_3.wav,4.0,3764.0,3768.0,1,334,0,334,0.08588125918250548,enhanced_fileid_216_chunk3_gt334_pred334_idx0.wav,334,0.0,0.0,0.2185895629991137,0.2185895629991137,0.054647390749778424,3.7814104370008863,3.7611427219999314,4.0,3768.0,3768.000125254999,0.00012525499914772809,0.5,1,1.0000000332417727,3.979732284999045,0.0,0.054647390749778424,0.9402856804999828,2,". I should , my dear. I should care very much",2,", my dear. I should care very much . One is bound to think of one's",", but if they did I shouldn't much care . I should",3764.44,3768.1600000000003
216,4,mic_fileid_216_doa82_3spk_4.wav,4.0,3768.0,3772.0,1,334,0,334,0.05902304867995944,enhanced_fileid_216_chunk4_gt334_pred334_idx0.wav,334,0.0,0.0,0.23852852500021982,0.23852852500021982,0.059632131250054954,3.76147147499978,3.740966407000087,4.0,3772.0,3772.0001393620005,0.00013936200048192404,0.5,1,1.0000000369464477,3.979494932000307,0.0,0.059632131250054954,0.9352416017500218,2,. One is bound to think of one's family. Suppose it should turn,3,family. Suppose it should turn out afterwards that he was .,", my dear. I should care very much . One is bound to think of one's",3768.4,3771.8010000000004
216,5,mic_fileid_216_doa82_3spk_5.wav,4.0,3772.0,3776.0,1,334,0,334,0.00010512469008747416,enhanced_fileid_216_chunk5_gt334_pred334_idx0.wav,334,0.0,0.0,0.21566947100109246,0.21566947100109246,0.053917367750273115,3.7843305289989075,3.7629573630001687,4.0,3776.0,3776.0001247279997,0.00012472799971874338,0.5,1,1.0000000330317795,3.978626834001261,0.0,0.053917367750273115,0.9407393407500422,2,out afterwards that he was .,0,,family. Suppose it should turn out afterwards that he was .,,
217,1,mic_fileid_217_doa95_3spk_1.wav,4.0,3776.0,3780.0,1,285,0,285,0.13231526167628704,enhanced_fileid_217_chunk1_gt285_pred285_idx0.wav,285,0.0,0.0,0.24004565500035824,0.24004565500035824,0.06001141375008956,3.7599543449996418,3.73741579200032,4.0,3780.0,3780.000067919,6.791899977542926e-05,0.5,1,1.0000000179679893,3.977461447000678,0.0,0.06001141375008956,0.93435394800008,2,Wait into the hut and squatting,3,Wait into the hut and squatting down by the fire began to warm itself,,3776.28,3780.32
217,2,mic_fileid_217_doa95_3spk_2.wav,4.0,3780.0,3784.0,1,285,0,285,0.12562984712474015,enhanced_fileid_217_chunk2_gt285_pred285_idx0.wav,285,0.0,0.0,0.22257753499980026,0.22257753499980026,0.055644383749950066,3.7774224650001997,3.7567030179998255,4.0,3784.0,3784.0001123519996,0.00011235199963266496,0.5,1,1.0000000296913318,3.979280552999626,0.0,0.055644383749950066,0.9391757544999564,2,"down by the fire began to warm itself , and the priest with a renewed",2,", and the priest with a renewed fervor recited his prayers",Wait into the hut and squatting down by the fire began to warm itself,3781.12,3784.14
217,3,mic_fileid_217_doa95_3spk_3.wav,4.0,3784.0,3788.0,1,285,0,285,0.12069132658516218,enhanced_fileid_217_chunk3_gt285_pred285_idx0.wav,285,0.0,0.0,0.22635482300029253,0.22635482300029253,0.05658870575007313,3.7736451769997075,3.7514722979994986,4.0,3788.0,3788.000127780999,0.00012778099880961236,0.5,1,1.0000000337331043,3.977827120999791,0.0,0.05658870575007313,0.9378680744998746,2,fervor recited his prayers and struck his bell before the image,2,and struck his bell before the image of Buddha looking straight before,", and the priest with a renewed fervor recited his prayers",3784.62,3788.2400000000002
217,4,mic_fileid_217_doa95_3spk_4.wav,4.0,3788.0,3792.0,1,285,0,285,0.05344025008959505,enhanced_fileid_217_chunk4_gt285_pred285_idx0.wav,285,0.0,0.0,0.21747877100096957,0.21747877100096957,0.05436969275024239,3.7825212289990304,3.766447664000225,4.0,3792.0,3792.000102877999,0.00010287799887009896,0.5,1,1.000000027130274,3.9839264350011945,0.0,0.05436969275024239,0.9416119160000562,2,of Buddha looking straight before him.,1,him.,and struck his bell before the image of Buddha looking straight before,3788.6800000000003,3789.1
218,1,mic_fileid_218_doa157_3spk_1.wav,4.0,3792.0,3796.0,1,157,0,157,0.054591274868476175,enhanced_fileid_218_chunk1_gt157_pred157_idx0.wav,157,0.0,0.0,0.24233605999870633,0.24233605999870633,0.06058401499967658,3.7576639400012937,3.7379849660010223,4.0,3796.0,3796.0000758280003,7.582800026284531e-05,0.5,1,1.000000019975764,3.9803210259997286,0.0,0.06058401499967658,0.9344962415002556,2,And it took only a few minutes every 12 hours,3,And it took only a few minutes every 12 hours . I had a moment with Carter,,3792.36,3796.34
218,2,mic_fileid_218_doa157_3spk_2.wav,4.0,3796.0,3800.0,1,157,0,157,0.07165115519065408,enhanced_fileid_218_chunk2_gt157_pred157_idx0.wav,157,0.0,0.0,0.21064024699990114,0.21064024699990114,0.052660061749975284,3.789359753000099,3.768347836999965,4.0,3800.0,3800.000098466,9.846600005403161e-05,0.5,1,1.0000000259121054,3.978988083999866,0.0,0.052660061749975284,0.9420869592499912,2,. I had a moment with Carter in the isolation of his chart name,2,"in the isolation of his chart name . This voyage,",And it took only a few minutes every 12 hours . I had a moment with Carter,3796.8,3800.1
218,3,mic_fileid_218_doa157_3spk_3.wav,4.0,3800.0,3804.0,1,157,0,157,0.053795609318179505,enhanced_fileid_218_chunk3_gt157_pred157_idx0.wav,157,0.0,0.0,0.2319761099988682,0.2319761099988682,0.05799402749971705,3.768023890001132,3.7460062129994185,4.0,3804.0,3804.000052678999,5.267899905447848e-05,0.5,1,1.0000000138483174,3.9779823229982867,0.0,0.05799402749971705,0.9365015532498546,2,". This voyage, Greg, I'm getting like you",2,"Greg, I'm getting like you , too fanciful, with normal","in the isolation of his chart name . This voyage,",3800.54,3804.3
218,4,mic_fileid_218_doa157_3spk_4.wav,4.0,3804.0,3808.0,1,157,0,157,0.07118907350828337,enhanced_fileid_218_chunk4_gt157_pred157_idx0.wav,157,0.0,0.0,0.21795558700068796,0.21795558700068796,0.05448889675017199,3.782044412999312,3.7628580090004107,4.0,3808.0,3808.000116760999,0.00011676099893520586,0.5,1,1.0000000306620271,3.9808135960010986,0.0,0.05448889675017199,0.9407145022501027,2,", too fanciful, with normal group of passengers apparently.",1,group of passengers apparently.,"Greg, I'm getting like you , too fanciful, with normal",3804.6800000000003,3806.2000000000003
219,1,mic_fileid_219_doa56_3spk_1.wav,4.0,3808.0,3812.0,1,56,0,56,0.06498096351715198,enhanced_fileid_219_chunk1_gt56_pred56_idx0.wav,56,0.0,0.0,0.23704351599917572,0.23704351599917572,0.05926087899979393,3.7629564840008243,3.742301296999358,4.0,3812.0,3812.0001170510004,0.00011705100041581318,0.5,1,1.0000000307059287,3.9793448129985336,0.0,0.05926087899979393,0.9355753242498395,2,They were sad and downhearted,3,They were sad and downhearted . In all that,,3808.36,3812.2400000000002
219,2,mic_fileid_219_doa56_3spk_2.wav,4.0,3812.0,3816.0,1,56,0,56,0.08865970730778916,enhanced_fileid_219_chunk2_gt56_pred56_idx0.wav,56,0.0,0.0,0.22486107900112984,0.22486107900112984,0.05621526975028246,3.77513892099887,3.7529153369996493,4.0,3816.0,3816.0001143619993,0.00011436199929448776,0.5,1,1.0000000299690774,3.977776416000779,0.0,0.05621526975028246,0.9382288342499123,2,". In all that misery, the poor attorney had",2,"misery, the poor attorney had the worst of it. Mary",They were sad and downhearted . In all that,3812.56,3816.08
219,3,mic_fileid_219_doa56_3spk_3.wav,4.0,3816.0,3820.0,1,56,0,56,0.06985508953104544,enhanced_fileid_219_chunk3_gt56_pred56_idx0.wav,56,0.0,0.0,0.2384790569994948,0.2384790569994948,0.0596197642498737,3.761520943000505,3.7393331559997023,4.0,3820.0,3820.000071201999,7.120199916244019e-05,0.5,1,1.0000000186392668,3.977812212999197,0.0,0.0596197642498737,0.9348332889999256,2,the worst of it. Mary was free from her stepmother's seal,2,was free from her stepmother's seal and her stepmother's persecution,"misery, the poor attorney had the worst of it. Mary",3816.44,3819.96
219,4,mic_fileid_219_doa56_3spk_4.wav,4.0,3820.0,3824.0,1,56,0,56,0.03946563054984609,enhanced_fileid_219_chunk4_gt56_pred56_idx0.wav,56,0.0,0.0,0.22084874500069418,0.22084874500069418,0.055212186250173545,3.779151254999306,3.756457423000029,4.0,3824.0,3824.0001198319987,0.00011983199874521233,0.5,1,1.0000000313368198,3.977306168000723,0.0,0.055212186250173545,0.9391143557500072,2,and her stepmother's persecution at any rate at night,2,at any rate at night .,was free from her stepmother's seal and her stepmother's persecution,3820.88,3823.001
220,1,mic_fileid_220_doa23_3spk_1.wav,4.0,3824.0,3828.0,1,237,0,237,0.07359705737995159,enhanced_fileid_220_chunk1_gt237_pred237_idx0.wav,237,0.0,0.0,0.2254072460000316,0.2254072460000316,0.0563518115000079,3.7745927539999684,3.751539118000437,4.0,3828.0,3828.000110965999,0.00011096599882876035,0.5,1,1.000000028987983,3.9769463640004687,0.0,0.0563518115000079,0.9378847795001093,2,. But tell me all about it,2,But tell me all about it . Why do you wish to know?,,3824.6,3828.02
220,2,mic_fileid_220_doa23_3spk_2.wav,4.0,3828.0,3832.0,1,237,0,237,0.08266051862997564,enhanced_fileid_220_chunk2_gt237_pred237_idx0.wav,237,0.0,0.0,0.2167922919998091,0.2167922919998091,0.054198072999952274,3.783207708000191,3.7620950719992834,4.0,3832.0,3832.000124775999,0.00012477599921112414,0.5,1,1.0000000325615865,3.9788873639990925,0.0,0.054198072999952274,0.9405237679998208,2,. Why do you wish to know? Ask Cavalcanti. What,2,Ask Cavalcanti. What ? Do you again defy me,But tell me all about it . Why do you wish to know?,3828.42,3832.38
220,3,mic_fileid_220_doa23_3spk_3.wav,4.0,3832.0,3836.0,1,237,0,237,0.07516240713418916,enhanced_fileid_220_chunk3_gt237_pred237_idx0.wav,237,0.0,0.0,0.24070621099963319,0.24070621099963319,0.060176552749908296,3.759293789000367,3.737803652000366,4.0,3836.0,3836.0000976480005,9.764800051925704e-05,0.5,1,1.0000000254556831,3.9785098629999993,0.0,0.060176552749908296,0.9344509130000915,2,? Do you again defy me ? No.,2,"? No. The fact is, I have",Ask Cavalcanti. What ? Do you again defy me,3832.76,3836.2400000000002
220,4,mic_fileid_220_doa23_3spk_4.wav,4.0,3836.0,3840.0,1,237,0,237,0.06889486287172791,enhanced_fileid_220_chunk4_gt237_pred237_idx0.wav,237,0.0,0.0,0.22263350400135096,0.22263350400135096,0.05565837600033774,3.777366495998649,3.756306699000561,4.0,3840.0,3840.0000925629993,9.256299927073997e-05,0.5,1,1.0000000241049478,3.978940203001912,0.0,0.05565837600033774,0.9390766747501402,2,"The fact is, I have found my father.",2,found my father. What?,"? No. The fact is, I have",3836.48,3839.42
220,5,mic_fileid_220_doa23_3spk_5.wav,4.0,3840.0,3844.0,1,237,0,237,2.827776751028746e-06,enhanced_fileid_220_chunk5_gt237_pred237_idx0.wav,237,0.0,0.0,0.2420224359993881,0.2420224359993881,0.06050560899984703,3.757977564000612,3.7359312959997624,4.0,3844.0,3844.000064566,6.456600021920167e-05,0.5,1,1.0000000167965661,3.9779537319991505,0.0,0.06050560899984703,0.9339828239999406,2,What? (upbeat music,2,(upbeat music ),found my father. What?,3840.62,3841.8020000000006
221,1,mic_fileid_221_doa91_3spk_1.wav,4.0,3844.0,3848.0,1,220,0,220,0.11047936110266515,enhanced_fileid_221_chunk1_gt220_pred220_idx0.wav,220,0.0,0.0,0.22036219399888068,0.22036219399888068,0.05509054849972017,3.7796378060011193,3.7603441500014014,4.0,3848.0,3848.000117722,0.0001177220001409296,0.5,1,1.0000000305930354,3.980706344000282,0.0,0.05509054849972017,0.9400860375003504,2,) It was but a little help that he had,2,It was but a little help that he had to make other things of this,,3844.02,3848.3
221,2,mic_fileid_221_doa91_3spk_2.wav,4.0,3848.0,3852.0,1,220,0,220,0.09090863492492192,enhanced_fileid_221_chunk2_gt220_pred220_idx0.wav,220,0.0,0.0,0.2275560019988916,0.2275560019988916,0.0568890004997229,3.7724439980011084,3.7511071490007453,4.0,3852.0,3852.000082711,8.271099977719132e-05,0.5,1,1.0000000214722222,3.978663150999637,0.0,0.0568890004997229,0.9377767872501863,2,to make other things of this earth. Nothing can be near,2,earth. Nothing can be near er to nothing than this earth. In,It was but a little help that he had to make other things of this,3848.56,3852.38
221,3,mic_fileid_221_doa91_3spk_3.wav,4.0,3852.0,3856.0,1,220,0,220,0.11145436685018618,enhanced_fileid_221_chunk3_gt220_pred220_idx0.wav,220,0.0,0.0,0.21776747900003102,0.21776747900003102,0.054441869750007754,3.782232520999969,3.762477553998906,4.0,3856.0,3856.000170330999,0.00017033099902619142,0.5,1,1.0000000441729768,3.980245032998937,0.0,0.054441869750007754,0.9406193884997265,2,er to nothing than this earth. In yet how little of this earth is the,2,yet how little of this earth is the greatest man. He,earth. Nothing can be near er to nothing than this earth. In,3852.52,3856.2400000000002
221,4,mic_fileid_221_doa91_3spk_4.wav,4.0,3856.0,3860.0,1,220,0,220,0.10248935178132332,enhanced_fileid_221_chunk4_gt220_pred220_idx0.wav,220,0.0,0.0,0.24192047500037006,0.24192047500037006,0.060480118750092515,3.75807952499963,3.7377647400007845,4.0,3860.0,3860.000079263,7.926299986138474e-05,0.5,1,1.000000020534456,3.9796852150011546,0.0,0.060480118750092515,0.9344411850001961,2,greatest man. He thinks he treads upon the earth,2,thinks he treads upon the earth .,yet how little of this earth is the greatest man. He,3856.4,3859.501
222,1,mic_fileid_222_doa144_3spk_1.wav,4.0,3860.0,3864.0,1,144,0,144,0.09026109038771829,enhanced_fileid_222_chunk1_gt144_pred144_idx0.wav,144,0.0,0.0,0.22314173499944445,0.22314173499944445,0.05578543374986111,3.7768582650005555,3.754563603999486,4.0,3864.0,3864.000151552,0.00015155199980654288,0.5,1,1.000000039221532,3.9777053389989305,0.0,0.05578543374986111,0.9386409009998715,2,. You have assassinated. Well,2,"You have assassinated. Well , I should say.",,3860.5,3864.26
222,2,mic_fileid_222_doa144_3spk_2.wav,4.0,3864.0,3868.0,1,144,0,144,0.12141770316596467,enhanced_fileid_222_chunk2_gt144_pred144_idx0.wav,144,0.0,0.0,0.23063389100025233,0.23063389100025233,0.05765847275006308,3.7693661089997477,3.747128081999108,4.0,3868.0,3868.0001190620005,0.00011906200052180793,0.5,1,1.0000000307812824,3.9777619729993603,0.0,0.05765847275006308,0.936782020499777,2,", I should say. If you had me taken to a private room",2,If you had me taken to a private room only to tell me this,"You have assassinated. Well , I should say.",3864.2610000000004,3867.48
222,3,mic_fileid_222_doa144_3spk_3.wav,4.0,3868.0,3872.0,1,144,0,144,0.13008310536220757,enhanced_fileid_222_chunk3_gt144_pred144_idx0.wav,144,0.0,0.0,0.21946621000097366,0.21946621000097366,0.054866552500243415,3.7805337899990263,3.759889196000586,4.0,3872.0,3872.000091553,9.155299994745292e-05,0.5,1,1.0000000236448863,3.9793554060015595,0.0,0.054866552500243415,0.9399722990001464,2,only to tell me this . You might have saved yourself the trouble,2,. You might have saved yourself the trouble . I know all these things,If you had me taken to a private room only to tell me this,3868.0,3872.06
222,4,mic_fileid_222_doa144_3spk_4.wav,4.0,3872.0,3876.0,1,144,0,144,0.09446524439703338,enhanced_fileid_222_chunk4_gt144_pred144_idx0.wav,144,0.0,0.0,0.22237732599933224,0.22237732599933224,0.05559433149983306,3.7776226740006678,3.7532549679999647,4.0,3876.0,3876.0001061780004,0.00010617800035106484,0.5,1,1.0000000273937049,3.975632293999297,0.0,0.05559433149983306,0.9383137419999912,2,". I know all these things , but there are some with which",2,", but there are some with which .",. You might have saved yourself the trouble . I know all these things,3872.9,3875.3010000000004
223,1,mic_fileid_223_doa16_3spk_1.wav,4.0,3876.0,3880.0,1,137,0,137,0.10548104702305221,enhanced_fileid_223_chunk1_gt137_pred137_idx0.wav,137,0.0,0.0,0.2217232969996985,0.2217232969996985,0.055430824249924626,3.7782767030003015,3.7592068960002507,4.0,3880.0,3880.000121068,0.00012106800022593234,0.5,1,1.0000000312030928,3.980930192999949,0.0,0.055430824249924626,0.9398017240000627,2,". Install them, though, radically to alter",2,"Install them, though, radically to alter the entire moral constitution",,3876.32,3879.6
223,2,mic_fileid_223_doa16_3spk_2.wav,4.0,3880.0,3884.0,1,137,0,137,0.07405204209591587,enhanced_fileid_223_chunk2_gt137_pred137_idx0.wav,137,0.0,0.0,0.23758440499841527,0.23758440499841527,0.05939610124960382,3.7624155950015847,3.7417025869999634,4.0,3884.0,3884.0000876270005,8.762700053921435e-05,0.5,1,1.0000000225610197,3.9792869919983787,0.0,0.05939610124960382,0.9354256467499908,2,the entire moral constitution of those who are their objects,2,of those who are their objects . It appears,"Install them, though, radically to alter the entire moral constitution",3880.96,3884.3
223,3,mic_fileid_223_doa16_3spk_3.wav,4.0,3884.0,3888.0,1,137,0,137,0.12380088277374968,enhanced_fileid_223_chunk3_gt137_pred137_idx0.wav,137,0.0,0.0,0.23189331100002164,0.23189331100002164,0.05797332775000541,3.7681066889999784,3.7502017240003624,4.0,3888.0,3888.000136167999,0.0001361679987894604,0.5,1,1.0000000350226335,3.982095035000384,0.0,0.05797332775000541,0.9375504310000906,2,. It appears that about 100 years prior,2,that about 100 years prior to Mr. Ellison's attainment of,of those who are their objects . It appears,3884.7200000000003,3888.34
223,4,mic_fileid_223_doa16_3spk_4.wav,4.0,3888.0,3892.0,1,137,0,137,0.10788993900759135,enhanced_fileid_223_chunk4_gt137_pred137_idx0.wav,137,0.0,0.0,0.2270239160006895,0.2270239160006895,0.056755979000172374,3.7729760839993105,3.7524450230012008,4.0,3892.0,3892.000093729999,9.372999920742586e-05,0.5,1,1.0000000240827336,3.9794689390018902,0.0,0.056755979000172374,0.9381112557503002,2,"to Mr. Ellison's attainment of his majority, there had died",2,"his majority, there had died in a remote province",that about 100 years prior to Mr. Ellison's attainment of,3888.5,3891.98
223,5,mic_fileid_223_doa16_3spk_5.wav,4.0,3892.0,3896.0,1,137,0,137,0.04122137938383392,enhanced_fileid_223_chunk5_gt137_pred137_idx0.wav,137,0.0,0.0,0.2215788640005485,0.2215788640005485,0.05539471600013712,3.7784211359994515,3.7589127009996446,4.0,3896.0,3896.00013228,0.0001322799998888513,0.5,1,1.0000000339527721,3.980491565000193,0.0,0.05539471600013712,0.9397281752499111,2,in a remote province .,1,.,"his majority, there had died in a remote province",3892.88,3892.8810000000003
224,1,mic_fileid_224_doa124_3spk_1.wav,4.0,3896.0,3900.0,1,124,0,124,0.05656435253795948,enhanced_fileid_224_chunk1_gt124_pred124_idx0.wav,124,0.0,0.0,0.24356044600062887,0.24356044600062887,0.06089011150015722,3.756439553999371,3.7355051180002192,4.0,3900.0,3900.000075640999,7.564099905721378e-05,0.5,1,1.000000019395128,3.979065564000848,0.0,0.06089011150015722,0.9338762795000548,2,They went to the vault and engaged a private room,3,They went to the vault and engaged a private room where breakfast was served to them,,3896.3,3900.2400000000002
224,2,mic_fileid_224_doa124_3spk_2.wav,4.0,3900.0,3904.0,1,124,0,124,0.06446742345325741,enhanced_fileid_224_chunk2_gt124_pred124_idx0.wav,124,0.0,0.0,0.21220449300017208,0.21220449300017208,0.05305112325004302,3.787795506999828,3.7679697570001736,4.0,3904.0,3904.0001584009988,0.0001584009987709578,0.5,1,1.0000000405740264,3.9801742500003456,0.0,0.05305112325004302,0.9419924392500434,2,where breakfast was served to them . Has my hair turned gray?,2,". Has my hair turned gray? Ask Ren home, passing his",They went to the vault and engaged a private room where breakfast was served to them,3901.08,3904.32
224,3,mic_fileid_224_doa124_3spk_3.wav,4.0,3904.0,3908.0,1,124,0,124,0.05104792629581982,enhanced_fileid_224_chunk3_gt124_pred124_idx0.wav,124,0.0,0.0,0.23319821499899263,0.23319821499899263,0.058299553749748156,3.7668017850010074,3.7431083169994963,4.0,3908.0,3908.0001321639993,0.00013216399929660838,0.5,1,1.000000033818833,3.976306531998489,0.0,0.058299553749748156,0.9357770792498741,2,"Ask Ren home, passing his hand over his hair, which was damp",2,"hand over his hair, which was damp and clung closely to a skull.",". Has my hair turned gray? Ask Ren home, passing his",3904.58,3908.0
224,4,mic_fileid_224_doa124_3spk_4.wav,4.0,3908.0,3912.0,1,124,0,124,0.08783621880556314,enhanced_fileid_224_chunk4_gt124_pred124_idx0.wav,124,0.0,0.0,0.21302882000054524,0.21302882000054524,0.05325720500013631,3.7869711799994548,3.7654361219993007,4.0,3912.0,3912.0001460139993,0.00014601399925595615,0.5,1,1.000000037324642,3.978464941999846,0.0,0.05325720500013631,0.9413590304998252,2,"and clung closely to a skull. No, old man, that doesn't often happen",2,"No, old man, that doesn't often happen . Even I'm not great.","hand over his hair, which was damp and clung closely to a skull.",3908.56,3911.96
224,5,mic_fileid_224_doa124_3spk_5.wav,4.0,3912.0,3916.0,1,124,0,124,1.711855514932719e-05,enhanced_fileid_224_chunk5_gt124_pred124_idx0.wav,124,0.0,0.0,0.2312319459997525,0.2312319459997525,0.057807986499938124,3.7687680540002475,3.747222388999944,4.0,3916.0,3916.00014163,0.00014163000014377758,0.5,1,1.0000000361670072,3.9784543349996966,0.0,0.057807986499938124,0.936805597249986,2,. Even I'm not great. [BLANK,2,[BLANK _,"No, old man, that doesn't often happen . Even I'm not great.",3913.94,3915.7410000000004
225,1,mic_fileid_225_doa14_3spk_1.wav,4.0,3916.0,3920.0,1,129,0,129,0.10717554486773342,enhanced_fileid_225_chunk1_gt129_pred129_idx0.wav,129,0.0,0.0,0.21218089700050768,0.21218089700050768,0.05304522425012692,3.7878191029994923,3.767286497999521,4.0,3920.0,3920.0002611319997,0.000261131999650388,0.5,1,1.000000066615306,3.9794673950000288,0.0,0.05304522425012692,0.9418216244998803,2,_ to whom he made known fully the character,2,to whom he made known fully the character of the place and people when he fled,,3916.58,3920.2000000000003
225,2,mic_fileid_225_doa14_3spk_2.wav,4.0,3920.0,3924.0,1,129,0,129,0.09036493706905997,enhanced_fileid_225_chunk2_gt129_pred129_idx0.wav,129,0.0,0.0,0.23164328899838438,0.23164328899838438,0.057910822249596094,3.7683567110016156,3.7319855480000115,4.0,3924.0,3924.0001181360003,0.00011813600031018723,0.5,1,1.0000000301060143,3.963628836998396,0.0,0.057910822249596094,0.9329963870000029,2,of the place and people when he fled the danger he was exposed,2,the danger he was exposed to from slave hunters,to whom he made known fully the character of the place and people when he fled,3920.7400000000002,3923.62
225,3,mic_fileid_225_doa14_3spk_3.wav,4.0,3924.0,3928.0,1,129,0,129,0.0810448810820977,enhanced_fileid_225_chunk3_gt129_pred129_idx0.wav,129,0.0,0.0,0.20715106900024693,0.20715106900024693,0.051787767250061734,3.792848930999753,3.772693264998452,4.0,3928.0,3928.0001461560005,0.00014615600048273336,0.5,1,1.0000000372087579,3.979844333998699,0.0,0.051787767250061734,0.943173316249613,2,to from slave hunters and the strong hope he cherished of,2,and the strong hope he cherished of reaching free land soon.,the danger he was exposed to from slave hunters,3924.2000000000003,3928.1
225,4,mic_fileid_225_doa14_3spk_4.wav,4.0,3928.0,3932.0,1,129,0,129,0.0004590089415022119,enhanced_fileid_225_chunk4_gt129_pred129_idx0.wav,129,0.0,0.0,0.22796650399868668,0.22796650399868668,0.05699162599967167,3.7720334960013133,3.7468701710004098,4.0,3932.0,3932.0000567770003,5.677700028172694e-05,0.5,1,1.0000000144397254,3.9748366749990964,0.0,0.05699162599967167,0.9367175427501024,2,reaching free land soon. [BLANK,1,[BLANK,and the strong hope he cherished of reaching free land soon.,3928.96,3928.9610000000002
