fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
224,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_224_doa124_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.403375,124,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_224/odas_postfiltered_preddoa122_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,122.31585605782992,1.684143942170067,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_224_doa124_spk1.txt,0.5102040816326531,25,49,6.408464363382217,-1.6378053744801127,-8.04626973786233,6.037191337080503,-37.72234142074615,-43.75953275782665,THEY WENT TO THE VAULTS AND ENGAGED A PRIVATE ROOM WHERE BREAKFAST WAS SERVED TO THEM HAS MY HAIR TURNED GREY ASKED REHNHJELM PASSING HIS HAND OVER HIS HAIR WHICH WAS DAMP AND CLUNG CLOSELY TO HIS SKULL NO OLD MAN THAT DOESN'T OFTEN HAPPEN EVEN I'M NOT GREY,"You just ride with Rome, where breakfast was served to men. Has my hair turned gray? And the friend who was passing the can over his hair, who was then, and clunked closely to his skull. No, old man, that doesn't often happen. You are not gray.",0.5451097229997686,0.5451097229997686,0.03132206959855594,0.03132206959855594,1
225,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_225_doa14_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,14.81375,129,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_225/odas_postfiltered_preddoa123_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,122.7807916256961,6.219208374303889,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_225_doa129_spk1.txt,1.0,37,37,4.172810368771113,-0.0431710671467016,-4.215981435917815,2.9948921414582137,-57.08991187105102,-60.08480401250924,TO WHOM HE MADE KNOWN FULLY THE CHARACTER OF THE PLACE AND PEOPLE WHENCE HE HAD FLED THE DANGERS HE WAS EXPOSED TO FROM SLAVE HUNTERS AND THE STRONG HOPE HE CHERISHED OF REACHING FREE LAND SOON,Thank you!,0.6265814549988136,0.6265814549988136,0.04229728833001863,0.04229728833001863,1
226,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_226_doa127_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.686,292,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_226/odas_postfiltered_preddoa293_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,292.83633404666585,0.8363340466658542,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_226_doa292_spk1.txt,0.88,44,50,6.025570387315123,-0.9544003475633942,-6.979970734878517,4.8583883424857675,-33.66534372517482,-38.52373206766059,THE STATEMENT THAT HIS OLD FRIEND HAD BECOME A LORD AND WAS IN DANGER OF BEING AN EARL IF HE LIVED LONG ENOUGH CAUSED DICK TO SO OPEN HIS EYES AND MOUTH AND START THAT HIS CAP FELL OFF WHEN HE PICKED IT UP HE UTTERED A RATHER SINGULAR EXCLAMATION,"He was thinking about his old friend, if he could afford it, it was a danger of being a girl if he lived close to him, while he were caustic, self-organized, now at start, and then was kept alive. But he learned about it now, and when he picked it up, he'd see about it around the same time as exclamation.",0.6088887690002593,0.6088887690002593,0.03649099658397815,0.03649099658397815,1
227,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_227_doa143_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.74475,143,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_227/odas_postfiltered_preddoa142_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,142.40418456658975,0.5958154334102517,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_227_doa143_spk1.txt,0.9285714285714286,26,28,6.115211563794008,-11.03769979800228,-17.15291136179629,5.47916285406311,-48.58712596892295,-54.06628882298606,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN,"It seems to me that, in this period...",0.8137619199987967,0.8137619199987967,0.0516846517092235,0.0516846517092235,1
228,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_228_doa105_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.55775,300,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_228/odas_postfiltered_preddoa300_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,299.507367708652,0.4926322913480021,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_228_doa300_spk1.txt,0.4523809523809524,19,42,7.17393388369124,-4.605495842324159,-11.7794297260154,6.3268887879034565,-34.91907277388502,-41.24596156178848,DOCTOR SITGREAVES DOES NOT MEAN A RIG'LAR SOLDIER BUT A REGULAR PHYSICIAN MADAM SAID THE TROOPER OH CRIED THE MAIDEN AGAIN CORRECTING HERSELF FOR THE BEST OF ALL REASONS THERE WAS NONE TO BE HAD SO I TOOK CARE OF HIM MYSELF,"I was a soldier but a regular physician when I was at the door birth. Oh, you made it again correcting yourself. For the best of all reasons, it was not to be had, so I took care of it myself.",0.4227609610006766,0.4227609610006766,0.027173656923441796,0.027173656923441796,1
229,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_229_doa100_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.725625,100,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_229/odas_postfiltered_preddoa096_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,96.40005445483686,3.5999455451631377,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_229_doa100_spk1.txt,0.6285714285714286,22,35,5.254666838641908,-6.483635127767143,-11.73830196640905,4.02499890991453,-42.57477291496527,-46.5997718248798,AGAINST THE EMPEROR FERDINAND HITHERTO THE MOST FORTUNATE MONARCH OF HIS AGE WHO HAD SUBDUED AND ASTONISHED GERMANY BY THE RAPIDITY OF HIS VICTORIES DEEP IMPRESSIONS THEY SAW MUST BE MADE BY THE ENGLISH SWORD,"Comprehensive and both for a man hitherto the most fortunate monster of his age, is a dearest and dishonest journey by a dearest and dearest. He who crushes his boss off must be made by the English sword.",0.45039058800102794,0.45039058800102794,0.026928176854439097,0.026928176854439097,1
230,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_230_doa73_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.50125,73,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_230/odas_postfiltered_preddoa073_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,73.35074032662028,0.35074032662026866,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_230_doa73_spk1.txt,0.3125,15,48,3.922173805132099,-10.652685354020871,-14.57485915915297,3.207940089918351,-42.3210476046407,-45.52898769455905,I MET THEM YESTERDAY AS THEY WERE COMING INTO THE CITY THEY WERE IN A DEPLORABLE CONDITION AND IT MOVED ME THE MORE BECAUSE I THOUGHT THEY WERE PERSONS OF RANK THROUGH ALL THE RAGS THAT COVERED THEM NOTWITHSTANDING THE IMPRESSION THE SUN HAS MADE ON THEIR FACES,"I'm not getting it! I'm running into the city! They were in a deplorable condition, and it moved me a little more because I thought they were persons of rank. Through all the rags that covered them, I was able to see the impression the sun has made on their faces.",0.46047221000117133,0.46047221000117133,0.02790529262941725,0.02790529262941725,1
231,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_231_doa125_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.902375,328,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_231/odas_postfiltered_preddoa326_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,326.08495952440444,1.9150404755955606,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_231_doa328_spk1.txt,0.5263157894736842,20,38,6.141801554722594,-2.325749791507742,-8.467551346230337,4.975762855562849,-32.510756177103694,-37.48651903266654,A CERTAIN SMALL RANK IS PROCURED FOR THEM THROUGH THE INTERVENTION OF THE REPRESENTATIVES OF THE ABOVE NOBLE FAMILIES WHO ON THE ISSUING OF THE REQUIRED PATENT RECEIVE AS THEIR PERQUISITE A FEE WHICH ALTHOUGH INSIGNIFICANT IN ITSELF,"As her textual rent is on view for them through the intervention of the representatives of the above-mentioned families, who, on the issuing of their appellate patent, receive a clear license of the rent, which will be quite significant in itself.",0.8678179859998636,0.8678179859998636,0.05457159612950038,0.05457159612950038,1
232,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_232_doa59_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.903375,339,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_232/odas_postfiltered_preddoa328_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,327.8244520628732,11.175547937126794,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_232_doa339_spk1.txt,1.0,36,36,3.8033819931419464,-10.940316963472174,-14.743698956614121,2.141181990110253,-33.463862274397094,-35.60504426450735,BUT NOW THE ATTEMPT HAD BEEN MADE AND WORDS HAD BEEN FORCED FROM LILY'S LIPS THE SPEAKING OF WHICH WOULD NEVER BE FORGOTTEN BY HERSELF I KNEW THAT IT WOULD BE SO SAID JOHN AH YES,this accident was a very major head injury you doctor?,1.4982300070005294,1.4982300070005294,0.08863496236701425,0.08863496236701425,1
233,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_233_doa132_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.79575,203,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_233/odas_postfiltered_preddoa202_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,202.49723919079494,0.5027608092050571,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_233_doa203_spk1.txt,0.6037735849056604,32,53,5.382174584581896,-5.509747458964833,-10.891922043546728,3.946004128374405,-43.33163987041718,-47.27764399879158,I TOLD HER THAT AT THE FOREST INN THE LANDLORD FOUND US IN BOARD AND LODGING VERY WELL THEN SAID SHE I WILL DO THE SAME WHEN DO YOU PROPOSE TO COMMENCE TO NIGHT SAID I THEN SAID SHE I'LL TELL THE OSTLER TO LIGHT UP THE ROOM AND GET YOUR STAGE READY,"I told her that I'd be forced to sit in the landlord's house and have her be lodging. Very well then, said she. I would say, would need to close the request. Tonight's a day. Then, said she. I'll tell the officer to light up the room and get her to stay in training.",0.6131603440007893,0.6131603440007893,0.03650687489399338,0.03650687489399338,1
234,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_234_doa1_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.285,89,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_234/odas_postfiltered_preddoa087_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,86.83902119568131,2.160978804318688,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_234_doa89_spk1.txt,0.9122807017543859,52,57,6.944670105968225,-10.893555251617347,-17.83822535758557,6.561032803198921,-37.82398538894643,-44.38501819214535,AS IT WAS TO THE MEN ABOUT HIM THE GREEDY THING IN HIM WANTED TO MAKE MONEY FASTER THAN IT COULD BE MADE BY TILLING THE LAND MORE THAN ONCE HE WENT INTO WINESBURG TO TALK WITH HIS SON IN LAW JOHN HARDY ABOUT IT YOU ARE A BANKER AND YOU WILL HAVE CHANCES I NEVER HAD,"And the rest of the world is American. And the rest of the world is American. And the rest of the world is American. And before they want to weigh into one's future, the time table presents a new one. And I'm not going to argue about it. You are a bankers human, and I'm sure this thing never ends.",0.6648494749988458,0.6648494749988458,0.03846395574190604,0.03846395574190604,1
235,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_235_doa20_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.6405,209,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_235/odas_postfiltered_preddoa208_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,208.44957975991628,0.5504202400837244,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_235_doa209_spk1.txt,0.5641025641025641,22,39,4.675573923977981,-2.9503824441890574,-7.625956368167039,3.2818851065092476,-31.594161791364883,-34.87604689787413,MISTER DINSMORE PASSED OUT OF ONE DOOR WHILE ELSIE LEFT BY THE OTHER THE THREE LITTLE GIRLS LOOKED INQUIRINGLY INTO EACH OTHER'S FACES WHAT IS THE MATTER WHAT HAS ELSIE DONE ASKED CARRY IN A WHISPER I DON'T KNOW,"Mr. Gids will be passed down one door while Chelsea will have to fight the other. The three little girls look too fiery into each other's faces. So, why is the matter? What has Chelsea done to pass the carry-in answer? I don't know.",0.5213769019992469,0.5213769019992469,0.029555675972860573,0.029555675972860573,1
236,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_236_doa56_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.906,189,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_236/odas_postfiltered_preddoa188_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,188.03181095199417,0.9681890480058257,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_236_doa189_spk1.txt,1.0,41,41,5.372188979622856,-7.087988053519679,-12.460177033142536,4.40436762464585,-45.386476938933875,-49.790844563579725,ON THE SUMMIT OF WHICH THEY LEFT HER ALONE AND WITH SORROWFUL HEARTS RETURNED HOME WHILE PSYCHE STOOD ON THE RIDGE OF THE MOUNTAIN PANTING WITH FEAR AND WITH EYES FULL OF TEARS THE GENTLE ZEPHYR RAISED HER FROM THE EARTH,motherless,1.517807056001402,1.517807056001402,0.09542355438208236,0.09542355438208236,1
237,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_237_doa41_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.51875,41,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_237/odas_postfiltered_preddoa042_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,42.31750524139013,1.317505241390137,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_237_doa41_spk1.txt,0.3617021276595745,17,47,6.433968735212848,-8.601628716089955,-15.035597451302802,5.977989331755774,-37.9506792373743,-43.928668569130075,COME AS OFTEN AS YOU LIKE REPLIED PEWEE THE OFTENER THE BETTER BACK IN THE OLD BRIAR PATCH PETER THOUGHT OVER ALL HE HAD LEARNED ABOUT THE FLYCATCHER FAMILY AND AS HE RECALLED HOW THEY WERE FOREVER CATCHING ALL SORTS OF FLYING INSECTS IT SUDDENLY STRUCK HIM,"Back in the old Briar path, Peter thought overall he had learned about the flycatcher family, and as he recalled how they were forever catching all sorts of flymin' insects, it certainly struck him.",0.4099997900011658,0.4099997900011658,0.024820267272109925,0.024820267272109925,1
238,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_238_doa19_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.021625,155,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_238/odas_postfiltered_preddoa158_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,157.80019439802618,2.8001943980261785,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_238_doa155_spk1.txt,0.35,14,40,5.6790808936050485,-4.514466689951461,-10.193547583556509,4.721086633141292,-35.6546028960452,-40.37568952918649,THERE IS ONE OF THE FAMILY HERE TO DAY ON ON BUSINESS SHE SAID AT LAST IF YOU WILL GIVE ME YOUR NAME I WILL ASK IF THAT PERSON WOULD LIKE TO SEE YOU OH THAT IS HARDLY WORTH WHILE,"Family today on business, she said at night. If you will give me your name, I will ask that person would like to see me. Oh, that is hardly worthwhile.",0.3933700620000309,0.3933700620000309,0.02311001810931864,0.02311001810931864,1
239,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_239_doa4_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.811625,94,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_239/odas_postfiltered_preddoa103_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,102.82561316518651,8.825613165186496,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_239_doa94_spk1.txt,1.0,35,35,3.5155630264972944,-9.879389830241337,-13.39495285673863,3.3832569787888014,-40.35423137597299,-43.73748835476179,HE IS IN THE LINE OF ALL THOSE TRAMPS AND STAGE IRISHMEN WHO HAVE GONE THROUGH LIFE WITH SO FINE A SWAGGER OF WORDS THIS ONLY MEANS THAT IN HIS LIFE HE IS AN ARTIST,I brush,2.86348125800032,2.86348125800032,0.17032745246222897,0.17032745246222897,1
240,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_240_doa116_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.00875,116,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_240/odas_postfiltered_preddoa114_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,114.2107065083017,1.789293491698288,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_240_doa116_spk1.txt,0.75,36,48,7.00800355823587,-1.8721248762183973,-8.880128434454267,6.343017843274739,-20.22241338541907,-26.56543122869381,PUT HER INTO A CARRIAGE AND MINISTERED TO HER WANTS WITH THE HELP OF A TEA BASKET CONTAINING THE DELICIOUS NOVELTY OF ENGLISH BREAD AND BUTTER IN HALF AN HOUR'S TIME THEY WERE STEAMING HURRIEDLY TOWARDS LONDON SHE WAS TO LODGE AT A SMALL HOTEL IN JERMYN STREET,"Yeah, but the military took the list of two small towns with a couple of small towns containing the Deneva small towns. In half an hour's time, there was the envelope board under the very core of the choose to lodge at a small hotel in German Street.",0.49944713600052637,0.49944713600052637,0.029364129404014193,0.029364129404014193,1
241,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_241_doa46_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.616625,314,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_241/odas_postfiltered_preddoa312_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,311.83684649305957,2.163153506940432,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_241_doa314_spk1.txt,0.5869565217391305,27,46,4.013357573651493,-11.022420018361236,-15.035777592012728,3.4167211111266256,-45.58276919539142,-48.99949030651805,WHAT WAS MY DUTY TO DO AND I STATED THE ARGUMENTS WITH WHICH MY BROTHER HAD PRESSED ME TO GO INTO THE COUNTRY AND I SET AGAINST THEM THE STRONG IMPRESSIONS WHICH I HAD ON MY MIND FOR STAYING THE VISIBLE CALL I SEEMED TO HAVE,"I've seen the arguments with which my brother had crossed me to go into the country, and I said against them, this is a long improvement, so wait. I had all of my mind, first aid, the first full assault, all I seem to have.",2.0755349330011086,2.0755349330011086,0.11781683114677804,0.11781683114677804,1
242,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_242_doa20_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.1795,182,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_242/odas_postfiltered_preddoa179_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,179.26437657496794,2.7356234250320597,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_242_doa182_spk1.txt,0.9487179487179487,37,39,4.627815189562655,-1.3463631366159214,-5.974178326178577,4.3465487565842515,-33.70751839924255,-38.0540671558268,AND EVERY KNIGHT SHALL HAVE A SQUIRE AND TWO YEOMAN AND ALL WELL HORSED FOR THUS IT CHANCED ONE MORN WHEN ALL THE COURT GREEN SUITED BUT WITH PLUMES THAT MOCK'D THE MAY HAD BEEN THEIR WONT A MAYING,This requires two million feasible 63% of the median equals the maximum median. The two million Falcon are now equal periods of time. ResRecordStates,2.3193452790001174,2.3193452790001174,0.13500656474286896,0.13500656474286896,1
243,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_243_doa137_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,18.450625,169,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_243/odas_postfiltered_preddoa161_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,160.65420296392185,8.345797036078153,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_243_doa169_spk1.txt,0.9722222222222222,35,36,5.798653502338915,-1.6048380379291163,-7.403491540268032,5.667077201279297,-47.71119197827184,-53.37826917955114,FIND SOMEONE IN TROUBLE AND CHEER THEM ENCOURAGE THEM HELP THEM AND YOU WILL DELIVER YOURSELF YOU WILL COMFORT YOURSELF WHEN YOU COMFORT ANOTHER YOU CANNOT LOSE A LOVED ONE THO ABSENT FROM THE EARTH PLANE,"you can tell when you say you will spend the unions 하 and who will come on your teahouse, on stage, on protect Homer Diaz but we have got an online. Go, ask it from your flange. ,",4.73692009899969,4.73692009899969,0.256734939819095,0.256734939819095,1
244,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_244_doa170_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.22675,301,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_244/odas_postfiltered_preddoa302_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,302.44396135856664,1.4439613585666393,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_244_doa301_spk1.txt,1.0,38,38,6.150564835862102,-8.823941485478672,-14.974506321340774,5.879542963603015,-44.82613243523528,-50.705675398838295,BUT WHICH ARE NECESSARY TO MAKE UP THE TRUE CHARACTER OF A PIRATE THE HISTORIAN JOHN SEEMS TO HAVE BEEN VERY MUCH CUT UP BY THE MANNER IN WHICH HIS FAVORITE HERO HAD ROUNDED OFF HIS PIRATICAL CAREER,CHAT BEEP,0.567528001998653,0.567528001998653,0.03497484104941859,0.03497484104941859,1
245,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_245_doa25_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.779875,25,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_245/odas_postfiltered_preddoa022_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,22.291710974949112,2.708289025050874,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_245_doa25_spk1.txt,1.0,48,48,5.751534570347335,-7.402461741161453,-13.153996311508788,4.651929847435387,-33.324451527145236,-37.976381374580626,AND ENDEAVOURED TO COMFORT THEM THEY TREATED THEM AS WELL AS THEIR POVERTY WOULD PERMIT TOOK OFF THEIR HORSE HAIR SHIFTS WHICH WERE VERY UNEASY TO THEM AND PUT ON THEM OTHERS WHICH THEY GAVE THEM WITH SHOES AND SOMETHING TO COVER THEIR HEADS AND SAVE THEIR HAIR,This is the end of the episode. Thank you for watching.,0.21185513800082845,0.21185513800082845,0.011915445862292533,0.011915445862292533,1
246,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_246_doa28_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.06425,28,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_246/odas_postfiltered_preddoa019_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,19.25403759903562,8.745962400964373,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_246_doa28_spk1.txt,0.3023255813953488,13,43,5.162115288368723,-11.948353805691166,-17.110469094059887,4.858841818370288,-36.34914002787214,-41.207981846242426,LUKASHKA WENT UP TO THE SPEAKER AND SAT DOWN OF WHAT VILLAGE ASKED HE FROM THERE IN THE HILLS REPLIED THE SCOUT POINTING TO THE MISTY BLUISH GORGE BEYOND THE TEREK DO YOU KNOW SUUK SU IT IS ABOUT EIGHT MILES BEYOND THAT,"They went up to the speaker and sat down. A white village, past him, came down the hills, replied the self, pointing to the misty, blueish gorge beyond the threat. Do you know Tsuksu? It is about eight miles beyond that.",0.5026723470000434,0.5026723470000434,0.029457629078338828,0.029457629078338828,1
