fileid,mic_file,runtime_cfg,output_dir,command,returncode,elapsed_sec,stdout_log,stderr_log,predicted_slots
146,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_146_doa55_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_146,SKIPPED_EXISTING,0,0.0,,,slot0:id20:doa50.1;slot2:id38:doa169.3
147,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_147_doa111_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_147,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa168.5;slot1:id9:doa326.4;slot2:id3:doa95.9
148,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_148_doa52_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_148,SKIPPED_EXISTING,0,0.0,,,slot0:id26:doa50.1;slot1:id52:doa208.4;slot2:id80:doa181.8
149,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_149_doa92_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_149,SKIPPED_EXISTING,0,0.0,,,slot0:id2:doa95.4;slot1:id48:doa166.7;slot2:id52:doa247.9
150,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_150_doa91_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_150,SKIPPED_EXISTING,0,0.0,,,slot0:id13:doa219.5;slot1:id2:doa85.0
151,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_151_doa83_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_151,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa63.3;slot1:id18:doa293.7;slot2:id11:doa186.4
152,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_152_doa81_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_152,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa83.9;slot2:id39:doa261.2
153,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_153_doa13_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_153,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa27.6;slot1:id8:doa100.6;slot2:id25:doa332.3
154,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_154_doa109_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_154,SKIPPED_EXISTING,0,0.0,,,slot0:id8:doa270.4;slot1:id62:doa211.8;slot2:id42:doa103.2
155,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_155_doa4_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_155,SKIPPED_EXISTING,0,0.0,,,slot0:id11:doa170.5;slot1:id24:doa251.2
156,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_156_doa54_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_156,SKIPPED_EXISTING,0,0.0,,,slot0:id33:doa168.5;slot1:id50:doa247.9;slot2:id59:doa50.5
157,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_157_doa8_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_157,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa14.8;slot1:id37:doa142.7;slot2:id40:doa312.4
158,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_158_doa77_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_158,SKIPPED_EXISTING,0,0.0,,,slot0:id24:doa27.2;slot1:id5:doa45.8;slot2:id7:doa244.8
159,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_159_doa31_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_159,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa36.3;slot1:id15:doa218.4;slot2:id38:doa294.2
160,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_160_doa141_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_160,SKIPPED_EXISTING,0,0.0,,,slot0:id11:doa192.4;slot1:id49:doa353.6;slot2:id3:doa144.7
161,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_161_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_161,SKIPPED_EXISTING,0,0.0,,,slot0:id43:doa235.3;slot1:id2:doa308.8;slot2:id56:doa56.1
162,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_162_doa43_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_162,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa94.5;slot1:id16:doa355.2;slot2:id32:doa40.2
163,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_163_doa154_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_163,SKIPPED_EXISTING,0,0.0,,,slot0:id14:doa309.7;slot1:id22:doa19.6;slot2:id19:doa149.5
164,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_164_doa84_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_164,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa98.5
165,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_165_doa32_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_165,SKIPPED_EXISTING,0,0.0,,,slot0:id15:doa28.9;slot1:id33:doa87.6;slot2:id44:doa273.7
166,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_166_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_166,SKIPPED_EXISTING,0,0.0,,,slot0:id17:doa106.2;slot1:id49:doa55.7;slot2:id46:doa319.7
167,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_167_doa27_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_167,SKIPPED_EXISTING,0,0.0,,,slot0:id21:doa31.7;slot1:id47:doa301.7;slot2:id88:doa137.5
168,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_168_doa134_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_168,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa346.3;slot1:id26:doa153.8
169,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_169_doa149_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_169,SKIPPED_EXISTING,0,0.0,,,slot0:id2:doa267.1;slot1:id23:doa282.4;slot2:id10:doa147.2
170,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_170_doa57_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_170,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa135.9;slot1:id15:doa329.3;slot2:id7:doa54.2
171,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_171_doa66_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_171,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa7.9;slot2:id46:doa239.8
172,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_172_doa1_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_172,SKIPPED_EXISTING,0,0.0,,,slot0:id39:doa239.9;slot1:id17:doa280.3;slot2:id46:doa357.6
173,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_173_doa42_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_173,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa41.3;slot1:id8:doa146.6;slot2:id11:doa88.6
174,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_174_doa166_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_174,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa169.6;slot1:id2:doa329.2;slot2:id57:doa315.5
175,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_175_doa16_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_175,SKIPPED_EXISTING,0,0.0,,,slot0:id27:doa12.8;slot1:id35:doa152.2;slot2:id4:doa297.5
176,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_176_doa208_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_176,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa218.5;slot2:id6:doa275.0
177,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_177_doa189_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_177,SKIPPED_EXISTING,0,0.0,,,slot1:id13:doa190.9;slot2:id3:doa298.9
178,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_178_doa161_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_178,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa22.9;slot1:id12:doa292.6;slot2:id22:doa333.1
179,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_179_doa105_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_179,SKIPPED_EXISTING,0,0.0,,,slot0:id84:doa180.7;slot1:id56:doa102.9
180,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_180_doa24_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_180,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa214.1;slot1:id2:doa270.3;slot2:id23:doa25.0
181,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_181_doa88_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_181,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa201.0;slot1:id8:doa176.1;slot2:id30:doa87.8
182,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_182_doa130_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_182,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa342.3;slot1:id28:doa208.5;slot2:id34:doa123.5
183,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_183_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_183,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa309.9;slot1:id2:doa60.2;slot2:id3:doa245.7
184,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_184_doa65_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_184,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa287.0;slot1:id30:doa67.1
185,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_185_doa35_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_185,SKIPPED_EXISTING,0,0.0,,,slot0:id64:doa29.3;slot1:id76:doa134.0;slot2:id79:doa186.2
186,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_186_doa43_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_186,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa240.6;slot1:id21:doa169.1;slot2:id49:doa32.0
187,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_187_doa136_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_187,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa136.5;slot1:id37:doa342.4;slot2:id27:doa234.7
188,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_188_doa42_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_188,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa248.7;slot1:id17:doa52.4;slot2:id4:doa92.8
189,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_189_doa19_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_189,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa31.8;slot1:id11:doa308.0
190,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_190_doa23_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_190,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa30.7;slot1:id32:doa98.0;slot2:id14:doa178.2
191,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_191_doa169_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_191,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa166.9;slot1:id7:doa303.4
192,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_192_doa84_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_192,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa349.3;slot1:id2:doa84.3;slot2:id17:doa350.6
193,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_193_doa66_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_193,SKIPPED_EXISTING,0,0.0,,,slot1:id19:doa227.0;slot2:id11:doa83.8
194,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_194_doa63_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_194,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa279.4;slot1:id30:doa74.9
195,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_195_doa40_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_195,SKIPPED_EXISTING,0,0.0,,,slot0:id12:doa223.1;slot1:id26:doa72.6
196,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_196_doa50_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_196,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa44.5;slot1:id35:doa336.2;slot2:id7:doa108.1
197,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_197_doa7_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_197,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa23.9;slot1:id2:doa317.8;slot2:id21:doa123.0
198,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_198_doa5_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_198,SKIPPED_EXISTING,0,0.0,,,slot1:id6:doa109.8;slot2:id13:doa359.2
199,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_199_doa56_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_199,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa196.0;slot1:id22:doa263.8;slot2:id25:doa71.4
200,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_200_doa103_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_200,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa228.8;slot2:id10:doa312.3
201,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_201_doa27_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_201,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa105.4;slot2:id6:doa21.2
202,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_202_doa79_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_202,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa81.1;slot1:id10:doa175.6;slot2:id5:doa224.2
203,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_203_doa25_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_203,SKIPPED_EXISTING,0,0.0,,,slot0:id11:doa92.8;slot1:id15:doa23.0;slot2:id22:doa268.5
204,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_204_doa190_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_204,SKIPPED_EXISTING,0,0.0,,,slot0:id19:doa191.5;slot1:id2:doa320.9;slot2:id7:doa260.9
205,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_205_doa68_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_205,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa72.6;slot1:id14:doa83.5;slot2:id3:doa178.6
206,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_206_doa56_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_206,SKIPPED_EXISTING,0,0.0,,,slot0:id24:doa59.2;slot1:id2:doa123.0;slot2:id44:doa268.7
207,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_207_doa138_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_207,SKIPPED_EXISTING,0,0.0,,,slot0:id26:doa306.0;slot1:id5:doa126.3;slot2:id12:doa223.5
208,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_208_doa73_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_208,SKIPPED_EXISTING,0,0.0,,,slot0:id47:doa225.8;slot1:id23:doa276.1;slot2:id45:doa83.7
209,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_209_doa17_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_209,SKIPPED_EXISTING,0,0.0,,,slot0:id30:doa17.8;slot1:id31:doa87.2;slot2:id3:doa265.9
210,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_210_doa278_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_210,SKIPPED_EXISTING,0,0.0,,,slot0:id20:doa346.1;slot1:id9:doa290.2;slot2:id32:doa120.5
211,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_211_doa55_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_211,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa67.8;slot1:id51:doa173.0
212,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_212_doa75_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_212,SKIPPED_EXISTING,0,0.0,,,slot0:id49:doa75.9;slot1:id84:doa330.8;slot2:id87:doa290.9
213,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_213_doa78_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_213,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa191.4;slot1:id38:doa92.5;slot2:id17:doa262.9
214,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_214_doa74_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_214,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa72.1;slot1:id17:doa287.4;slot2:id25:doa169.3
215,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_215_doa77_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_215,SKIPPED_EXISTING,0,0.0,,,slot0:id50:doa86.4;slot1:id2:doa168.1;slot2:id20:doa264.5
216,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_216_doa82_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_216,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa258.8;slot1:id11:doa263.2;slot2:id18:doa335.2
217,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_217_doa95_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_217,SKIPPED_EXISTING,0,0.0,,,slot0:id50:doa92.9;slot1:id47:doa183.1;slot2:id9:doa281.1
218,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_218_doa157_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_218,SKIPPED_EXISTING,0,0.0,,,slot0:id40:doa160.6;slot2:id44:doa322.3
