fileid,chunk_index,clean_file,duration_sec,input_channels,input_audio_type,audio_start_sec,audio_end_sec,gt_dominant_spk1_doa,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
208,1,clean_fileid_208_doa276_spk1_1.wav,4.0,1,clean_spk1,3608.0,3612.0,276,3.9889761520007596,4.0,3612.0,3612.0001302169994,0.0001302169994232827,0.5,1,1.000000036051218,0.9972440380001899,1,Around many of them grew clusters of,2,Around many of them grew clusters of strange and colorful seaweeds,,3608.4,3612.0600000000004
208,2,clean_fileid_208_doa276_spk1_2.wav,4.0,1,clean_spk1,3612.0,3616.0,276,3.987180943000567,4.0,3616.0,3616.0001389050003,0.00013890500031266129,0.5,1,1.0000000384139935,0.9967952357501417,2,strange and colorful seaweeds that wave their banners gently,2,that wave their banners gently as though some imperceptible current,Around many of them grew clusters of strange and colorful seaweeds,3612.34,3616.28
208,3,clean_fileid_208_doa276_spk1_3.wav,4.0,1,clean_spk1,3616.0,3620.0,276,3.9863505480007007,4.0,3620.0,3620.0001279279995,0.0001279279995287652,0.5,1,1.0000000353392264,0.9965876370001752,2,as though some imperceptible current dally with them in passing,2,dally with them in passing . Here and there are figures moved,that wave their banners gently as though some imperceptible current,3616.78,3620.02
208,4,clean_fileid_208_doa276_spk1_4.wav,4.0,1,clean_spk1,3620.0,3624.0,276,3.985914941000374,4.0,3624.0,3624.0001420340004,0.00014203400041878922,0.5,1,1.000000039192605,0.9964787352500935,2,". Here and there are figures moved , slim white figures that strolled",2,", slim white figures that strolled along the narrow street.",dally with them in passing . Here and there are figures moved,3620.5600000000004,3623.7400000000002
208,5,clean_fileid_208_doa276_spk1_5.wav,4.0,1,clean_spk1,3624.0,3628.0,276,3.9872726529993088,4.0,3628.0,3628.0001266009995,0.00012660099946515402,0.5,1,1.0000000348955347,0.9968181632498272,1,along the narrow street.,0,,", slim white figures that strolled along the narrow street.",,
209,1,clean_fileid_209_doa82_spk1_1.wav,4.0,1,clean_spk1,3628.0,3632.0,82,3.98547870999937,4.0,3632.0,3632.0001316509997,0.00013165099971956806,0.5,1,1.0000000362475219,0.9963696774998425,1,Undoubtedly it was.,2,Undoubtedly it was. Was he not an immigrant then,,3628.6000000000004,3632.2400000000002
209,2,clean_fileid_209_doa82_spk1_2.wav,4.0,1,clean_spk1,3632.0,3636.0,82,3.9859032630010915,4.0,3636.0,3636.000118444,0.00011844399978144793,0.5,1,1.0000000325753575,0.9964758157502729,2,Was he not an immigrant then ? What did he call,2,? What did he call himself? Not,Undoubtedly it was. Was he not an immigrant then,3632.84,3636.1800000000003
209,3,clean_fileid_209_doa82_spk1_3.wav,4.0,1,clean_spk1,3636.0,3640.0,82,3.9876147480008513,4.0,3640.0,3640.0000984320004,9.843200041359523e-05,0.5,1,1.0000000270417584,0.9969036870002128,2,himself? Not an emigrant he hoped within the sense and,2,an emigrant he hoped within the sense and spirit of the law. Why not,? What did he call himself? Not,3636.38,3640.28
209,4,clean_fileid_209_doa82_spk1_4.wav,4.0,1,clean_spk1,3640.0,3644.0,82,3.9888543199995183,4.0,3644.0,3644.000169262,0.00016926199987210566,0.5,1,1.000000046449506,0.9972135799998796,2,spirit of the law. Why not the president desire to know,2,the president desire to know .,an emigrant he hoped within the sense and spirit of the law. Why not,3640.6200000000003,3642.541
209,5,clean_fileid_209_doa82_spk1_5.wav,4.0,1,clean_spk1,3644.0,3648.0,82,3.986624994999147,4.0,3648.0,3648.000152077001,0.0001520770010756678,0.5,1,1.0000000416877743,0.9966562487497868,1,.,0,,the president desire to know .,,
210,1,clean_fileid_210_doa312_spk1_1.wav,4.0,1,clean_spk1,3648.0,3652.0,312,3.985401059999276,4.0,3652.0,3652.000125814001,0.00012581400096678408,0.5,1,1.0000000344507123,0.996350264999819,1,"Honesty, granting",2,"Honesty, granting that it is the virtue of which we cannot",,3648.6200000000003,3652.1400000000003
210,2,clean_fileid_210_doa312_spk1_2.wav,4.0,1,clean_spk1,3652.0,3656.0,312,3.986625751998872,4.0,3656.0,3656.0001730039994,0.00017300399940722855,0.5,1,1.0000000473205688,0.996656437999718,2,"that it is the virtue of which we cannot rid ourselves, we free",2,"rid ourselves, we free spirits. Well","Honesty, granting that it is the virtue of which we cannot",3652.5600000000004,3656.1000000000004
210,3,clean_fileid_210_doa312_spk1_3.wav,4.0,1,clean_spk1,3656.0,3660.0,312,3.987237281999114,4.0,3660.0,3660.0001318210007,0.00013182100065023405,0.5,1,1.0000000360166668,0.9968093204997786,2,"spirits. Well , we will labor at it with all our per",2,", we will labor at it with all our per versity and love.","rid ourselves, we free spirits. Well",3656.36,3659.96
210,4,clean_fileid_210_doa312_spk1_4.wav,4.0,1,clean_spk1,3660.0,3664.0,312,3.987268007000239,4.0,3664.0,3664.000120711001,0.00012071100081811892,0.5,1,1.0000000329451422,0.9968170017500597,1,versity and love.,0,,", we will labor at it with all our per versity and love.",,
211,1,clean_fileid_211_doa55_spk1_1.wav,4.0,1,clean_spk1,3664.0,3668.0,55,3.983865655000045,4.0,3668.0,3668.0000969269995,9.692699950392125e-05,0.5,1,1.000000026425027,0.9959664137500113,1,or which they regarded as some set-off,2,or which they regarded as some set-off against their swollen account of cruel,,3664.52,3668.1400000000003
211,2,clean_fileid_211_doa55_spk1_2.wav,4.0,1,clean_spk1,3668.0,3672.0,55,3.9847265539992804,4.0,3672.0,3672.0001295209995,0.00012952099950780394,0.5,1,1.0000000352726033,0.9961816384998201,2,against their swollen account of cruel rage. No man,2,rage. No man can decide now to which of,or which they regarded as some set-off against their swollen account of cruel,3668.5,3672.1800000000003
211,3,clean_fileid_211_doa55_spk1_3.wav,4.0,1,clean_spk1,3672.0,3676.0,55,3.987175242000376,4.0,3676.0,3676.0001342309997,0.0001342309997198754,0.5,1,1.000000036515506,0.996793810500094,2,can decide now to which of these motives such extraordinary scenes,2,these motives such extraordinary scenes were referable.,rage. No man can decide now to which of,3672.36,3675.6400000000003
211,4,clean_fileid_211_doa55_spk1_4.wav,4.0,1,clean_spk1,3676.0,3680.0,55,3.9849155000010796,4.0,3680.0,3680.0001265559995,0.0001265559994862997,0.5,1,1.0000000343902173,0.9962288750002699,2,were referable. It is probable to a blending of,3,It is probable to a blending of all three. [BLANK,these motives such extraordinary scenes were referable.,3676.44,3679.8410000000003
211,5,clean_fileid_211_doa55_spk1_5.wav,4.0,1,clean_spk1,3680.0,3684.0,55,3.987956786000723,4.0,3684.0,3684.0001402610005,0.0001402610005243332,0.5,1,1.0000000380730185,0.9969891965001807,2,all three. [BLANK,0,,It is probable to a blending of all three. [BLANK,,
212,1,clean_fileid_212_doa293_spk1_1.wav,4.0,1,clean_spk1,3684.0,3688.0,293,3.987029806001374,4.0,3688.0,3688.000232652,0.0002326519997950527,0.5,1,1.000000063083514,0.9967574515003434,1,God did not mind them,2,God did not mind them . And that was a very comforting,,3684.54,3687.88
212,2,clean_fileid_212_doa293_spk1_2.wav,4.0,1,clean_spk1,3688.0,3692.0,293,3.9863134359984542,4.0,3692.0,3692.0001232469995,0.00012324699946475448,0.5,1,1.0000000333821775,0.9965783589996136,2,. And that was a very comforting reflection for poor weak,2,reflection for poor weak people like himself,God did not mind them . And that was a very comforting,3688.5,3691.02
212,3,clean_fileid_212_doa293_spk1_3.wav,4.0,1,clean_spk1,3692.0,3696.0,293,3.9843203159998666,4.0,3696.0,3696.0001158389996,0.00011583899959077826,0.5,1,1.0000000313417208,0.9960800789999666,2,people like himself . To go on trying was possible,2,". To go on trying was possible even for him, although he",reflection for poor weak people like himself,3691.9,3696.2400000000002
212,4,clean_fileid_212_doa293_spk1_4.wav,4.0,1,clean_spk1,3696.0,3700.0,293,3.9891497129992786,4.0,3700.0,3700.000107545001,0.00010754500090115471,0.5,1,1.0000000290662165,0.9972874282498196,2,"even for him, although he knew he could not always promise",2,knew he could not always promise himself success.,". To go on trying was possible even for him, although he",3696.48,3699.92
212,5,clean_fileid_212_doa293_spk1_5.wav,4.0,1,clean_spk1,3700.0,3704.0,293,3.987192620999849,4.0,3704.0,3704.0001162529998,0.00011625299976003589,0.5,1,1.000000031385799,0.9967981552499623,1,himself success.,0,,knew he could not always promise himself success.,,
213,1,clean_fileid_213_doa181_spk1_1.wav,4.0,1,clean_spk1,3704.0,3708.0,181,3.9864719420002075,4.0,3708.0,3708.000103843001,0.0001038430009430158,0.5,1,1.0000000280051242,0.9966179855000519,1,I had come to see you with the hope,2,I had come to see you with the hope that you would let me bring you over to my,,3704.44,3708.28
213,2,clean_fileid_213_doa181_spk1_2.wav,4.0,1,clean_spk1,3708.0,3712.0,181,3.9885052059998998,4.0,3712.0,3712.0001185730007,0.000118573000690958,0.5,1,1.0000000319431575,0.9971263014999749,2,that you would let me bring you over to my conviction.,2,conviction. My reasons for,I had come to see you with the hope that you would let me bring you over to my,3708.48,3712.02
213,3,clean_fileid_213_doa181_spk1_3.wav,4.0,1,clean_spk1,3712.0,3716.0,181,3.98531637799897,4.0,3716.0,3716.0001387889997,0.00013878899972041836,0.5,1,1.0000000373490312,0.9963290944997425,2,My reasons for entertaining this hope have been of the,2,entertaining this hope have been of the best but you disappointed it,conviction. My reasons for,3712.2000000000003,3716.2000000000003
213,4,clean_fileid_213_doa181_spk1_4.wav,4.0,1,clean_spk1,3716.0,3720.0,181,3.986284844000693,4.0,3720.0,3720.000134991001,0.0001349910007775179,0.5,1,1.0000000362879033,0.9965712110001732,2,best but you disappointed it . I found you changed.,1,. I found you changed.,entertaining this hope have been of the best but you disappointed it,3716.8,3718.1600000000003
214,1,clean_fileid_214_doa74_spk1_1.wav,4.0,1,clean_spk1,3720.0,3724.0,74,3.985563271000501,4.0,3724.0,3724.0001289849997,0.00012898499971925048,0.5,1,1.000000034636144,0.9963908177501253,2,In the first sentiment of kindness anticip,3,In the first sentiment of kindness anticip ates already a benevolence which,,3720.0600000000004,3724.26
214,2,clean_fileid_214_doa74_spk1_2.wav,4.0,1,clean_spk1,3724.0,3728.0,74,3.9857512939997832,4.0,3728.0,3728.000112805,0.00011280499984422931,0.5,1,1.0000000302588519,0.9964378234999458,2,ates already a benevolence which shall lose all particular regards in,2,shall lose all particular regards in its general light. The introduction,In the first sentiment of kindness anticip ates already a benevolence which,3724.46,3728.2400000000002
214,3,clean_fileid_214_doa74_spk1_3.wav,4.0,1,clean_spk1,3728.0,3732.0,74,3.9858969099987007,4.0,3732.0,3732.000088889,8.888899992598454e-05,0.5,1,1.00000002381806,0.9964742274996752,2,its general light. The introduction to this felicity is in a private,2,to this felicity is in a private and tender relation of one to,shall lose all particular regards in its general light. The introduction,3728.8,3732.1600000000003
214,4,clean_fileid_214_doa74_spk1_4.wav,4.0,1,clean_spk1,3732.0,3736.0,74,3.989157965999766,4.0,3736.0,3736.000110942,0.00011094199999206467,0.5,1,1.0000000296953961,0.9972894914999415,2,"and tender relation of one to one, which is the enchantment of",2,"one, which is the enchantment of human life.",to this felicity is in a private and tender relation of one to,3732.36,3735.28
214,5,clean_fileid_214_doa74_spk1_5.wav,4.0,1,clean_spk1,3736.0,3740.0,74,3.9894993779998913,4.0,3740.0,3740.0001114569995,0.00011145699954795418,0.5,1,1.0000000298013367,0.9973748444999728,1,human life.,0,,"one, which is the enchantment of human life.",,
215,1,clean_fileid_215_doa169_spk1_1.wav,4.0,1,clean_spk1,3740.0,3744.0,169,3.9897324220000883,4.0,3744.0,3744.000186325001,0.0001863250008682371,0.5,1,1.0000000497662929,0.9974331055000221,1,And lightly he took his horse,2,And lightly he took his horse with the spurs and departed,,3740.44,3743.96
215,2,clean_fileid_215_doa169_spk1_2.wav,4.0,1,clean_spk1,3744.0,3748.0,169,3.9851062269990507,4.0,3748.0,3748.0001140169998,0.00011401699975976953,0.5,1,1.0000000304207577,0.9962765567497627,2,with the spurs and departed as fast as he might,2,"as fast as he might , and when Sir Maligan saw him",And lightly he took his horse with the spurs and departed,3744.4,3748.1600000000003
215,3,clean_fileid_215_doa169_spk1_3.wav,4.0,1,clean_spk1,3748.0,3752.0,169,3.9867294779996882,4.0,3752.0,3752.0001222639994,0.00012226399940118426,0.5,1,1.0000000325863538,0.9966823694999221,2,", and when Sir Maligan saw him so flea, he understood",2,"so flea, he understood that it was by the","as fast as he might , and when Sir Maligan saw him",3748.38,3752.2200000000003
215,4,clean_fileid_215_doa169_spk1_4.wav,4.0,1,clean_spk1,3752.0,3756.0,169,3.987232857998606,4.0,3756.0,3756.000124346,0.00012434600012056762,0.5,1,1.0000000331059637,0.9968082144996515,2,that it was by the Queen's commandment for to warn Sir Lanc,2,Queen's commandment for to warn Sir Lanc elot.,"so flea, he understood that it was by the",3752.4,3755.0600000000004
216,1,clean_fileid_216_doa334_spk1_1.wav,4.0,1,clean_spk1,3756.0,3760.0,334,3.982531749001282,4.0,3760.0,3760.0001173320006,0.00011733200062735705,0.5,1,1.0000000312053192,0.9956329372503205,2,elot. What would they say in her for sure?,2,What would they say in her for sure? I don't know why they should say anything,,3756.4,3760.28
216,2,clean_fileid_216_doa334_spk1_2.wav,4.0,1,clean_spk1,3760.0,3764.0,334,3.9861463800007186,4.0,3764.0,3764.000118672001,0.00011867200100823538,0.5,1,1.0000000315281619,0.9965365950001797,2,"I don't know why they should say anything , but if they did I shouldn't much",2,", but if they did I shouldn't much care. I should",What would they say in her for sure? I don't know why they should say anything,3761.04,3764.26
216,3,clean_fileid_216_doa334_spk1_3.wav,4.0,1,clean_spk1,3764.0,3768.0,334,3.9868132020001212,4.0,3768.0,3768.0000780460005,7.804600045346888e-05,0.5,1,1.0000000207128452,0.9967033005000303,2,"care. I should , my dear. I should care very much",2,", my dear. I should care very much . One is bound to think of one's",", but if they did I shouldn't much care. I should",3764.44,3768.1600000000003
216,4,clean_fileid_216_doa334_spk1_4.wav,4.0,1,clean_spk1,3768.0,3772.0,334,3.988107866000064,4.0,3772.0,3772.0001436659995,0.00014366599953063997,0.5,1,1.0000000380874867,0.997026966500016,2,. One is bound to think of one's family. Suppose it should turn,3,family. Suppose it should turn out afterwards that he was ...,", my dear. I should care very much . One is bound to think of one's",3768.4,3771.9210000000003
216,5,clean_fileid_216_doa334_spk1_5.wav,4.0,1,clean_spk1,3772.0,3776.0,334,3.9862938480000594,4.0,3776.0,3776.000090822,9.082199994736584e-05,0.5,1,1.0000000240524365,0.9965734620000148,2,out afterwards that he was ...,0,,family. Suppose it should turn out afterwards that he was ...,,
217,1,clean_fileid_217_doa285_spk1_1.wav,4.0,1,clean_spk1,3776.0,3780.0,285,3.985752587999741,4.0,3780.0,3780.0001116030007,0.00011160300073242979,0.5,1,1.0000000295246034,0.9964381469999353,1,Went into the hut and squatting,2,Went into the hut and squatting down by the fire began to warm,,3776.28,3780.0600000000004
217,2,clean_fileid_217_doa285_spk1_2.wav,4.0,1,clean_spk1,3780.0,3784.0,285,3.982456854000702,4.0,3784.0,3784.000131916001,0.00013191600100981304,0.5,1,1.0000000348615226,0.9956142135001755,2,"down by the fire began to warm itself, and the priests with renewed",2,"itself, and the priests with renewed fervor recited his prayers",Went into the hut and squatting down by the fire began to warm,3780.3,3784.1400000000003
217,3,clean_fileid_217_doa285_spk1_3.wav,4.0,1,clean_spk1,3784.0,3788.0,285,3.9866218970000773,4.0,3788.0,3788.0015923479996,0.0015923479995763046,0.5,1,1.0000004203664201,0.9966554742500193,2,fervor recited his prayers and struck his bell before the image,2,and struck his bell before the image of Buddha looking straight before,"itself, and the priests with renewed fervor recited his prayers",3784.5800000000004,3788.2400000000002
217,4,clean_fileid_217_doa285_spk1_4.wav,4.0,1,clean_spk1,3788.0,3792.0,285,3.982438357999854,4.0,3792.0,3792.0001243180004,0.00012431800041667884,0.5,1,1.0000000327842828,0.9956095894999635,2,of Buddha looking straight before him,2,him .,and struck his bell before the image of Buddha looking straight before,3788.6800000000003,3789.0610000000006
218,1,clean_fileid_218_doa157_spk1_1.wav,4.0,1,clean_spk1,3792.0,3796.0,157,3.9890560179992463,4.0,3796.0,3796.0014919529995,0.00149195299945859,0.5,1,1.0000003930329293,0.9972640044998116,2,. And it took only a few minutes every 12,2,And it took only a few minutes every 12 hours. I had a moment with,,3792.28,3796.1400000000003
218,2,clean_fileid_218_doa157_spk1_2.wav,4.0,1,clean_spk1,3796.0,3800.0,157,3.9844639220009412,4.0,3800.0,3800.0015072729993,0.0015072729993335088,0.5,1,1.0000003966507893,0.9961159805002353,2,hours. I had a moment with Carter in the isolation of his chart room,2,Carter in the isolation of his chart room . This voyage,And it took only a few minutes every 12 hours. I had a moment with,3796.38,3799.5
218,3,clean_fileid_218_doa157_spk1_3.wav,4.0,1,clean_spk1,3800.0,3804.0,157,3.9858449359999213,4.0,3804.0,3804.004830273,0.004830273000152374,0.5,1,1.0000012697878549,0.9964612339999803,2,". This voyage . Greg, I'm getting like you",2,". Greg, I'm getting like you too fanciful with",Carter in the isolation of his chart room . This voyage,3800.1000000000004,3804.1000000000004
218,4,clean_fileid_218_doa157_spk1_4.wav,4.0,1,clean_spk1,3804.0,3808.0,157,3.982620640999812,4.0,3808.0,3808.0045636999994,0.004563699999380333,0.5,1,1.00000119845063,0.995655160249953,2,too fanciful with normal group of passengers apparently.,1,normal group of passengers apparently.,". Greg, I'm getting like you too fanciful with",3804.28,3806.2200000000003
219,1,clean_fileid_219_doa56_spk1_1.wav,4.0,1,clean_spk1,3808.0,3812.0,56,3.9793836280005053,4.0,3812.0,3812.0001231279994,0.0001231279993589851,0.5,1,1.0000000323001048,0.9948459070001263,1,They were sad and downhearted,2,They were sad and downhearted . In all that,,3808.28,3812.2200000000003
219,2,clean_fileid_219_doa56_spk1_2.wav,4.0,1,clean_spk1,3812.0,3816.0,56,3.983230532001471,4.0,3816.0,3816.000135472,0.00013547199978347635,0.5,1,1.000000035501048,0.9958076330003678,2,". In all that misery, the poor attorney",2,"misery, the poor attorney had the worst of it. Mary",They were sad and downhearted . In all that,3812.5600000000004,3816.1200000000003
219,3,clean_fileid_219_doa56_spk1_3.wav,4.0,1,clean_spk1,3816.0,3820.0,56,3.987541255999531,4.0,3820.0,3820.000104472,0.00010447200020280434,0.5,1,1.000000027348691,0.9968853139998828,2,had the worst of it. Mary was free from her stepmother's seal,2,was free from her stepmother's seal and her stepmother's persecution,"misery, the poor attorney had the worst of it. Mary",3816.44,3819.96
219,4,clean_fileid_219_doa56_spk1_4.wav,4.0,1,clean_spk1,3820.0,3824.0,56,3.985361457000181,4.0,3824.0,3824.0001067469993,0.00010674699933588272,0.5,1,1.0000000279150103,0.9963403642500452,2,and her stepmother's persecution at any rate at night,2,at any rate at night .,was free from her stepmother's seal and her stepmother's persecution,3820.88,3822.7610000000004
220,1,clean_fileid_220_doa237_spk1_1.wav,4.0,1,clean_spk1,3824.0,3828.0,237,3.9871205130002636,4.0,3828.0,3828.0001087200008,0.0001087200007532374,0.5,1,1.000000028401254,0.9967801282500659,2,. But tell me all about it,2,But tell me all about it . Why do you wish to know,,3824.5600000000004,3827.6000000000004
220,2,clean_fileid_220_doa237_spk1_2.wav,4.0,1,clean_spk1,3828.0,3832.0,237,3.9859534339993843,4.0,3832.0,3832.000166084,0.000166083999829425,0.5,1,1.000000043341336,0.9964883584998461,2,. Why do you wish to know ? Ask Cavalcanti. What,2,? Ask Cavalcanti. What ? Do you again defy,But tell me all about it . Why do you wish to know,3827.96,3832.26
220,3,clean_fileid_220_doa237_spk1_3.wav,4.0,1,clean_spk1,3832.0,3836.0,237,3.985614130999238,4.0,3836.0,3836.0001158629993,0.00011586299933696864,0.5,1,1.0000000302041188,0.9964035327498095,2,? Do you again defy me? No.,2,"me? No. The fact is, I have",? Ask Cavalcanti. What ? Do you again defy,3832.38,3836.26
220,4,clean_fileid_220_doa237_spk1_4.wav,4.0,1,clean_spk1,3836.0,3840.0,237,3.986624617999041,4.0,3840.0,3840.0001233169996,0.00012331699963397114,0.5,1,1.000000032113802,0.9966561544997603,2,"The fact is, I have found my father",2,found my father . What?,"me? No. The fact is, I have",3836.48,3839.46
220,5,clean_fileid_220_doa237_spk1_5.wav,4.0,1,clean_spk1,3840.0,3844.0,237,3.9838799520002794,4.0,3844.0,3844.000103149,0.00010314900009689154,0.5,1,1.000000026833767,0.9959699880000699,2,. What? [End,2,[End of,found my father . What?,3840.52,3840.8410000000003
221,1,clean_fileid_221_doa220_spk1_1.wav,4.0,1,clean_spk1,3844.0,3848.0,220,3.985527335998995,4.0,3848.0,3848.0001428040005,0.00014280400046118302,0.5,1,1.0000000371112268,0.9963818339997488,2,of the world.,2,the world. He had a little help that he had to make other things of,,3842.8,3848.1600000000003
221,2,clean_fileid_221_doa220_spk1_2.wav,4.0,1,clean_spk1,3848.0,3852.0,220,3.9852953089994116,4.0,3852.0,3852.0000991650004,9.916500039253151e-05,0.5,1,1.0000000257437696,0.9963238272498529,2,He had a little help that he had to make other things of this earth. Nothing can be near,2,this earth. Nothing can be near er to nothing than this earth,the world. He had a little help that he had to make other things of,3848.3,3851.48
221,3,clean_fileid_221_doa220_spk1_3.wav,4.0,1,clean_spk1,3852.0,3856.0,220,3.9882232309992105,4.0,3856.0,3856.000153420001,0.00015342000097007258,0.5,1,1.0000000397873448,0.9970558077498026,2,er to nothing than this earth . And yet how little of this earth is,2,. And yet how little of this earth is the greatest man. He,this earth. Nothing can be near er to nothing than this earth,3852.38,3856.2000000000003
221,4,clean_fileid_221_doa220_spk1_4.wav,4.0,1,clean_spk1,3856.0,3860.0,220,3.985685071000262,4.0,3860.0,3860.0001373530004,0.0001373530003547785,0.5,1,1.000000035583679,0.9964212677500655,2,the greatest man. He thinks he treads upon the earth.,1,thinks he treads upon the earth.,. And yet how little of this earth is the greatest man. He,3856.38,3858.1600000000003
222,1,clean_fileid_222_doa144_spk1_1.wav,4.0,1,clean_spk1,3860.0,3864.0,144,3.985654415000681,4.0,3864.0,3864.0001276049998,0.00012760499976138817,0.5,1,1.0000000330240684,0.9964136037501703,1,You have assassinated well,2,"You have assassinated well , I should say if",,3860.36,3864.28
222,2,clean_fileid_222_doa144_spk1_2.wav,4.0,1,clean_spk1,3864.0,3868.0,144,3.985319244000493,4.0,3868.0,3868.0001702189993,0.0001702189993011416,0.5,1,1.00000004400698,0.9963298110001233,2,", I should say if you had me taken to a private room",2,you had me taken to a private room only to tell me this,"You have assassinated well , I should say if",3864.46,3867.48
222,3,clean_fileid_222_doa144_spk1_3.wav,4.0,1,clean_spk1,3868.0,3872.0,144,3.9847856710002816,4.0,3872.0,3872.0001562570005,0.0001562570005262387,0.5,1,1.0000000403556304,0.9961964177500704,2,only to tell me this . You might have saved yourself the trouble,2,. You might have saved yourself the trouble . I know all these things,you had me taken to a private room only to tell me this,3867.94,3872.0600000000004
222,4,clean_fileid_222_doa144_spk1_4.wav,4.0,1,clean_spk1,3872.0,3876.0,144,3.985096041000361,4.0,3876.0,3876.000113516001,0.00011351600096531911,0.5,1,1.000000029286894,0.9962740102500902,2,". I know all these things , but there are some with which",2,", but there are some with which .",. You might have saved yourself the trouble . I know all these things,3872.76,3874.9410000000003
223,1,clean_fileid_223_doa137_spk1_1.wav,4.0,1,clean_spk1,3876.0,3880.0,137,3.9877159810002922,4.0,3880.0,3880.0000893709994,8.937099937611492e-05,0.5,1,1.0000000230337627,0.9969289952500731,2,. And seldom felt radically to all,2,And seldom felt radically to all through the entire moral constitution,,3876.28,3879.6200000000003
223,2,clean_fileid_223_doa137_spk1_2.wav,4.0,1,clean_spk1,3880.0,3884.0,137,3.988241801998811,4.0,3884.0,3884.000106030001,0.00010603000100672944,0.5,1,1.0000000272991765,0.9970604504997027,2,through the entire moral constitution of those who are their objects,2,of those who are their objects . It,And seldom felt radically to all through the entire moral constitution,3880.96,3884.1400000000003
223,3,clean_fileid_223_doa137_spk1_3.wav,4.0,1,clean_spk1,3884.0,3888.0,137,3.9862509750000754,4.0,3888.0,3888.0001517480005,0.00015174800046224846,0.5,1,1.0000000390298356,0.9965627437500189,2,. It appears that about 100 years,2,appears that about 100 years prior to Mr. Ellison's attainment,of those who are their objects . It,3884.32,3888.1200000000003
223,4,clean_fileid_223_doa137_spk1_4.wav,4.0,1,clean_spk1,3888.0,3892.0,137,3.9844854389993998,4.0,3892.0,3892.0001045550007,0.00010455500068928814,0.5,1,1.0000000268640803,0.9961213597498499,2,"prior to Mr. Ellison's attainment of his majority, there hath",2,"of his majority, there hath died in a remote province",appears that about 100 years prior to Mr. Ellison's attainment,3888.3,3891.94
223,5,clean_fileid_223_doa137_spk1_5.wav,4.0,1,clean_spk1,3892.0,3896.0,137,3.986485455001457,4.0,3896.0,3896.000135534,0.0001355340000372962,0.5,1,1.0000000347879876,0.9966213637503643,2,died in a remote province .,1,.,"of his majority, there hath died in a remote province",3892.9,3892.9010000000003
224,1,clean_fileid_224_doa124_spk1_1.wav,4.0,1,clean_spk1,3896.0,3900.0,124,3.9833669069994357,4.0,3900.0,3900.0001290259997,0.0001290259997404064,0.5,1,1.0000000330835896,0.9958417267498589,1,They went to the vault and engaged a private,2,They went to the vault and engaged a private room where breakfast was served to them,,3896.32,3900.2200000000003
224,2,clean_fileid_224_doa124_spk1_2.wav,4.0,1,clean_spk1,3900.0,3904.0,124,3.984055568000258,4.0,3904.0,3904.0000714749995,7.147499945858726e-05,0.5,1,1.0000000183081454,0.9960138920000645,2,room where breakfast was served to them . Has my hair turned gray?,2,". Has my hair turned gray? Ask Ren home, passing",They went to the vault and engaged a private room where breakfast was served to them,3901.0800000000004,3904.1200000000003
224,3,clean_fileid_224_doa124_spk1_3.wav,4.0,1,clean_spk1,3904.0,3908.0,124,3.9844950850001624,4.0,3908.0,3908.00012109,0.00012108999999327352,0.5,1,1.0000000309851587,0.9961237712500406,2,"Ask Ren home, passing his hand over his hair, which was damp",2,"his hand over his hair, which was damp and clung closely to a skull",". Has my hair turned gray? Ask Ren home, passing",3904.34,3907.7000000000003
224,4,clean_fileid_224_doa124_spk1_4.wav,4.0,1,clean_spk1,3908.0,3912.0,124,3.985760618999848,4.0,3912.0,3912.000087851001,8.78510008988087e-05,0.5,1,1.0000000224567998,0.996440154749962,2,"and clung closely to a skull . No, old man, that doesn't often happen",2,". No, old man, that doesn't often happen . Even I'm not great.","his hand over his hair, which was damp and clung closely to a skull",3908.52,3911.84
224,5,clean_fileid_224_doa124_spk1_5.wav,4.0,1,clean_spk1,3912.0,3916.0,124,3.9875271509990853,4.0,3916.0,3916.0001032379996,0.00010323799961042823,0.5,1,1.0000000263631255,0.9968817877497713,1,. Even I'm not great.,0,,". No, old man, that doesn't often happen . Even I'm not great.",,
225,1,clean_fileid_225_doa129_spk1_1.wav,4.0,1,clean_spk1,3916.0,3920.0,129,3.9884817410002142,4.0,3920.0,3920.0001692310007,0.00016923100065469043,0.5,1,1.0000000431711737,0.9971204352500536,1,To whom he made known fully the character,2,To whom he made known fully the character of the place and people once he had,,3916.4,3920.2200000000003
225,2,clean_fileid_225_doa129_spk1_2.wav,4.0,1,clean_spk1,3920.0,3924.0,129,3.987520452999888,4.0,3924.0,3924.0001359179996,0.00013591799961432116,0.5,1,1.0000000346376146,0.996880113249972,2,of the place and people once he had fled. The dangers he was,2,fled. The dangers he was exposed to from slave hunters,To whom he made known fully the character of the place and people once he had,3920.38,3923.6600000000003
