fileid,speaker_id,mic_file,clean_file,text_file,gt_doa,delta_magnitude_deg,signed_delta_deg,injected_doa,width,duration_sec,ref_channel,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_pesq,pesq,pesq_i,wer,edit_distance,ref_words,dsenet_sec,whisper_sec,total_sec,enhanced_wav,reference,hypothesis
49,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_49_doa63_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_49_doa63_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_49_doa63_spk1.txt,63,15,15,78,30,16.3985,0,2.661133289337158,15.014673233032227,12.353539943695068,2.6503608226776123,14.854694366455078,12.204333543777466,1.333756446838379,3.1655073165893555,1.8317508697509766,0.0,0,30,1.5835393529996509,0.3283148130012705,1.9118541660009214,,BY WHICH SOCIAL WANTS MUST BE SATISFIED THE PEOPLE DO NOT VOTE IT THE LEGISLATOR DOES NOT EXPRESS IT THE SAVANT DISCOVERS AND FORMULATES IT BUT IN FACT THE LAW,"by which social wants must be satisfied. The people do not vote it, the legislator does not express it, the savant discovers and formulates it, but in fact the law."
50,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_50_doa58_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_50_doa58_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_50_doa58_spk1.txt,58,15,15,73,30,16.934625,0,2.9507570266723633,16.42028045654297,13.469523429870605,2.937755823135376,16.252792358398438,13.315036535263062,1.1820297241210938,3.5846691131591797,2.402639389038086,0.0,0,37,1.7303710320011305,0.3857415510010469,2.1161125830021774,,WOULD BE THE MOST ADVANCED IN CIVILIZATION BUT SUCH WAS NOT THE CASE MANY OF THEM WERE AMONG THE MOST DEGRADED UPON THE CONTINENT THEY SEEMED UNABLE TO ADAPT THEMSELVES TO THE WHITE MAN AND HIS WAYS,"would be the most advanced in civilization, but such was not the case. Many of them were among the most degraded upon the continent. They seemed unable to adapt themselves to the white man and his ways."
51,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_51_doa46_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_51_doa46_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_51_doa46_spk1.txt,46,15,-15,31,30,16.064,0,3.985647201538086,14.16206169128418,10.176414489746094,3.9499282836914062,13.732526779174805,9.782598495483398,1.3529589176177979,3.425616979598999,2.072658061981201,0.024390243902439025,1,41,1.6264428720005526,0.43058066600133316,2.0570235380018858,,AND THIS IS UNDOUBTEDLY THE BEST WAY OF UTILIZING THE POWER I HAD MADE UP MY MIND TO ADOPT THE SAME SYSTEM IN SLEDGING ON THE BARRIER ANOTHER GREAT ADVANTAGE IT HAD WAS THAT THE DOGS WOULD PASS SINGLY ACROSS FISSURES,and this is undoubtedly the best way of utilizing the power. I had made up my mind to adopt the same system in sledging on the barrier. Another great advantage it had was that the dogs would pass singly across fishers.
52,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_52_doa310_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_52_doa310_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_52_doa310_spk1.txt,310,15,-15,295,30,16.408375,0,1.3799200057983398,14.585195541381836,13.205275535583496,1.3547974824905396,14.294276237487793,12.939478754997253,1.2146230936050415,3.2115321159362793,1.9969090223312378,0.029411764705882353,1,34,1.7005750210009865,0.3510474120012077,2.051622433002194,,IT TAKES ITS NAME FROM THAT ILLUSTRIOUS WOMAN BY WHOSE VIRTUE AND FORTITUDE AND ARMED WITH PRAYER THE CHILDREN OF ISRAEL WERE PRESERVED FROM THE DESTRUCTION THREATENED THEM BY HOLOFERNES AND HIS GREAT ARMY,It takes its name from that illustrious woman by whose virtue and fortitude and armed with prayer the children of Israel were preserved from the destruction threatened them by holoferness and his great army.
53,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_53_doa106_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_53_doa106_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_53_doa106_spk1.txt,106,15,-15,91,30,16.895875,0,4.019031047821045,16.75595474243164,12.736923694610596,4.0088887214660645,16.619401931762695,12.61051321029663,1.0864331722259521,2.9034740924835205,1.8170409202575684,0.047619047619047616,2,42,1.7838793270002498,0.4671713339994312,2.251050660999681,,LITTLE DID I THEN THINK THAT THESE PEOPLE PLACED BY A SEEMING CHANCE IN AN ADJOINING STATEROOM WERE TO BE MY FELLOW WORKERS AND TRUE FRIENDS NOT ONLY FOR THE COMING MONTHS IN THAT ARCTIC LAND TO WHICH WE WERE GOING BUT,"Little did I then think that these people, placed by a seeming chance in an adjoining state room, were to be my fellow workers and true friends, not only for the coming months in that arctic land to which we were going, but..."
54,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_54_doa327_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_54_doa327_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_54_doa327_spk1.txt,327,15,15,342,30,14.5195,0,4.955076217651367,16.336589813232422,11.381513595581055,4.944438934326172,16.186925888061523,11.242486953735352,1.1045811176300049,3.2249505519866943,2.1203694343566895,0.06451612903225806,2,31,1.489693179999449,0.36015568999937386,1.849848869998823,,WHILE HE HIMSELF STROVE TO ENJOY LIFE IN A SHY AND BOYISH FASHION THAT WAS AS UNUSUAL IN A MAN OF HIS WEALTH AS IT WAS ADMIRABLE HE HAD NEVER MARRIED,"While he himself strove to enjoy life in a shy and boyish fashion, that was as unusual in the manner of his wealth as it was admirable. He had never married."
55,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_55_doa144_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_55_doa144_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_55_doa144_spk1.txt,144,15,15,159,30,16.039125,0,1.9092515707015991,15.410090446472168,13.500838875770569,1.89516019821167,15.075090408325195,13.179930210113525,1.0452173948287964,3.008310317993164,1.9630929231643677,0.0,0,30,1.6904594730003737,0.358449543999086,2.0489090169994597,,IT WAS AS THOUGH THE SPIRIT OF THE DEEP HAD TAKEN FORM IN THE SUBSTANCE OF THE NOBLEST OF ALL THE FOWLS OF ITS DOMINIONS AND POISED ON TREMORLESS WINGS,"It was as though the spirit of the deep had taken form in the substance of the noblest of all the fowls of its dominions, and poised on tremorless wings."
56,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_56_doa64_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_56_doa64_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_56_doa64_spk1.txt,64,15,-15,49,30,17.138125,0,2.7928781509399414,16.075786590576172,13.28290843963623,2.7831788063049316,15.947305679321289,13.164126873016357,1.2097444534301758,3.5445780754089355,2.3348336219787598,0.05714285714285714,2,35,1.854203143999257,0.3531706369994936,2.2073737809987506,,I REPAIRED UNDER THESE THOUGHTS TO MY BIBLE MY GREAT COMFORT IN THAT TIME AND THAT SCRIPTURE CAME TO MY HAND CAST THY BURDEN UPON THE LORD AND HE SHALL SUSTAIN THEE PSALM FIFTY FIVE,"I repaired under these thoughts to my Bible, my great comfort in that time, and that Scripture came to my hand. Cast thy burden upon the Lord, and he shall sustain thee. Psalm 55."
57,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_57_doa173_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_57_doa173_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_57_doa173_spk1.txt,173,15,15,188,30,16.733625,0,3.4610376358032227,15.15803337097168,11.696995735168457,3.445488929748535,14.928705215454102,11.483216285705566,1.3396108150482178,3.4877829551696777,2.14817214012146,0.0,0,37,1.5032080729997688,0.34589471199979016,1.849102784999559,,WHILE ON THE OTHER HAND I DID AFTERWARDS DISCOVER THESE AS SOON AS I SUPPOSED GOD TO HAVE CREATED A RATIONAL SOUL AND TO HAVE ANNEXED IT TO THIS BODY IN A PARTICULAR MANNER WHICH I DESCRIBED,"While, on the other hand, I did afterwards discover these as soon as I supposed God to have created a rational soul, and to have annexed it to this body in a particular manner, which I described."
58,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_58_doa128_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_58_doa128_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_58_doa128_spk1.txt,128,15,15,143,30,17.251375,0,4.11196756362915,16.30231475830078,12.19034719467163,4.096289157867432,16.15455436706543,12.058265209197998,1.351789951324463,3.501270294189453,2.1494803428649902,0.08,4,50,1.5843168719984533,0.4606426039990765,2.04495947599753,,IT MADE LITTLE DIFFERENCE TO HIM WHETHER THERE WAS A DRY STRIP ALONG THE EDGE OF THE STREAM WHERE HE COULD STEAL SILENTLY ALONG WITHOUT WETTING HIS FEET WHEN HE FOUND NO PLACE TO WALK HE SWAM NOW MASTER MEADOW MOUSE WAS WELL AWARE OF THIS TRICK OF PETER MINK'S,"It made little difference to him whether there was a dry strip along the edge of the stream, where he could still silently along without wetting his feet. When he found no place to walk, he slammed. Now Master Pettenhouse was well aware of this trick of Peter Minks."
59,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_59_doa257_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_59_doa257_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_59_doa257_spk1.txt,257,15,15,272,30,16.365375,0,4.756491184234619,12.239468574523926,7.482977390289307,4.740216255187988,9.807160377502441,5.066944122314453,1.4081659317016602,2.9223203659057617,1.5141544342041016,0.09090909090909091,3,33,1.4771148890013137,0.37713650499972573,1.8542513940010394,,WHEREAS THE OTHERS BEING ROUND ARE MORE CONVENIENTLY CLOSED WITH THREE BESIDES I WISH SUCH PERSONS TO OBSERVE THAT THE GRAND ARTERY AND THE ARTERIAL VEIN ARE OF MUCH HARDER AND FIRMER TEXTURE,"whereas the others being round are more convenient to close with three. Besides, I wish such persons to observe that the grand artery and the arterial vein are of much harder and firmer texture."
60,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_60_doa144_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_60_doa144_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_60_doa144_spk1.txt,144,15,15,159,30,16.481375,0,5.97398042678833,16.769001007080078,10.795020580291748,5.963376998901367,16.539539337158203,10.576162338256836,1.4090924263000488,3.476011037826538,2.0669186115264893,0.16666666666666666,5,30,1.5732836529987253,0.33814324000013585,1.9114268929988611,,AND SHEWED HIMSELF TO HIS COURTIERS WHO EAGER TO KNOW THE SUCCESS OF THE NEW MEDICINE CAME THITHER BETIMES AND WHEN THEY SAW THE KING PERFECTLY CURED EXPRESSED GREAT JOY,"and showed himself to his courteous. Who, eager to know the success of the new medicine, came vivid at times, and when they saw the king perfectly cured, expressed great joy."
61,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_61_doa149_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_61_doa149_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_61_doa149_spk1.txt,149,15,15,164,30,16.27275,0,2.266450881958008,18.488473892211914,16.222023010253906,2.2474260330200195,18.243101119995117,15.995675086975098,1.075989007949829,3.3938465118408203,2.317857503890991,0.21428571428571427,6,28,1.4635609969991492,0.33600339999975404,1.7995643969989032,,A SILVER WEB HAS THE MOON SPUN A SILVER WEB UPON ALL THE SKY WHERE THE FRAIL STARS QUIVER EVERY ONE LIKE TANGLED GNATS THAT HUM AND DIE,"A silver web has the moon-spun, a silver web upon all the sky, where the frail stars quiver, everyone like tangled gnats that hummon die."
62,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_62_doa308_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_62_doa308_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_62_doa308_spk1.txt,308,15,15,323,30,17.070125,0,0.8037528395652771,13.832666397094727,13.02891355752945,0.781857967376709,13.666007995605469,12.88415002822876,1.1861997842788696,2.697559118270874,1.5113593339920044,0.0,0,32,2.154420933000438,0.36414734500067425,2.518568278001112,,REMOVED CRIED BINGLEY IT MUST NOT BE THOUGHT OF MY SISTER I AM SURE WILL NOT HEAR OF HER REMOVAL YOU MAY DEPEND UPON IT MADAM SAID MISS BINGLEY WITH COLD CIVILITY,"Removed cried Bingley, it must not be thought of. My sister I am sure will not hear of her removal. You may depend upon it madam, said Miss Bingley with cold civility."
63,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_63_doa312_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_63_doa312_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_63_doa312_spk1.txt,312,15,15,327,30,17.973875,0,3.60136342048645,13.132315635681152,9.530952215194702,3.58811354637146,11.755925178527832,8.167811632156372,1.0464472770690918,1.4969090223312378,0.450461745262146,0.06,3,50,2.229159799999252,0.5417209609986458,2.7708807609978976,,AND THAT IF SHE NOTICED ANYTHING ODD OR OUT OF PLACE SHE WOULD NEVER REST UNTIL SHE HAD FERRETED OUT THE WHYS AND WHEREFORES THEREOF THERE ARE PLENTY OF PEOPLE IN AVONLEA AND OUT OF IT WHO CAN ATTEND CLOSELY TO THEIR NEIGHBOR'S BUSINESS BY DINT OF NEGLECTING THEIR OWN,"and that if she noticed anything odd or out of place, she would never rest until she had ferreted out the lies and the wherefores thereof. There are plenty of people in Avonlea and out of it who can attend closely to their neighbour's business by dint of neglecting their own."
64,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_64_doa327_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_64_doa327_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_64_doa327_spk1.txt,327,15,15,342,30,16.112625,0,4.892755508422852,18.14667510986328,13.25391960144043,4.88112735748291,18.024751663208008,13.143624305725098,1.3453004360198975,3.7238569259643555,2.378556489944458,0.02857142857142857,1,35,1.959612824000942,0.35991835000095307,2.319531174001895,,AND THEIR MOTHER WAS TENDING AND WATCHING THEM THE OLDEST WAS EIGHT YEARS THE YOUNGEST THREE MONTHS COUSIN ALICE GAVE US DESCRIPTIONS OF THEIR TASTES AND HABITS DWELLING WITH EMPHASIS ON THOSE OF THE BABY,"and their mother was tending and watching them. The oldest was eight years, the youngest three months. Castle Alice gave us descriptions of their tastes and habits, dwelling with emphasis on those of the baby."
65,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_65_doa218_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_65_doa218_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_65_doa218_spk1.txt,218,15,-15,203,30,16.14525,0,2.3698315620422363,18.954986572265625,16.58515501022339,2.3590023517608643,18.817745208740234,16.45874285697937,1.0997039079666138,3.3102312088012695,2.2105273008346558,0.23809523809523808,10,42,1.9084421549996478,0.455710699001429,2.3641528540010768,,MY LAST HOPE IS GONE SHE TOLD MARILLA I WENT UP AND SAW MISSUS BARRY MYSELF AND SHE TREATED ME VERY INSULTINGLY MARILLA I DO NOT THINK SHE IS A WELL BRED WOMAN THERE IS NOTHING MORE TO DO EXCEPT TO PRAY,"My last hope is gone, she told Marilla. I went out and Psalmists was there myself, and she treated me very insultingly. Marilla, I do not think she's a well-read woman. There's nothing more to do except to pray."
66,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_66_doa242_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_66_doa242_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_66_doa242_spk1.txt,242,15,15,257,30,16.93675,0,4.6277618408203125,16.611391067504883,11.98362922668457,4.610779762268066,16.340299606323242,11.729519844055176,1.4106262922286987,3.4950153827667236,2.084389090538025,0.09302325581395349,4,43,2.1897169269996084,0.565456209000331,2.7551731359999394,,HIS EYES STILL SMILED BUT HIS VOICE WAS HARDER BYGONES ARE BYGONES ISN'T THAT SO BOBBY SINCE YOU WISH IT BOBBY SAID BUT MORE IMPORTANT THAN THE KNOWLEDGE GRAHAM DESIRED LOOMED THE OLD QUESTION WHAT WAS THE MAN'S GAME WHAT HELD HIM HERE,"His eyes still smiled, but his voice was harder. Bygones are bygones, isn't that so, Bobby? Since he wished it, Bobby said. But more important than the knowledge Grant desired, loomed the old question. What was the man's game? Why held him here?"
67,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_67_doa77_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_67_doa77_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_67_doa77_spk1.txt,77,15,-15,62,30,17.3005,0,4.831374645233154,18.31043815612793,13.479063510894775,4.81947135925293,18.194000244140625,13.374528884887695,1.2078115940093994,3.715123176574707,2.5073115825653076,0.02702702702702703,1,37,2.265667174000555,0.3934549479999987,2.6591221220005536,,AND THE REST OF THE PARTY CROWDED UP AS CLOSE AS THEY COULD THEY ARE HER DAUGHTER'S WEDDING CLOTHES SAID MISSUS FISHER I DO BELIEVE FOR THE OLD WOMAN WAS WORKING FEARFULLY HARD TO MAKE THEM UNDERSTAND,"and the rest of the party crowded up as close as they could. They are her daughter's wedding clothes,"" said Mrs. Fisher. I do believe. For the old woman was working fearfully hard to make them understand."
68,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_68_doa357_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_68_doa357_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_68_doa357_spk1.txt,357,15,15,12,30,16.753375,0,3.396272659301758,14.312002182006836,10.915729522705078,3.3835768699645996,14.227410316467285,10.843833446502686,1.2678897380828857,2.8943910598754883,1.6265013217926025,0.0975609756097561,4,41,2.1447932949995447,0.44662336299916205,2.591416657998707,,AFTER CAREFULLY SCANNING THE JAGGED TOWERS AND BATTLEMENTS WITH WHICH IT IS ROUGHENED I DETERMINED TO MAKE IT MY WAY THOUGH IT PRESENTED BUT A FEEBLE ADVERTISEMENT OF ITS FLORAL WEALTH THIS APPARENT BARRENNESS HOWEVER MADE NO GREAT OBJECTION JUST THEN,"After carefully scanning the jacket towers and battalions with which it is weftened, I determined to make it my way, though it presented but a feeble advertisement of its floral wealth. This apparent baronese however made no great objection just then."
69,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_69_doa304_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_69_doa304_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_69_doa304_spk1.txt,304,15,-15,289,30,15.836375,0,3.357842445373535,14.289423942565918,10.931581497192383,3.3428940773010254,14.176307678222656,10.83341360092163,1.3119797706604004,3.2170279026031494,1.905048131942749,0.17647058823529413,6,34,1.85874115399929,0.3275325479989988,2.1862737019982887,,OF GOLD RINGS AND SILVER CROSSES GATHERED IN HARVEST TIME IN FURROWS SOWN WITH CORPSES DID NOT AMOUNT TO A LARGE TOTAL AND DID NOT CARRY THIS SUTLER TURNED EATING HOUSE KEEPER VERY FAR,"of gold rings and silver crosses gathered in harvest time in furosome with corpses, did not amount to a large total, and did not carry this up their turned eating housekeeper very far."
70,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_70_doa288_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_70_doa288_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_70_doa288_spk1.txt,288,15,-15,273,30,17.772375,0,5.174876689910889,15.837515830993652,10.662639141082764,5.167537689208984,15.639147758483887,10.471610069274902,1.1337860822677612,2.9986257553100586,1.8648396730422974,0.020833333333333332,1,48,2.1572402980000334,0.5185555940006452,2.6757958920006786,,AND THEN SAT DOWN UNTIL IT SHOULD STOP ACHING WAIT FOR ME HE CALLED OUT TO HIS BROTHERS AND SISTERS I'M COMING IN A MINUTE THE OTHER LITTLE TURTLES WAITED BUT WHEN HIS TOE WAS COMFORTABLE AGAIN AND HE STARTED TOWARD THEM HE MET A VERY INTERESTING SNAIL,"and then staffed down until it should stop aching. Wait for me, he called out to his brothers and sisters. I'm coming in a minute. The other little turtle's waited, but when his toe was comfortable again and he started toward them, he met a very interesting snail."
71,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_71_doa92_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_71_doa92_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_71_doa92_spk1.txt,92,15,-15,77,30,17.56175,0,5.99242639541626,12.907927513122559,6.915501117706299,5.977655410766602,10.87612533569336,4.898469924926758,1.4512699842453003,3.4240174293518066,1.9727474451065063,0.14516129032258066,9,62,2.197550463999505,0.5412171019997913,2.7387675659992965,,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"Had we succeeded in getting a few good fires upon them in flank, we should have sent these brave Virginians to the right about. I and that had done a quick time trying to turn making the other men follow its companion. Then it was necessary to route the guides, you know, and the movement gave them the best possible opportunity to charge."
72,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_72_doa57_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_72_doa57_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_72_doa57_spk1.txt,57,15,15,72,30,16.5355,0,2.3810746669769287,14.718168258666992,12.337093591690063,2.355621814727783,14.001444816589355,11.645823001861572,1.2433006763458252,3.4392189979553223,2.195918321609497,0.2,9,45,2.018979305999892,0.4594197440001153,2.4783990500000073,,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow, if not today, in a week, if not tomorrow. And I do not think you can regret the intended husband of your daughter. Madame Danglare gazed on Villafour. Stupified to find him so almost insultingly calm."
